codigo_empresa;codigo_filial;razao_social;nome_filial;endereco_filial;complemento_endereco;numero_endereco;nome_bairro;estado;codigo_cidade;codigo_ddi_telefone;codigo_ddd_telefone;numero_telefone;tipo_filial;tipo_inscricao;numero_inscricao;codigo_cei;inscricao_estadual;inscricao_municipal;cnae_fiscal;codigo_nac_atv_economica;inscricao_cno;inscricao_caepf;cnae_fiscal_preponderante;tipo_caepf;tipo_logradouro;codigo_cep_filial
008;250;;PONTA GROSSA;AV.GEN.CARLOS CAVALCANTI;;1314;565;PR;4119905;0;0;;F;1;92012467025083;;;;4781400;5232;;0;4781400;;R;84010000
008;251;;ARARANGUA;SETE DE SETEMBRO;;653;225;SC;4201406;0;0;;F;1;92012467025164;;;;4781400;5232;;0;4781400;;AV;88900000
008;252;;FRG IJUI;ERNESTO ALVES;SALA 02;138;250;RS;4310207;0;0;;F;1;92012467025245;;;;4781400;5232;;0;4781400;;R;98700000
008;253;;GRZ ITAJAI;RUA SAMUEL HEUSI;SALA 01;234;1864;SC;4208203;0;0;;F;1;92012467025326;;;;4781400;5232;;0;4781400;;R;88301070
008;254;;FRG PELOTAS;QUINZE DE NOVEMBRO;;616;330;RS;4314407;0;0;;F;1;92012467025407;;;;4781400;5232;;0;4781400;;R;96015300
008;255;;SAO LEOPOLDO;AV.JOAO CORREA;;1776;117;RS;4318705;0;0;;F;1;92012467025598;;;;4781400;5232;;0;4781400;;R;93020690
008;256;;FRG SANTA MARIA;FERNANDO FERRARI;SALA 042 043;1483;18;RS;4316907;0;0;;F;1;92012467025679;;;;4781400;5232;;0;4781400;;AV;97050801
008;257;;SANTANA DO LIVRAMENTO;RUA DOS ANDRADAS;;76;147;RS;4317103;0;0;;F;1;92012467025750;;;;4781400;5232;;0;4781400;;R;97573000
008;258;;PASSO FUNDO;BRASIL;;616;2;RS;4314100;0;0;;F;1;92012467025830;;;;4781400;5232;;0;4781400;;AV;99100000
008;259;;PRM DOM PEDRITO;MOREIRA CEZAR;;935;404;RS;4306601;0;0;;F;1;92012467025911;;;;4781400;5232;;0;4781400;;R;96450000
008;260;;CONCORDIA;RUA DR. MARURI;;1145;267;SC;4204301;0;0;;F;1;92012467026055;;;;4781400;5232;;0;4781400;;R;89700000
008;261;;PRM CACHOEIRA DO SUL;SETE DE SETEMBRO;;1147;89;RS;4303004;0;0;;F;1;92012467026136;;;;4781400;5232;;0;4781400;;R;96508011
008;262;;TOT CAXIAS DO SUL;RUA MOREIRA CESAR;;623;607;RS;4305108;0;0;;F;1;92012467026217;;;;4781400;5232;;0;4781400;;R;95034000
008;263;;PRM ITAQUI;INDEPENDENCIA;;755;486;RS;4310603;0;0;;F;1;92012467026306;;;;4781400;5232;;0;4781400;;R;97650000
008;264;;PRM PANAMBI;SETE DE SETEMBRO;;326;2528;RS;4313904;0;0;;F;1;92012467026489;;;;4781400;5232;;0;4781400;;R;98280000
008;265;;SAO BORJA;GENERAL MARQUES;;1066;165;RS;4318002;0;0;;F;1;92012467026560;;;;4781400;5232;;0;4781400;;R;97670000
008;266;;FRG LAGES;CORREIA PINTO;;211;491;SC;4209300;0;0;;F;1;92012467026640;;;;4781400;5232;;0;4781400;;R;88502201
008;267;;PRM CANOINHAS;FRANCISCO DE PAULA PEREIRA;;415;884;SC;4203808;0;0;;F;1;92012467026721;;;;4781400;5232;;0;4781400;;R;89460048
008;268;;GRZ SANTA CRUZ DO SUL;MARECHAL FLORIANO;;925;126;RS;4316808;0;0;;F;1;92012467026802;;;;4781400;5232;;0;4781400;;R;96810052
008;269;;FRG ALEGRETE;DOS ANDRADAS;ESQ GASPAR;575;317;RS;4300406;0;0;;F;1;92012467026993;;;;4781400;5232;;0;4781400;;R;97541001
008;270;;PORTO ALEGRE;AV.ASSIS BRASIL;SALA 33;164;351;RS;4314902;0;0;;F;1;92012467027027;;;;4781400;5232;;0;4781400;;R;91010000
008;271;;CANOAS;AV.GETULIO VARGAS;S.30;5765;294;RS;4304606;0;0;;F;1;92012467027108;;;;4781400;5232;;0;4781400;;R;92010011
008;272;;GRZ GUARAPUAVA;RUA GETULIO VARGAS;;1390;952;PR;4109401;0;0;;F;1;92012467027299;;;;4781400;5232;;0;4781400;;R;85010280
008;273;;TOT GUAIBA;RUA NESTOR DE MOURA JARDIM;;382;2764;RS;4309308;0;0;;F;1;92012467027370;;;;4781400;5232;;0;4781400;;R;92704300
008;274;;URUGUAIANA;RUA BENTO MARTINS;;2775;262;RS;4322400;0;0;;F;1;92012467027450;;;;4781400;5232;;0;4781400;;R;97510001
008;275;;SAO LOURENCO DO SUL;ALMIRANTE BARROSO;/2039;2035;4571;RS;4318804;0;0;;F;1;92012467027531;;;;4781400;5232;;0;4781400;;R;96170000
008;276;;SAO MIGUEL DO OESTE;RUA ALMIRANTE TAMANDARE;;685;1730;SC;4217204;0;0;;F;1;92012467027612;;;;4781400;5232;;0;4781400;;R;89900000
008;277;;FRG GUARAPUAVA;SALDANHA MARINHO;;1494;952;PR;4109401;0;0;;F;1;92012467027701;;;;4781400;5232;;0;4781400;;R;85010290
008;278;;FRG URUGUAIANA;DUQUE DE CAXIAS;;1734;262;RS;4322400;0;0;;F;1;92012467027884;;;;4781400;5232;;0;4781400;;R;97501510
008;279;;JOINVILLE;RUA VISCONDE DE TAUNAY;;235;663;SC;4209102;0;0;;F;1;92012467027965;;;;4781400;5232;;0;4781400;;R;89801420
008;280;;CRUZ ALTA;AVENIDA PINHEIRO MACHADO;;548;135;RS;4306106;0;0;;F;1;92012467028007;;;;4781400;5232;;0;4781400;;R;98005000
008;281;;FRG CARAZINHO;FLORES DA CUNHA;;1793;63;RS;4304705;0;0;;F;1;92012467028180;;;;4781400;5232;;0;4781400;;AV;99500000
008;282;;GRZ SAO GABRIEL;GENERAL MALLET;N 76;70;160;RS;4318309;0;0;;F;1;92012467028260;;;;4781400;5232;;0;4781400;;R;97300430
008;283;;FRG CRUZ ALTA;PINHEIRO MACHADO;CASA;561;135;RS;4306106;0;0;;F;1;92012467028341;;;;4781400;5232;;0;4781400;;R;98005000
008;284;;PRM MARAU;JULIO BORELLA;LOJA 01 E 02;620;391;RS;4311809;0;0;;F;1;92012467028422;;;;4781400;5232;;0;4781400;;AV;99150000
008;285;;FRG SANTA CRUZ DO SUL;MARECHAL FLORIANO;;937;126;RS;4316808;0;0;;F;1;92012467028503;;;;4781400;5232;;0;4781400;;R;96810052
008;286;;SANTA CRUZ DO SUL;MARECHAL FLORIANO;;943;126;RS;4316808;0;0;;F;1;92012467028694;;;;4781400;5232;;0;4781400;;R;96810000
008;287;;FRG SANTA MARIA;VENANCIO AIRES;SALA 3;1831;18;RS;4316907;0;0;;F;1;92012467028775;;;;4781400;5232;;0;4781400;;R;97010003
008;288;;PRM MAFRA;PRACA ERCILIO LUZ;;117;8142;SC;4210100;0;0;;F;1;92012467028856;;;;4781400;5232;;0;4781400;;PC;89300278
008;289;;PRM JAGUARAO;VINTE SETE DE JANEIRO;;407;475;RS;4311007;0;0;;F;1;92012467028937;;;;4781400;5232;;0;4781400;;AV;96300000
008;290;;FRG RIO GRANDE;GENERAL BACELAR;SALA A;265;1090;RS;4315602;0;0;;F;1;92012467029070;;;;4781400;5232;;0;4781400;;R;96200370
008;291;;FRG CACHOEIRA DO SUL;JULIO DE CASTILHOS;;253;89;RS;4303004;0;0;;F;1;92012467029151;;;;4781400;5232;;0;4781400;;R;96501001
008;292;;FRG SANTA ROSA;RIO BRANCO;S 02;295;192;RS;4317202;0;0;;F;1;92012467029232;;;;4781400;5232;;0;4781400;;AV;98900000
008;293;;FRG TOLEDO;RUA SETE DE SETEMBRO;;973;105;PR;4127700;0;0;;F;1;92012467029313;;;;4781400;5232;;0;4781400;;R;85900220
008;294;;TUBARAO;AV.MARCOLINO MARTINS CABRAL;;926;166;SC;4218707;0;0;;F;1;92012467029402;;;;4781400;5232;;0;4781400;;R;88701001
008;295;;GRZ LAJEADO;BR 386 KM 346;SALA 253;0;1431;RS;4311403;0;0;;F;1;92012467029585;;;;4781400;5232;;0;4781400;;ROD;95900000
008;296;;FRG SAO LEOPOLDO;RUA INDEPENDENCIA;;458;117;RS;4318705;0;0;;F;1;92012467029666;;;;4781400;5232;;0;4781400;;R;93010003
008;297;;FRG VACARIA;JULIO DE CASTILHO;;1469;70;RS;4322509;0;0;;F;1;92012467029747;;;;4781400;5232;;0;4781400;;R;95200000
008;298;;SANTA MARIA;RUA VENANCIO AIRES;;1761;18;RS;4316907;0;0;;F;1;92012467029828;;;;4781400;5232;;0;4781400;;R;97010003
008;299;;PRM CACAPAVA DO SUL;15 DE NOVEMBRO;;321;440;RS;4302808;0;0;;F;1;92012467029909;;;;4781400;5232;;0;4781400;;R;96570000
008;300;;ITAJAI;RUA SAMUEL HEUSI;;234;1864;SC;4208203;0;0;;F;1;92012467030087;;;;4781400;5232;;0;4781400;;R;88301070
008;301;;BENTO GONCALVES;MARECHAL DEODORO;;238;36;RS;4302105;0;0;;F;1;92012467030168;;;;4781400;5232;;0;4781400;;R;95700000
008;302;;CACHOEIRA DO SUL;JULIO DE CASTILHOS;;517;89;RS;4303004;0;0;;F;1;92012467030249;;;;4781400;5232;;0;4781400;;R;96501001
008;303;;PRM CACHOEIRINHA;AVENIDA FREDERICO RITTER;;51;390;RS;4303103;0;0;;F;1;92012467030320;;;;4781400;5232;;0;4781400;;R;94930000
008;304;;PRM FRANCISCO BELTRAO;ANTONINA;;320;388;PR;4108403;0;0;;F;1;92012467030400;;;;4781400;5232;;0;4781400;;R;85601580
008;305;;IJUI;RUA VENANCIO AIRES;;39;250;RS;4310207;0;0;;F;1;92012467030591;;;;4781400;5232;;0;4781400;;R;98700000
008;306;;PRM TAPEJARA;SETE DE SETEMBRO;;1030;3344;RS;4320909;0;0;;F;1;92012467030672;;;;4781400;5232;;0;4781400;;AV;99950000
008;307;;PRM PASSO FUNDO;BRASIL OESTE;;885;22;RS;4314100;0;0;;F;1;92012467030753;;;;4781400;5232;;0;4781400;;AV;99025002
008;308;;TOT BARRACAO;SAO PAULO;;34;831;PR;4102604;0;0;;F;1;92012467030834;;;;4781400;5232;;0;4781400;;R;85700000
008;309;;PRM IJUI;ERNESTO ALVES;SALA 01;138;250;RS;4310207;0;0;;F;1;92012467030915;;;;4781400;5232;;0;4781400;;R;98700000
008;310;;PRM SANTO ANGELO;MARECHAL FLORIANO;SALA 02;1387;176;RS;4317509;0;0;;F;1;92012467031059;;;;4781400;5232;;0;4781400;;R;98801650
008;311;;PRM FLORES DA CUNHA;ERNESTO ALVES;;2362;2576;RS;4308201;0;0;;F;1;92012467031130;;;;4781400;5232;;0;4781400;;R;95270000
008;312;;TOT HORIZONTINA;RUA URUGUAI;;899;3838;RS;4309605;0;0;;F;1;92012467031210;;;;4781400;5232;;0;4781400;;R;98920000
008;313;;PRM SAO SEPE;PLACIDO GONCALVES;TERREO;1486;3345;RS;4319604;0;0;;F;1;92012467031300;;;;4781400;5232;;0;4781400;;R;97340000
008;314;;PRM TRES DE MAIO;SENADOR ALBERTO PASQUALINE;SALA B;230;754;RS;4321808;0;0;;F;1;92012467031482;;;;4781400;5232;;0;4781400;;AV;98910000
008;315;;PRM SAO PEDRO DO SUL;15 DE NOVEMBRO;;311;3115;RS;4319406;0;0;;F;1;92012467031563;;;;4781400;5232;;0;4781400;;R;97400000
008;316;;PRM TAQUARI;RUA SETE DE SETEMBRO;;2513;4073;RS;4321303;0;0;;F;1;92012467031644;;;;4781400;5232;;0;4781400;;R;95860000
008;317;;PRM CACHOEIRA DO SUL;JULIO DE CASTILHOS;;530;89;RS;4303004;0;0;;F;1;92012467031725;;;;4781400;5232;;0;4781400;;AV;96501000
008;318;;PRM ESTEIO;AVENIDA PRESIDENTE VARGAS;;1698;189;RS;4307708;0;0;;F;1;92012467031806;;;;4781400;5232;;0;4781400;;R;93260003
008;319;;PRM CERRO LARGO;SETE DE SETEMBRO;;647;3811;RS;4305207;0;0;;F;1;92012467031997;;;;4781400;5232;;0;4781400;;R;97900000
008;320;;GRZ VACARIA;RAMIRO BARCELOS;;1176;70;RS;4322509;0;0;;F;1;92012467032020;;;;4781400;5232;;0;4781400;;R;95200058
008;321;;PRM CRUZ ALTA;GENERAL OSORIO;;255;135;RS;4306106;0;0;;F;1;92012467032101;;;;4781400;5232;;0;4781400;;AV;98005150
008;322;;PRM XAXIM;CANDIDO TESTON;;1156;4028;SC;4219705;0;0;;F;1;92012467032292;;;;4781400;5232;;0;4781400;;R;89825000
008;323;;PRM SERAFINA CORREA;MIGUEL SOCCOL;SALA 01;2754;4074;RS;4320404;0;0;;F;1;92012467032373;;;;4781400;5232;;0;4781400;;AV;99250000
008;324;;PRM SAO MARCOS;VENANCIO AIRES;;586;4075;RS;4319000;0;0;;F;1;92012467032454;;;;4781400;5232;;0;4781400;;AV;95190000
008;325;;PRM HORIZONTINA;URUGUAI;SL TERREA 02;899;3838;RS;4309605;0;0;;F;1;92012467032535;;;;4781400;5232;;0;4781400;;R;98920000
008;326;;PRM CACEQUI;DUQUE DE CAXIAS;;1209;4084;RS;4302907;0;0;;F;1;92012467032616;;;;4781400;5232;;0;4781400;;R;97450000
008;327;;PRM BUTIA;AVENIDA PIRATINI;SALA 01;373;4117;RS;4302709;0;0;;F;1;92012467032705;;;;4781400;5232;;0;4781400;;AV;96750970
008;328;;PRM CAMAQUA;JULIO DE CASTILHOS;A;676;156;RS;4303509;0;0;;F;1;92012467032888;;;;4781400;5232;;0;4781400;;R;96780072
008;329;;PRM CRISSIUMAL;QUINZE DE NOVEMBRO;SALA 02;50;4211;RS;4306007;0;0;;F;1;92012467032969;;;;4781400;5232;;0;4781400;;R;98640970
008;330;;PRM SANTO CRISTO;AMANDAU;;9;4124;RS;4317905;0;0;;F;1;92012467033000;;;;4781400;5232;;0;4781400;;R;98960000
008;331;;PRM SANTANA DO LIVRAMENTO;DOS ANDRADAS;SALA 02;384;147;RS;4317103;0;0;;F;1;92012467033183;;;;4781400;5232;;0;4781400;;R;97573572
008;332;;PRM SANTA VITORIA DO PALMAR;BARAO DO RIO BRANCO;TERREA;530;4150;RS;4317301;0;0;;F;1;92012467033264;;;;4781400;5232;;0;4781400;;R;96230000
008;333;;PRM VERANOPOLIS;OSVALDO ARANHA;SALA 01;1469;4152;RS;4322806;0;0;;F;1;92012467033345;;;;4781400;5232;;0;4781400;;AV;95330000
008;334;;PRM ESPUMOSO;ANGELO MACALOS;A;366;4171;RS;4307500;0;0;;F;1;92012467033426;;;;4781400;5232;;0;4781400;;AV;99400000
008;335;;PRM ANTONIO PRADO;VALDOMIRO BOCCHESE;;995;4153;RS;4300802;0;0;;F;1;92012467033507;;;;4781400;5232;;0;4781400;;AV;95250000
008;336;;PRM SAO SEBASTIAO DO CAI;PINHEIRO MACHADO;;1008;4272;RS;4319505;0;0;;F;1;92012467033698;;;;4781400;5232;;0;4781400;;R;95760000
008;337;;PRM CANDELARIA;TENENTE PEDRO VON MUHLEN;;529;4167;RS;4304200;0;0;;F;1;92012467033779;;;;4781400;5232;;0;4781400;;R;96930000
008;337;;PRM CANDELARIA;BOTUCARAI;;529;4167;RS;4304200;0;0;;F;1;92012467033779;;;;4781400;5232;;0;4781400;;R;96930000
008;338;;PRM AGUDO;MARECHAL DEODORO;;376;4180;RS;4300109;0;0;;F;1;92012467033850;;;;4781400;5232;;0;4781400;;R;96540000
008;339;;PRM ROLANTE;BORGES DE MEDEIROS;;1968;4170;RS;4316006;0;0;;F;1;92012467033930;;;;4781400;5232;;0;4781400;;AV;95690000
008;340;;PRM JAGUARI;SETE DE SETEMBRO;;345;4183;RS;4311106;0;0;;F;1;92012467034074;;;;4781400;5232;;0;4781400;;R;97760000
008;341;;PRM NAO ME TOQUE;FERNANDO STURM;;425;4200;RS;4312658;0;0;;F;1;92012467034155;;;;4781400;5232;;0;4781400;;R;99470000
008;342;;PRM ARROIO DO TIGRE;CASTELO BRANCO;;509;4201;RS;4301206;0;0;;F;1;92012467034236;;;;4781400;5232;;0;4781400;;R;96950000
008;343;;PRM SAO FRANCISCO DE PAULA;JULIO DE CASTILHOS;;632;4202;RS;4318200;0;0;;F;1;92012467034317;;;;4781400;5232;;0;4781400;;AV;95400000
008;344;;PRM CHARQUEADAS;BENTO GONCALVES;;697;4203;RS;4305355;0;0;;F;1;92012467034406;;;;4781400;5232;;0;4781400;;AV;96745000
008;345;;FRG PORTO ALEGRE;CRISTOVAO COLOMBO;SALA 2194;545;1062;RS;4314902;0;0;;F;1;92012467034589;;;;4781400;5232;;0;4781400;;AV;90560003
008;346;;FRG CANOAS;QUINZE DE JANEIRO;SALA 213;481;294;RS;4304606;0;0;;F;1;92012467034660;;;;4781400;5232;;0;4781400;;AV;92010300
008;347;;PRM BENTO GONCALVES;OSVALDO ARANHA;SALA 102A;808;36;RS;4302105;0;0;;F;1;92012467034740;;;;4781400;5232;;0;4781400;;R;95700000
008;348;;PRM BARRACAO;SAO PAULO;;34;831;PR;4102604;0;0;;F;1;92012467034821;;;;4781400;5232;;0;4781400;;R;85700000
008;349;;FRG MONTENEGRO;RAMIRO BARCELOS;;2350;255;RS;4312401;0;0;;F;1;92012467034902;;;;4781400;5232;;0;4781400;;R;95780000
008;350;;FRG PORTO ALEGRE;RUA VOLUNTARIOS DA PATRIA;SALAS130 131;294;52;RS;4314902;0;0;;F;1;92012467035046;;;;4781400;5232;;0;4781400;;R;90030001
008;351;;PRM PALMEIRA;ERNESTO STAEHLER;;286;4253;PR;4117701;0;0;;F;1;92012467035127;;;;4781400;5232;;0;4781400;;PC;84130000
008;351;;PRM PALMEIRA;MARECHAL FLORIANO PEIXOTO;;286;4253;PR;4117701;0;0;;F;1;92012467035127;;;;4781400;5232;;0;4781400;;PC;84130000
008;351;;PRM PALMEIRA;ERNESTO STAEHLER;;286;4253;PR;4117701;0;0;;F;1;92012467035127;;;;4781400;5232;;0;4781400;;PC;84130000
008;351;;PRM PALMEIRA;MARECHAL FLORIANO PEIXOTO;;286;4253;PR;4117701;0;0;;F;1;92012467035127;;;;4781400;5232;;0;4781400;;PC;84130000
008;352;;PRM MONTENEGRO;RAMIRO BARCELOS;;2519;255;RS;4312401;0;0;;F;1;92012467035208;;;;4781400;5232;;0;4781400;;R;95780000
008;353;;PRM PRUDENTOPOLIS;PRUDENTE DE MORAES;;489;4231;PR;4120606;0;0;;F;1;92012467035399;;;;4781400;5232;;0;4781400;;R;84400000
008;354;;PRM SARANDI;PAULO DAL OGLIO;;1627;4275;RS;4320107;0;0;;F;1;92012467035470;;;;4781400;5232;;0;4781400;;R;99560000
008;355;;TOT IBIRUBA;GENERAL OSORIO;;740;2936;RS;4310009;0;0;;F;1;92012467035550;;;;4759899;5232;;0;4759899;;R;98200000
008;356;;PRM SANANDUVA;RIO BRANCO;;81;4268;RS;4316600;0;0;;F;1;92012467035631;;;;4781400;5232;;0;4781400;;AV;99840000
008;357;;FRG NOVA PRATA;PRESIDENTE VARGAS;;577;2233;RS;4313300;0;0;;F;1;92012467035712;;;;4781400;5232;;0;4781400;;AV;95320000
008;358;;PRM SANTA ROSA;DR JOAO DAHNE;;217;192;RS;4317202;0;0;;F;1;92012467035801;;;;4781400;5232;;0;4781400;;R;98780078
008;359;;PRM VIDEIRA;DOM PEDRO II;;430;4294;SC;4219309;0;0;;F;1;92012467035984;;;;4781400;5232;;0;4781400;;AV;89560208
008;360;;PRM PORTO XAVIER;MARECHAL FLORIANO PEIXOTO;;649;4358;RS;4315107;0;0;;F;1;92012467036018;;;;4781400;4781;;0;4781400;;AV;98995000
008;361;;PRM SANTA BARBARA DO SUL;PRESIDENTE VARGAS;TERREO;65;4390;RS;4316709;0;0;;F;1;92012467036107;;;;4781400;4781;;0;4781400;;AV;98240000
008;362;;PRM TENENTE PORTELA;REDENCAO;;229;4391;RS;4321402;0;0;;F;1;92012467036280;;;;4781400;4781;;0;4781400;;AV;98500000
008;363;;PRM VERA CRUZ;NESTOR FREDERICO HENN;;1;2572;RS;4322707;0;0;;F;1;92012467036360;;;;4781400;4781;;0;4781400;;AV;96880000
008;364;;PRM CAMPOS NOVOS;CORONEL LUCIDORO;;1200;223;SC;4203600;0;0;;F;1;92012467036441;;;;4781400;4781;;0;4781400;;R;89620000
008;365;;PRM TAPES;GETULIO VARGAS;;499;4520;RS;4321105;0;0;;F;1;92012467036522;;;;4781400;4781;;0;4781400;;AV;96760000
008;366;;TOT QUARAI;SETE DE SETEMBRO;;758;2832;RS;4315305;0;0;;F;1;92012467036603;;;;4759899;4781;;0;4759899;;AV;97560000
008;367;;PRM NOVA HARTZ;EMILIO JOST;;223;4448;RS;4313060;0;0;;F;1;92012467036794;;;;4781400;4781;;0;4781400;;R;93890000
008;368;;PRM IRATI;XV DE NOVEMBRO;;220;4470;PR;4110706;0;0;;F;1;92012467036875;;;;4781400;4781;;0;4781400;;R;84500000
008;369;;PRM IMBITUVA;JOAQUIM GASPAR;;132;4471;PR;4110102;0;0;;F;1;92012467036956;;;;4781400;4781;;0;4781400;;R;84430000
008;370;;PRM SANTO ANTONIO DA PATRULHA;CORONEL VICTOR VILLA VERDE;LOJA 01;76;5510;RS;4317608;0;0;;F;1;92012467037090;;;;4781400;4781;;0;4781400;;AV;95500000
008;371;;TOT SANTA VITORIA DO PALMAR;BARÃO DO RIO BRANCO;;909;4150;RS;4317301;0;0;;F;1;92012467037170;;;;4759899;4781;;0;4759899;;R;96230000
008;372;;PRM CAPANEMA;INDEPENDENCIA;;1049;4472;PR;4104501;0;0;;F;1;92012467037251;;;;4781400;4781;;0;4781400;;AV;85760000
008;373;;PRM NONOAI;DR PEDRO ROSO;;580;4482;RS;4312708;0;0;;F;1;92012467037332;;;;4781400;4781;;0;4781400;;R;99600000
008;374;;PRM LAGES;LUIZ DE CAMOES;;50;338;SC;4209300;0;0;;F;1;92012467037413;;;;4781400;4781;;0;4781400;;AV;88523000
008;375;;PRM OSORIO;SANTOS DUMONT;LOJA 01;226;4521;RS;4313508;0;0;;F;1;92012467037502;;;;4781400;4781;;0;4781400;;R;95520000
008;376;;PRM PIRAI DO SUL;IZIDORO DOIN;;196;4618;PR;4119400;0;0;;F;1;92012467037685;;;;4781400;4781;;0;4781400;;R;84240000
008;377;;PRM GETULIO VARGAS;SEVERINO DE ALMEIDA;SL 03;620;4523;RS;4308904;0;0;;F;1;92012467037766;;;;4781400;4781;;0;4781400;;AV;99900000
008;378;;PRM SAO LOURENCO D OESTE;Ernesto Beuter;;1142;4534;SC;4216909;0;0;;F;1;92012467037847;;;;4781400;4781;;0;4781400;;R;89990000
008;379;;PRM CORONEL VIVIDA;GENEROSO MARQUES;;786;4552;PR;4106506;0;0;;F;1;92012467037928;;;;4781400;4781;;0;4781400;;AV;85550000
008;380;;PRM AMPERE;XV DE NOVEMBRO;SL 01;1206;4553;PR;4101002;0;0;;F;1;92012467038061;;;;4781400;4781;;0;4781400;;R;85640000
008;381;;PRM LARANJEIRAS DO SUL;XV DE NOVEMBRO;;2223;4554;PR;4113304;0;0;;F;1;92012467038142;;;;4781400;4781;;0;4781400;;R;85301050
008;382;;PRM SAO LOURENCO DO SUL;SENADOR PINHEIRO MACHADO;;618;4571;RS;4318804;0;0;;F;1;92012467038223;;;;4781400;4781;;0;4781400;;R;96170000
008;383;;PRM MARAVILHA;SETE DE SETEMBRO;SALA 101;662;4572;SC;4210506;0;0;;F;1;92012467038304;;;;4781400;4781;;0;4781400;;AV;89874000
008;384;;PRM ARROIO DO MEIO;VISCONDE DO RIO BRANCO;503 507;497;2736;RS;4301008;0;0;;F;1;92012467038495;;;;4781400;4781;;0;4781400;;R;95940000
008;385;;PRM VENANCIO AIRES;OSVALDO ARANHA;;1458;629;RS;4322608;0;0;;F;1;92012467038576;;;;4781400;4781;;0;4781400;;R;95800000
008;386;;PRM IGREJINHA;GENERAL ERNESTO DORNELES;SALA 01;391;4573;RS;4310108;0;0;;F;1;92012467038657;;;;4781400;4781;;0;4781400;;R;95650000
008;387;;PRM PALMAS;AUGUSTO GUIMARAES;;1008;4614;PR;4117602;0;0;;F;1;92012467038738;;;;4781400;4781;;0;4781400;;R;85555000
008;388;;TOT NOVA PRATA;PRESIDENTE VARGAS;;577;2233;RS;4313300;0;0;;F;1;92012467038819;;;;4781400;4781;;0;4781400;;AV;95320000
008;389;;PRM CARAZINHO;FLORES DA CUNHA;;4191;63;RS;4304705;0;0;;F;1;92012467038908;;;;4781400;4781;;0;4781400;;AV;99500000
008;390;;GRZ VIAMAO;REVERENDO AMERICO VESPUCIO CABRAL;;368;596;RS;4323002;0;0;;F;1;92012467039033;;;;4781400;4781;;0;4781400;;R;94410300
008;391;;PRM RIO PARDO;GENERAL ANDRADE NEVES;;356;4653;RS;4315701;0;0;;F;1;92012467039114;;;;4781400;4781;;0;4781400;;R;96640000
008;392;;TOT ARROIO GRANDE;VISCONDE DE MAUA;;821;2819;RS;4301305;0;0;;F;1;92012467039203;;;;4759899;4781;;0;4759899;;R;96330000
008;393;;PRM REALEZA;BRUNO ZUTTION;SALA 11;3477;4602;PR;4121406;0;0;;F;1;92012467039386;;;;4781400;4781;;0;4781400;;AV;85770000
008;394;;TOT CARAZINHO;FLORES DA CUNHA;;4189;63;RS;4304705;0;0;;F;1;92012467039467;;;;4781400;4781;;0;4781400;;AV;99500000
008;395;;FRG CHAPECO;MARECHAL JOSE B BORMANN;E;119;249;SC;4204202;0;0;;F;1;92012467039548;;;;4781400;4781;;0;4781400;;R;89802120
008;396;;PRM CONCORDIA;ORESTES FARINA;SALA A;205;267;SC;4204301;0;0;;F;1;92012467039629;;;;4781400;4781;;0;4781400;;R;89700071
008;397;;PRM TEUTONIA;TRES DE OUTUBRO;SALA 02;298;4767;RS;4321451;0;0;;F;1;92012467039700;;;;4781400;4781;;0;4781400;;R;95890000
008;398;;PRM PINHAO;QUINZE DE NOVEMBRO;SL COMERCIAL;115;4728;PR;4119301;0;0;;F;1;92012467039890;;;;4781400;4781;;0;4781400;;R;85170000
008;399;;PRM SANTIAGO;TITO BECCON;TERREA;1455;179;RS;4317400;0;0;;F;1;92012467039971;;;;4781400;4781;;0;4781400;;R;97700400
008;400;;PRM SANTA MARIA;MEDIANEIRA;;1092;18;RS;4316907;0;0;;F;1;92012467040040;;;;4781400;4781;;0;4781400;;AV;97060003
008;401;;PRM JULIO DE CASTILHOS;BARAO DO RIO BRANCO;;260;4763;RS;4311205;0;0;;F;1;92012467040120;;;;4781400;4781;;0;4781400;;R;98130000
008;402;;TOT SANTA MARIA;DO ACAMPAMENTO;SALA 01;244;18;RS;4316907;0;0;;F;1;92012467040201;;;;4759899;4781;;0;4759899;;R;97050240
008;403;;PRM GUARAPUAVA;CAPITAO ROCHA;;1675;952;PR;4109401;0;0;;F;1;92012467040392;;;;4781400;4781;;0;4781400;;R;85010270
008;404;;PRM FREDERICO WESTPHALEN;DO COMERCIO;SALA 101;499;4219;RS;4308508;0;0;;F;1;92012467040473;;;;4781400;4781;;0;4781400;;R;98400000
008;405;;PRM ITAQUI;DAVID CANABARRO;;1200;486;RS;4310603;0;0;;F;1;92012467040554;;;;4781400;4781;;0;4781400;;R;97650000
008;406;;TOT SAO FRANCISCO DE ASSIS;13 DE JANEIRO;;1244;3083;RS;4318101;0;0;;F;1;92012467040635;;;;4759899;4781;;0;4759899;;R;97610000
008;407;;PRM RESTINGA SECA;JULIO DE CASTILHOS;;615;4804;RS;4315503;0;0;;F;1;92012467040716;;;;4781400;4781;;0;4781400;;AV;97200000
008;408;;PRM CLEVELANDIA;CORONEL MANOEL FERREIRA BELLO;;136;4821;PR;4105706;0;0;;F;1;92012467040805;;;;4781400;4781;;0;4781400;;R;85530000
