codigo_empresa;tipo_colaborador;cadastro_colaborador;data_admissao;tipo_admissao;indicativo_admissao;tipo_inscricao;numero_inscricao_anterior;data_inicio_vinculo;matricula_trabalhador;cedido_onus;codigo_categoria_esocial;ressarcimento_onus;recebe_seguro
8;1;373095;12/04/2005;2;1;1;;12/04/2005;373095;;101;N;1
8;1;373109;12/04/2005;2;1;1;;12/04/2005;373109;;101;N;1
8;1;373117;13/04/2005;2;1;1;;13/04/2005;373117;;101;N;1
8;1;373125;13/04/2005;2;1;1;;13/04/2005;373125;;101;N;1
8;1;373133;12/04/2005;2;1;1;;12/04/2005;373133;;101;N;1
8;1;373141;13/04/2005;2;1;1;;13/04/2005;373141;;101;N;1
8;1;373150;13/04/2005;2;1;1;;13/04/2005;373150;;101;N;1
8;1;373168;13/04/2005;2;1;1;;13/04/2005;373168;;101;N;1
8;1;373176;13/04/2005;2;1;1;;13/04/2005;373176;;101;N;1
8;1;373184;15/04/2005;2;1;1;;15/04/2005;373184;;101;N;1
8;1;373192;14/04/2005;2;1;1;;14/04/2005;373192;;101;N;1
8;1;373206;16/04/2005;2;1;1;;16/04/2005;373206;;101;N;1
8;1;373214;14/04/2005;2;1;1;;14/04/2005;373214;;101;N;1
8;1;373222;15/04/2005;2;1;1;;15/04/2005;373222;;101;N;1
8;1;373230;18/04/2005;2;1;1;;18/04/2005;373230;;101;N;1
8;1;373249;18/04/2005;2;1;1;;18/04/2005;373249;;101;N;1
8;1;373257;18/04/2005;2;1;1;;18/04/2005;373257;;101;N;1
8;1;373265;15/04/2005;2;1;1;;15/04/2005;373265;;101;N;1
8;1;373273;15/04/2005;2;1;1;;15/04/2005;373273;;101;N;1
8;1;373281;18/04/2005;2;1;1;;18/04/2005;373281;;101;N;1
4;1;373290;20/04/2005;2;1;1;;20/04/2005;373290;;101;N;1
276;1;373303;01/04/2005;2;1;1;;01/04/2005;373303;;101;N;1
8;1;373311;18/04/2005;2;1;1;;18/04/2005;373311;;101;N;1
8;1;373320;19/04/2005;2;1;1;;19/04/2005;373320;;101;N;1
8;1;373338;19/04/2005;2;1;1;;19/04/2005;373338;;101;N;1
8;1;373346;20/04/2005;2;1;1;;20/04/2005;373346;;101;N;1
8;1;373354;20/04/2005;2;1;1;;20/04/2005;373354;;101;N;1
8;1;373362;22/04/2005;2;1;1;;22/04/2005;373362;;101;N;1
8;1;373370;22/04/2005;2;1;1;;22/04/2005;373370;;101;N;1
8;1;373389;26/04/2005;2;1;1;;26/04/2005;373389;;101;N;1
8;1;373397;26/04/2005;2;1;1;;26/04/2005;373397;;101;N;1
8;1;373400;25/04/2005;2;1;1;;25/04/2005;373400;;101;N;1
8;1;373419;25/04/2005;2;1;1;;25/04/2005;373419;;101;N;1
8;1;373427;25/04/2005;2;1;1;;25/04/2005;373427;;101;N;1
8;1;373435;12/04/2005;2;1;1;;12/04/2005;373435;;722;N;1
8;1;373443;12/04/2005;2;1;1;;12/04/2005;373443;;722;N;1
8;1;373451;12/04/2005;2;1;1;;12/04/2005;373451;;722;N;1
280;1;373460;01/04/2005;2;1;1;;01/04/2005;373460;;722;N;1
2;1;373478;14/04/2005;2;1;1;;14/04/2005;373478;;722;N;1
282;1;373486;01/04/2005;2;1;1;;01/04/2005;373486;;722;N;1
8;1;373494;02/05/2005;2;1;1;;02/05/2005;373494;;101;N;1
8;1;373508;02/05/2005;2;1;1;;02/05/2005;373508;;101;N;1
8;1;373516;02/05/2005;2;1;1;;02/05/2005;373516;;101;N;1
8;1;373524;02/05/2005;2;1;1;;02/05/2005;373524;;101;N;1
8;1;373532;02/05/2005;2;1;1;;02/05/2005;373532;;101;N;1
8;1;373540;02/05/2005;2;1;1;;02/05/2005;373540;;101;N;1
8;1;373559;02/05/2005;2;1;1;;02/05/2005;373559;;101;N;1
8;1;373567;02/05/2005;2;1;1;;02/05/2005;373567;;101;N;1
8;1;373575;02/05/2005;2;1;1;;02/05/2005;373575;;101;N;1
8;1;373583;02/05/2005;2;1;1;;02/05/2005;373583;;101;N;1
8;1;373591;03/05/2005;2;1;1;;03/05/2005;373591;;101;N;1
8;1;373605;02/05/2005;2;1;1;;02/05/2005;373605;;101;N;1
8;1;373613;05/05/2005;2;1;1;;05/05/2005;373613;;101;N;1
8;1;373621;06/05/2005;2;1;1;;06/05/2005;373621;;101;N;1
8;1;373630;10/05/2005;2;1;1;;10/05/2005;373630;;101;N;1
8;1;373648;10/05/2005;2;1;1;;10/05/2005;373648;;101;N;1
8;1;373656;10/05/2005;2;1;1;;10/05/2005;373656;;101;N;1
8;1;373664;10/05/2005;2;1;1;;10/05/2005;373664;;101;N;1
8;1;373672;06/05/2005;2;1;1;;06/05/2005;373672;;101;N;1
8;1;373680;06/05/2005;2;1;1;;06/05/2005;373680;;101;N;1
8;1;373699;06/05/2005;2;1;1;;06/05/2005;373699;;101;N;1
8;1;373702;10/05/2005;2;1;1;;10/05/2005;373702;;101;N;1
8;1;373710;11/05/2005;2;1;1;;11/05/2005;373710;;101;N;1
8;1;373729;23/05/2005;2;1;1;;23/05/2005;373729;;101;N;1
8;1;373737;02/05/2005;2;1;1;;02/05/2005;373737;;101;N;1
8;1;373745;02/05/2005;2;1;1;;02/05/2005;373745;;101;N;1
8;1;373753;02/05/2005;2;1;1;;02/05/2005;373753;;101;N;1
8;1;373761;02/05/2005;2;1;1;;02/05/2005;373761;;101;N;1
8;1;373770;02/05/2005;2;1;1;;02/05/2005;373770;;101;N;1
8;1;373788;03/05/2005;2;1;1;;03/05/2005;373788;;101;N;1
8;1;373796;04/05/2005;2;1;1;;04/05/2005;373796;;101;N;1
8;1;373800;16/05/2005;2;1;1;;16/05/2005;373800;;101;N;1
8;1;373818;16/05/2005;2;1;1;;16/05/2005;373818;;101;N;1
8;1;373826;02/05/2005;2;1;1;;02/05/2005;373826;;101;N;1
8;1;373834;17/05/2005;2;1;1;;17/05/2005;373834;;101;N;1
8;1;373842;17/05/2005;2;1;1;;17/05/2005;373842;;101;N;1
8;1;373850;20/05/2005;2;1;1;;20/05/2005;373850;;101;N;1
276;1;373869;10/05/2005;2;1;1;;10/05/2005;373869;;101;N;1
276;1;373877;17/05/2005;2;1;1;;17/05/2005;373877;;101;N;1
8;1;373885;19/05/2005;2;1;1;;19/05/2005;373885;;101;N;1
8;1;373893;23/05/2005;2;1;1;;23/05/2005;373893;;103;N;1
4;1;373907;01/05/2005;2;1;1;;01/05/2005;373907;;722;N;1
4;1;373915;02/06/2005;2;1;1;;02/06/2005;373915;;101;N;1
8;1;373923;01/06/2005;2;1;1;;01/06/2005;373923;;101;N;1
8;1;373931;08/06/2005;2;1;1;;08/06/2005;373931;;101;N;1
8;1;373940;06/06/2005;2;1;1;;06/06/2005;373940;;101;N;1
8;1;373958;07/06/2005;2;1;1;;07/06/2005;373958;;101;N;1
8;1;373966;01/06/2005;2;1;1;;01/06/2005;373966;;101;N;1
4;1;373974;08/06/2005;2;1;1;;08/06/2005;373974;;101;N;1
8;1;373982;06/06/2005;2;1;1;;06/06/2005;373982;;101;N;1
8;1;373990;10/06/2005;2;1;1;;10/06/2005;373990;;101;N;1
8;1;374008;10/06/2005;2;1;1;;10/06/2005;374008;;101;N;1
4;1;374014;14/03/2005;2;1;1;;14/03/2005;374014;;101;N;1
276;1;374022;01/02/2005;2;1;1;;01/02/2005;374022;;101;N;1
8;1;374032;01/06/2005;2;1;1;;01/06/2005;374032;;101;N;1
8;1;374040;13/06/2005;2;1;1;;13/06/2005;374040;;101;N;1
8;1;374059;13/06/2005;2;1;1;;13/06/2005;374059;;101;N;1
276;1;374067;02/06/2005;2;1;1;;02/06/2005;374067;;101;N;1
8;1;374075;13/06/2005;2;1;1;;13/06/2005;374075;;101;N;1
8;1;374083;14/06/2005;2;1;1;;14/06/2005;374083;;101;N;1
8;1;374091;08/06/2005;2;1;1;;08/06/2005;374091;;101;N;1
8;1;374105;10/06/2005;2;1;1;;10/06/2005;374105;;101;N;1
8;1;374113;15/06/2005;2;1;1;;15/06/2005;374113;;101;N;1
8;1;374121;16/06/2005;2;1;1;;16/06/2005;374121;;101;N;1
4;1;374130;22/06/2005;2;1;1;;22/06/2005;374130;;101;N;1
6;1;374144;09/05/2005;2;1;1;;09/05/2005;374144;;101;N;1
2;1;374159;16/10/1972;2;1;1;;16/10/1972;374159;;722;N;1
8;1;374161;01/11/1967;2;1;1;;01/11/1967;374161;;101;N;1
8;1;374177;01/11/1996;2;1;1;;01/11/1996;374177;;101;N;1
8;1;374182;02/12/1996;2;1;1;;02/12/1996;374182;;101;N;1
8;1;374195;02/05/1997;2;1;1;;02/05/1997;374195;;101;N;1
8;1;374203;08/09/1997;2;1;1;;08/09/1997;374203;;101;N;1
8;1;374210;09/09/1997;2;1;1;;09/09/1997;374210;;101;N;1
8;1;374223;15/09/1997;2;1;1;;15/09/1997;374223;;101;N;1
8;1;374238;19/09/1997;2;1;1;;19/09/1997;374238;;101;N;1
8;1;374248;20/10/1997;2;1;1;;20/10/1997;374248;;101;N;1
8;1;374256;01/12/1997;2;1;1;;01/12/1997;374256;;101;N;1
8;1;374266;04/02/1998;2;1;1;;04/02/1998;374266;;101;N;1
8;1;374277;12/02/1998;2;1;1;;12/02/1998;374277;;101;N;1
8;1;374289;05/03/1998;2;1;1;;05/03/1998;374289;;101;N;1
8;1;374297;16/03/1998;2;1;1;;16/03/1998;374297;;101;N;1
8;1;374309;01/04/1998;2;1;1;;01/04/1998;374309;;101;N;1
8;1;374316;01/04/1998;2;1;1;;01/04/1998;374316;;103;N;1
8;1;374324;08/06/1998;2;1;1;;08/06/1998;374324;;101;N;1
8;1;374331;20/06/1998;2;1;1;;20/06/1998;374331;;101;N;1
8;1;374340;16/07/1998;2;1;1;;16/07/1998;374340;;101;N;1
8;1;374351;04/11/1998;2;1;1;;04/11/1998;374351;;101;N;1
8;1;374366;03/12/1998;2;1;1;;03/12/1998;374366;;101;N;1
8;1;374377;10/12/1998;2;1;1;;10/12/1998;374377;;101;N;1
8;1;374389;02/01/1999;2;1;1;;02/01/1999;374389;;101;N;1
8;1;374396;12/02/1999;2;1;1;;12/02/1999;374396;;101;N;1
8;1;374400;15/03/1999;2;1;1;;15/03/1999;374400;;101;N;1
8;1;374410;22/04/1999;2;1;1;;22/04/1999;374410;;101;N;1
8;1;374420;20/10/1999;2;1;1;;20/10/1999;374420;;101;N;1
8;1;374433;27/12/1999;2;1;1;;27/12/1999;374433;;101;N;1
8;1;374440;01/07/2005;2;1;1;;01/07/2005;374440;;101;N;1
8;1;374458;01/07/2005;2;1;1;;01/07/2005;374458;;101;N;1
8;1;374466;01/07/2005;2;1;1;;01/07/2005;374466;;101;N;1
8;1;374474;01/07/2005;2;1;1;;01/07/2005;374474;;101;N;1
8;1;374482;01/07/2005;2;1;1;;01/07/2005;374482;;101;N;1
8;1;374490;04/07/2005;2;1;1;;04/07/2005;374490;;101;N;1
8;1;374504;04/07/2005;2;1;1;;04/07/2005;374504;;101;N;1
8;1;374512;04/07/2005;2;1;1;;04/07/2005;374512;;101;N;1
8;1;374520;04/07/2005;2;1;1;;04/07/2005;374520;;101;N;1
8;1;374539;04/07/2005;2;1;1;;04/07/2005;374539;;101;N;1
8;1;374547;04/07/2005;2;1;1;;04/07/2005;374547;;101;N;1
8;1;374555;04/07/2005;2;1;1;;04/07/2005;374555;;101;N;1
8;1;374563;04/07/2005;2;1;1;;04/07/2005;374563;;101;N;1
8;1;374571;04/07/2005;2;1;1;;04/07/2005;374571;;101;N;1
8;1;374580;04/07/2005;2;1;1;;04/07/2005;374580;;101;N;1
8;1;374598;04/07/2005;2;1;1;;04/07/2005;374598;;101;N;1
8;1;374601;01/07/2005;2;1;1;;01/07/2005;374601;;101;N;1
8;1;374610;08/07/2005;2;1;1;;08/07/2005;374610;;101;N;1
8;1;374628;11/07/2005;2;1;1;;11/07/2005;374628;;101;N;1
8;1;374636;13/07/2005;2;1;1;;13/07/2005;374636;;101;N;1
8;1;374644;14/07/2005;2;1;1;;14/07/2005;374644;;101;N;1
8;1;374652;15/07/2005;2;1;1;;15/07/2005;374652;;101;N;1
8;1;374660;13/07/2005;2;1;1;;13/07/2005;374660;;101;N;1
8;1;374679;19/07/2005;2;1;1;;19/07/2005;374679;;101;N;1
8;1;374687;20/07/2005;2;1;1;;20/07/2005;374687;;101;N;1
8;1;374695;22/07/2005;2;1;1;;22/07/2005;374695;;101;N;1
276;1;374717;13/07/2005;2;1;1;;13/07/2005;374717;;101;N;1
4;1;374725;01/08/2005;2;1;1;;01/08/2005;374725;;101;N;1
8;1;374733;01/08/2005;2;1;1;;01/08/2005;374733;;101;N;1
8;1;374741;01/08/2005;2;1;1;;01/08/2005;374741;;101;N;1
8;1;374750;01/08/2005;2;1;1;;01/08/2005;374750;;101;N;1
8;1;374768;01/08/2005;2;1;1;;01/08/2005;374768;;101;N;1
8;1;374776;01/08/2005;2;1;1;;01/08/2005;374776;;101;N;1
8;1;374784;01/08/2005;2;1;1;;01/08/2005;374784;;101;N;1
8;1;374792;01/08/2005;2;1;1;;01/08/2005;374792;;101;N;1
8;1;374806;01/08/2005;2;1;1;;01/08/2005;374806;;101;N;1
8;1;374814;01/08/2005;2;1;1;;01/08/2005;374814;;101;N;1
8;1;374822;02/08/2005;2;1;1;;02/08/2005;374822;;101;N;1
8;1;374830;02/08/2005;2;1;1;;02/08/2005;374830;;101;N;1
8;1;374849;03/08/2005;2;1;1;;03/08/2005;374849;;101;N;1
8;1;374857;03/08/2005;2;1;1;;03/08/2005;374857;;101;N;1
8;1;374865;05/08/2005;2;1;1;;05/08/2005;374865;;101;N;1
8;1;374873;05/08/2005;2;1;1;;05/08/2005;374873;;101;N;1
8;1;374881;08/08/2005;2;1;1;;08/08/2005;374881;;101;N;1
8;1;374890;08/08/2005;2;1;1;;08/08/2005;374890;;101;N;1
8;1;374900;05/08/2005;2;1;1;;05/08/2005;374900;;101;N;1
8;1;374911;15/08/2005;2;1;1;;15/08/2005;374911;;103;N;1
8;1;374920;15/08/2005;2;1;1;;15/08/2005;374920;;101;N;1
8;1;374938;16/08/2005;2;1;1;;16/08/2005;374938;;101;N;1
8;1;374946;22/08/2005;2;1;1;;22/08/2005;374946;;101;N;1
8;1;374954;22/08/2005;2;1;1;;22/08/2005;374954;;101;N;1
8;1;374962;22/08/2005;2;1;1;;22/08/2005;374962;;101;N;1
8;1;374970;22/08/2005;2;1;1;;22/08/2005;374970;;101;N;1
8;1;374989;22/08/2005;2;1;1;;22/08/2005;374989;;101;N;1
8;1;374997;22/08/2005;2;1;1;;22/08/2005;374997;;101;N;1
8;1;375004;22/08/2005;2;1;1;;22/08/2005;375004;;101;N;1
8;1;375012;22/08/2005;2;1;1;;22/08/2005;375012;;101;N;1
8;1;375020;22/08/2005;2;1;1;;22/08/2005;375020;;101;N;1
8;1;375039;22/08/2005;2;1;1;;22/08/2005;375039;;101;N;1
8;1;375047;22/08/2005;2;1;1;;22/08/2005;375047;;101;N;1
276;1;375055;22/08/2005;2;1;1;;22/08/2005;375055;;101;N;1
8;1;375063;02/01/2002;2;1;1;;02/01/2002;375063;;101;N;1
8;1;375071;01/09/2005;2;1;1;;01/09/2005;375071;;101;N;1
8;1;375080;01/09/2005;2;1;1;;01/09/2005;375080;;101;N;1
8;1;375098;01/09/2005;2;1;1;;01/09/2005;375098;;101;N;1
8;1;375101;01/09/2005;2;1;1;;01/09/2005;375101;;101;N;1
8;1;375110;01/09/2005;2;1;1;;01/09/2005;375110;;101;N;1
8;1;375128;01/09/2005;2;1;1;;01/09/2005;375128;;101;N;1
8;1;375136;01/09/2005;2;1;1;;01/09/2005;375136;;101;N;1
8;1;375144;01/09/2005;2;1;1;;01/09/2005;375144;;101;N;1
8;1;375152;01/09/2005;2;1;1;;01/09/2005;375152;;101;N;1
8;1;375160;01/09/2005;2;1;1;;01/09/2005;375160;;101;N;1
8;1;375179;02/09/2005;2;1;1;;02/09/2005;375179;;101;N;1
8;1;375187;05/09/2005;2;1;1;;05/09/2005;375187;;101;N;1
8;1;375195;05/09/2005;2;1;1;;05/09/2005;375195;;101;N;1
8;1;375209;05/09/2005;2;1;1;;05/09/2005;375209;;101;N;1
8;1;375217;01/09/2005;2;1;1;;01/09/2005;375217;;101;N;1
8;1;375225;05/09/2005;2;1;1;;05/09/2005;375225;;101;N;1
8;1;375233;05/09/2005;2;1;1;;05/09/2005;375233;;101;N;1
8;1;375241;05/09/2005;2;1;1;;05/09/2005;375241;;101;N;1
8;1;375250;06/09/2005;2;1;1;;06/09/2005;375250;;101;N;1
8;1;375268;12/09/2005;2;1;1;;12/09/2005;375268;;101;N;1
8;1;375276;13/09/2005;2;1;1;;13/09/2005;375276;;101;N;1
8;1;375284;13/09/2005;2;1;1;;13/09/2005;375284;;101;N;1
8;1;375292;14/09/2005;2;1;1;;14/09/2005;375292;;101;N;1
8;1;375306;12/09/2005;2;1;1;;12/09/2005;375306;;101;N;1
8;1;375314;12/09/2005;2;1;1;;12/09/2005;375314;;101;N;1
8;1;375322;12/09/2005;2;1;1;;12/09/2005;375322;;101;N;1
8;1;375330;15/09/2005;2;1;1;;15/09/2005;375330;;101;N;1
8;1;375349;14/09/2005;2;1;1;;14/09/2005;375349;;101;N;1
8;1;375357;19/09/2005;2;1;1;;19/09/2005;375357;;101;N;1
8;1;375365;19/09/2005;2;1;1;;19/09/2005;375365;;101;N;1
8;1;375373;26/09/2005;2;1;1;;26/09/2005;375373;;101;N;1
8;1;375381;26/09/2005;2;1;1;;26/09/2005;375381;;101;N;1
276;1;375390;19/09/2005;2;1;1;;19/09/2005;375390;;101;N;1
8;1;375403;03/10/2005;1;1;1;;03/10/2005;375403;;103;N;1
8;1;375411;05/10/2005;2;1;1;;05/10/2005;375411;;101;N;1
8;1;375420;01/10/2005;2;1;1;;01/10/2005;375420;;101;N;1
8;1;375438;01/10/2005;2;1;1;;01/10/2005;375438;;101;N;1
8;1;375446;03/10/2005;2;1;1;;03/10/2005;375446;;101;N;1
8;1;375454;03/10/2005;2;1;1;;03/10/2005;375454;;101;N;1
8;1;375462;13/10/2005;2;1;1;;13/10/2005;375462;;101;N;1
8;1;375470;03/10/2005;2;1;1;;03/10/2005;375470;;101;N;1
8;1;375489;03/10/2005;1;1;1;;03/10/2005;375489;;101;N;1
8;1;375497;03/10/2005;2;1;1;;03/10/2005;375497;;101;N;1
8;1;375500;03/10/2005;2;1;1;;03/10/2005;375500;;101;N;1
8;1;375519;04/10/2005;1;1;1;;04/10/2005;375519;;101;N;1
8;1;375527;05/10/2005;1;1;1;;05/10/2005;375527;;101;N;1
8;1;375535;05/10/2005;1;1;1;;05/10/2005;375535;;101;N;1
8;1;375543;07/10/2005;2;1;1;;07/10/2005;375543;;101;N;1
8;1;375551;07/10/2005;2;1;1;;07/10/2005;375551;;101;N;1
8;1;375560;01/10/2005;2;1;1;;01/10/2005;375560;;101;N;1
8;1;375578;10/10/2005;2;1;1;;10/10/2005;375578;;101;N;1
8;1;375586;10/10/2005;1;1;1;;10/10/2005;375586;;101;N;1
4;1;375608;19/10/2005;1;1;1;;19/10/2005;375608;;101;N;1
4;1;375616;19/10/2005;2;1;1;;19/10/2005;375616;;101;N;1
8;1;375624;10/10/2005;1;1;1;;10/10/2005;375624;;101;N;1
8;1;375632;11/10/2005;2;1;1;;11/10/2005;375632;;101;N;1
8;1;375640;17/10/2005;2;1;1;;17/10/2005;375640;;101;N;1
8;1;375659;17/10/2005;1;1;1;;17/10/2005;375659;;101;N;1
8;1;375667;17/10/2005;2;1;1;;17/10/2005;375667;;101;N;1
8;1;375675;17/10/2005;2;1;1;;17/10/2005;375675;;101;N;1
8;1;375683;17/10/2005;1;1;1;;17/10/2005;375683;;101;N;1
8;1;375691;17/10/2005;2;1;1;;17/10/2005;375691;;101;N;1
8;1;375705;17/10/2005;2;1;1;;17/10/2005;375705;;101;N;1
8;1;375713;18/10/2005;2;1;1;;18/10/2005;375713;;101;N;1
8;1;375721;18/10/2005;2;1;1;;18/10/2005;375721;;101;N;1
8;1;375730;18/10/2005;2;1;1;;18/10/2005;375730;;101;N;1
8;1;375748;19/10/2005;2;1;1;;19/10/2005;375748;;101;N;1
8;1;375756;20/10/2005;2;1;1;;20/10/2005;375756;;101;N;1
8;1;375764;20/10/2005;1;1;1;;20/10/2005;375764;;101;N;1
8;1;375772;20/10/2005;2;1;1;;20/10/2005;375772;;101;N;1
8;1;375780;20/10/2005;2;1;1;;20/10/2005;375780;;722;N;1
8;1;375799;21/10/2005;2;1;1;;21/10/2005;375799;;101;N;1
8;1;375802;17/10/2005;2;1;1;;17/10/2005;375802;;101;N;1
8;1;375810;01/11/2005;2;1;1;;01/11/2005;375810;;101;N;1
8;1;375829;01/11/2005;2;1;1;;01/11/2005;375829;;101;N;1
8;1;375837;01/11/2005;2;1;1;;01/11/2005;375837;;101;N;1
8;1;375845;01/11/2005;2;1;1;;01/11/2005;375845;;101;N;1
8;1;375853;01/11/2005;2;1;1;;01/11/2005;375853;;101;N;1
8;1;375861;01/11/2005;1;1;1;;01/11/2005;375861;;101;N;1
8;1;375870;01/11/2005;2;1;1;;01/11/2005;375870;;101;N;1
8;1;375888;01/11/2005;2;1;1;;01/11/2005;375888;;101;N;1
8;1;375896;01/11/2005;2;1;1;;01/11/2005;375896;;101;N;1
8;1;375900;01/11/2005;2;1;1;;01/11/2005;375900;;101;N;1
8;1;375918;01/11/2005;1;1;1;;01/11/2005;375918;;101;N;1
8;1;375926;01/11/2005;1;1;1;;01/11/2005;375926;;101;N;1
8;1;375934;01/11/2005;1;1;1;;01/11/2005;375934;;101;N;1
8;1;375942;04/11/2005;1;1;1;;04/11/2005;375942;;101;N;1
8;1;375950;07/11/2005;2;1;1;;07/11/2005;375950;;101;N;1
8;1;375969;07/11/2005;1;1;1;;07/11/2005;375969;;101;N;1
8;1;375977;07/11/2005;2;1;1;;07/11/2005;375977;;101;N;1
8;1;375985;07/11/2005;1;1;1;;07/11/2005;375985;;101;N;1
276;1;375993;07/11/2005;2;1;1;;07/11/2005;375993;;101;N;1
8;1;376000;07/11/2005;2;1;1;;07/11/2005;376000;;101;N;1
8;1;376019;08/11/2005;2;1;1;;08/11/2005;376019;;101;N;1
8;1;376027;08/11/2005;2;1;1;;08/11/2005;376027;;101;N;1
8;1;376035;10/11/2005;1;1;1;;10/11/2005;376035;;101;N;1
8;1;376043;10/11/2005;2;1;1;;10/11/2005;376043;;101;N;1
8;1;376051;10/11/2005;1;1;1;;10/11/2005;376051;;101;N;1
8;1;376060;11/11/2005;2;1;1;;11/11/2005;376060;;101;N;1
8;1;376078;11/11/2005;2;1;1;;11/11/2005;376078;;101;N;1
8;1;376086;12/11/2005;2;1;1;;12/11/2005;376086;;101;N;1
8;1;376094;14/11/2005;1;1;1;;14/11/2005;376094;;101;N;1
8;1;376108;14/11/2005;2;1;1;;14/11/2005;376108;;101;N;1
8;1;376116;16/11/2005;2;1;1;;16/11/2005;376116;;101;N;1
8;1;376124;21/11/2005;2;1;1;;21/11/2005;376124;;101;N;1
8;1;376132;22/11/2005;2;1;1;;22/11/2005;376132;;101;N;1
8;1;376140;21/11/2005;1;1;1;;21/11/2005;376140;;101;N;1
8;1;376159;16/11/2005;2;1;1;;16/11/2005;376159;;101;N;1
8;1;376167;16/11/2005;2;1;1;;16/11/2005;376167;;101;N;1
8;1;376175;16/11/2005;1;1;1;;16/11/2005;376175;;101;N;1
8;1;376183;21/11/2005;1;1;1;;21/11/2005;376183;;101;N;1
8;1;376191;16/11/2005;2;1;1;;16/11/2005;376191;;101;N;1
8;1;376205;24/11/2005;1;1;1;;24/11/2005;376205;;101;N;1
8;1;376213;06/10/2004;1;1;1;;06/10/2004;376213;;101;N;1
8;1;376221;11/02/2005;2;1;1;;11/02/2005;376221;;101;N;1
8;1;376222;01/12/2005;2;1;1;;01/12/2005;376222;;101;N;1
4;1;376223;05/12/2005;2;1;1;;05/12/2005;376223;;101;N;1
4;1;376224;01/12/2005;2;1;1;92012467000170;25/01/2006;376224;;101;N;1
8;1;376224;01/12/2005;1;1;1;92012467000170;01/12/2005;376224;;101;N;1
8;1;376225;01/12/2005;1;1;1;;01/12/2005;376225;;101;N;1
8;1;376226;05/12/2005;1;1;1;;05/12/2005;376226;;101;N;1
8;1;376227;05/12/2005;1;1;1;;05/12/2005;376227;;101;N;1
8;1;376228;01/12/2005;2;1;1;;01/12/2005;376228;;101;N;1
8;1;376229;01/12/2005;2;1;1;;01/12/2005;376229;;101;N;1
8;1;376230;01/12/2005;2;1;1;;01/12/2005;376230;;101;N;1
8;1;376231;01/12/2005;2;1;1;;01/12/2005;376231;;101;N;1
8;1;376232;07/12/2005;2;1;1;;07/12/2005;376232;;101;N;1
8;1;376233;01/12/2005;2;1;1;;01/12/2005;376233;;101;N;1
8;1;376234;01/12/2005;2;1;1;;01/12/2005;376234;;101;N;1
8;1;376235;01/12/2005;1;1;1;;01/12/2005;376235;;101;N;1
8;1;376236;01/12/2005;2;1;1;;01/12/2005;376236;;101;N;1
8;1;376237;01/12/2005;2;1;1;;01/12/2005;376237;;101;N;1
8;1;376238;01/12/2005;2;1;1;;01/12/2005;376238;;101;N;1
8;1;376239;01/12/2005;2;1;1;;01/12/2005;376239;;101;N;1
8;1;376240;01/12/2005;1;1;1;;01/12/2005;376240;;101;N;1
8;1;376241;09/12/2005;2;1;1;;09/12/2005;376241;;101;N;1
8;1;376242;06/12/2005;1;1;1;;06/12/2005;376242;;101;N;1
8;1;376243;06/12/2005;2;1;1;;06/12/2005;376243;;101;N;1
8;1;376244;06/12/2005;2;1;1;;06/12/2005;376244;;101;N;1
8;1;376245;07/12/2005;2;1;1;;07/12/2005;376245;;101;N;1
8;1;376246;07/12/2005;2;1;1;;07/12/2005;376246;;101;N;1
8;1;376247;09/12/2005;2;1;1;;09/12/2005;376247;;101;N;1
8;1;376249;13/12/2005;1;1;1;;13/12/2005;376249;;101;N;1
8;1;376250;19/12/2005;2;1;1;;19/12/2005;376250;;101;N;1
8;1;376251;13/12/2005;2;1;1;;13/12/2005;376251;;101;N;1
8;1;376252;13/12/2005;1;1;1;;13/12/2005;376252;;101;N;1
8;1;376253;13/12/2005;2;1;1;;13/12/2005;376253;;101;N;1
8;1;376254;13/12/2005;2;1;1;;13/12/2005;376254;;101;N;1
8;1;376255;13/12/2005;2;1;1;;13/12/2005;376255;;101;N;1
8;1;376256;01/12/2005;2;1;1;;01/12/2005;376256;;101;N;1
8;1;376257;01/12/2005;2;1;1;;01/12/2005;376257;;101;N;1
8;1;376258;13/12/2005;2;1;1;;13/12/2005;376258;;101;N;1
8;1;376259;13/12/2005;1;1;1;;13/12/2005;376259;;101;N;1
8;1;376260;01/12/2005;2;1;1;;01/12/2005;376260;;101;N;1
8;1;376261;13/12/2005;1;1;1;;13/12/2005;376261;;101;N;1
8;1;376262;07/12/2005;1;1;1;;07/12/2005;376262;;101;N;1
8;1;376263;12/12/2005;2;1;1;;12/12/2005;376263;;101;N;1
8;1;376264;13/12/2005;2;1;1;;13/12/2005;376264;;101;N;1
8;1;376265;13/12/2005;2;1;1;;13/12/2005;376265;;101;N;1
8;1;376266;13/12/2005;2;1;1;;13/12/2005;376266;;101;N;1
8;1;376267;13/12/2005;2;1;1;;13/12/2005;376267;;101;N;1
4;1;376268;01/12/2005;2;1;1;92012467000170;09/10/2007;376268;;101;N;1
8;1;376268;01/12/2005;1;1;1;92012467000170;01/12/2005;376268;;101;N;1
8;1;376269;01/12/2005;2;1;1;;01/12/2005;376269;;101;N;1
8;1;376270;12/12/2005;2;1;1;;12/12/2005;376270;;101;N;1
8;1;376271;13/12/2005;2;1;1;;13/12/2005;376271;;101;N;1
8;1;376272;05/12/2005;2;1;1;;05/12/2005;376272;;101;N;1
