codigo_empresa;tipo_colaborador;cadastro_colaborador;data_alteracao;codigo_nova_empresa;codigo_novo_cadastro;codigo_nova_filial;tipo_admissao;numero_ficha_registro;tipo_admissao_colaborador
8;1;116131;19/05/1986;8;116131;566;2;52;1
276;1;116131;24/07/2006;8;116131;566;2;52;1
8;1;116165;24/09/1996;8;116165;019;2;11616;1
8;1;116203;01/04/2006;8;116203;001;2;4784;1
8;1;116203;01/07/2008;8;116203;001;2;4784;1
8;1;116203;01/09/1988;8;116203;001;2;4784;1
8;1;116360;01/05/1986;8;116360;001;2;3699;1
8;1;118206;30/01/1998;8;118206;001;2;11820;1
8;1;118699;24/09/1996;8;118699;061;2;11869;1
8;1;119636;01/08/1986;8;119636;013;2;1554;1
8;1;119784;24/09/1996;8;119784;037;2;11978;1
8;1;120219;30/01/1998;8;120219;001;2;12021;1
8;1;120367;24/09/1996;8;120367;162;2;0;1
8;1;120766;24/09/1996;8;120766;015;2;12076;1
8;1;121355;24/09/1996;8;121355;063;2;12135;1
8;1;121827;01/07/2005;8;121827;013;2;4321;1
8;1;121827;01/09/1986;8;121827;013;2;4321;1
8;1;121827;01/09/2017;8;121827;013;2;4321;1
8;1;121827;01/11/2003;8;121827;013;2;4321;1
8;1;121827;21/09/2009;8;121827;013;2;4321;1
8;1;121827;25/10/2007;8;121827;013;2;4321;1
8;1;123978;24/09/1996;8;123978;071;2;12397;1
8;1;124982;24/09/1996;8;124982;004;2;12498;1
8;1;125024;01/06/1992;8;125024;241;2;11;1
8;1;125504;24/09/1996;8;125504;037;2;12550;1
8;1;126969;03/11/1986;8;126969;001;2;12696;1
8;1;128112;24/09/1996;8;128112;025;2;12811;1
8;1;128228;23/09/1996;8;128228;005;2;12822;1
8;1;131555;24/09/1996;8;131555;013;2;13155;1
8;1;132331;01/12/1986;8;132331;083;2;36;1
8;1;132420;24/09/1996;8;132420;013;2;13242;1
8;1;133388;01/12/1994;8;133388;116;2;50;1
8;1;134783;01/09/1987;8;134783;039;2;59;1
8;1;135062;01/12/1986;8;135062;116;2;36;1
8;1;135186;01/12/1986;8;135186;088;2;52;1
8;1;137031;24/09/1996;8;137031;015;2;13703;1
8;1;137987;01/07/1987;8;137987;013;2;1558;1
8;1;137987;01/11/2003;8;137987;013;2;1558;1
8;1;138011;01/07/1987;8;138011;097;2;115;1
8;1;138550;01/07/1987;8;138550;013;2;1555;1
8;1;138631;24/09/1996;8;138631;208;2;0;1
4;1;139106;01/01/2009;4;139106;001;2;51;1
4;1;139106;01/02/1999;4;139106;001;2;51;1
4;1;139106;01/04/2016;4;139106;001;2;51;1
8;1;139106;01/08/1987;4;139106;001;2;51;1
4;1;139106;10/02/2004;4;139106;001;2;51;1
8;1;139424;01/04/1991;8;139424;093;2;4096;1
8;1;139424;24/09/1996;8;139424;093;2;4096;1
8;1;139653;01/09/1987;8;139653;001;2;3960;1
8;1;139653;01/11/2003;8;139653;001;2;3960;1
8;1;139653;03/12/2007;8;139653;001;2;3960;1
8;1;140066;01/09/1987;8;140066;071;2;809;1
8;1;140473;01/09/1987;8;140473;112;2;50;1
8;1;140490;01/09/1987;8;140490;061;2;14049;1
8;1;140571;16/09/1987;8;140571;001;2;14057;1
8;1;140678;01/09/1987;8;140678;013;2;1559;1
8;1;140686;01/09/1987;8;140686;001;2;1408;1
8;1;140686;01/11/2003;8;140686;001;2;1408;1
8;1;140686;14/01/2002;8;140686;001;2;1408;1
8;1;140759;01/09/1987;8;140759;001;2;2116;1
8;1;140775;01/09/1987;8;140775;013;2;1547;1
8;1;140848;01/11/1985;8;140848;014;2;14084;1
8;1;140945;01/11/1987;8;140945;159;2;14094;1
8;1;142018;24/09/1996;8;142018;007;2;14201;1
8;1;142166;24/09/1996;8;142166;015;2;14216;1
8;1;142689;01/05/2004;8;142689;001;2;4691;1
8;1;142689;01/07/1981;8;142689;001;2;4691;1
8;1;142689;01/08/2004;8;142689;001;2;4691;1
8;1;142689;14/06/2004;8;142689;001;2;4691;1
8;1;144916;24/09/1996;8;144916;037;2;14491;1
8;1;145459;01/11/2003;4;145459;001;2;122;1
8;1;145459;01/12/1987;4;145459;001;2;122;1
4;1;145459;09/08/2004;4;145459;001;2;122;1
8;1;145513;01/12/1987;8;145513;001;2;1867;1
8;1;146609;24/09/1996;8;146609;013;2;14660;1
8;1;146617;01/01/1988;8;146617;013;2;1551;1
8;1;146617;01/11/2003;8;146617;013;2;1551;1
8;1;147915;24/09/1996;8;147915;125;2;14791;1
8;1;147940;24/09/1996;8;147940;004;2;14794;1
8;1;149021;24/09/1996;8;149021;184;2;0;1
8;1;149063;18/11/1987;8;149063;001;2;14906;1
8;1;149128;01/10/1987;8;149128;013;2;1549;1
8;1;149144;01/10/1987;8;149144;068;2;21;1
8;1;149179;24/09/1996;8;149179;071;2;14917;1
8;1;149489;01/10/1987;8;149489;001;2;14948;1
8;1;150304;24/09/1996;8;150304;025;2;15030;1
8;1;151874;01/02/1988;8;151874;068;2;22;1
8;1;152323;24/09/1996;8;152323;216;2;0;1
8;1;152633;24/09/1996;8;152633;025;2;15263;1
8;1;152790;01/04/1997;8;152790;001;2;1307;1
8;1;152790;01/05/2017;8;152790;001;2;1307;1
8;1;152790;01/11/2003;8;152790;001;2;1307;1
8;1;152790;11/03/1988;8;152790;001;2;1307;1
8;1;153168;24/09/1996;8;153168;203;2;0;1
8;1;153443;01/02/1997;8;153443;257;2;15344;1
8;1;153443;01/11/1988;8;153443;257;2;15344;1
8;1;153940;01/03/1988;8;153940;140;2;61;1
8;1;154148;01/03/1988;8;154148;001;2;3022;1
8;1;154148;01/04/2013;8;154148;001;2;3022;1
8;1;154148;01/05/2005;8;154148;001;2;3022;1
8;1;154148;01/11/2003;8;154148;001;2;3022;1
8;1;154148;01/12/1996;8;154148;001;2;3022;1
8;1;154237;01/09/1990;8;154237;001;2;4079;1
8;1;154491;24/09/1996;8;154491;015;2;15449;1
8;1;154555;01/04/1988;8;154555;013;2;1556;1
8;1;154938;24/09/1996;8;154938;015;2;15493;1
8;1;155039;01/05/1989;8;155039;120;2;45;1
8;1;155161;24/09/1996;8;155161;007;2;15516;1
8;1;155314;01/05/2017;8;155314;001;2;3822;1
8;1;155314;01/11/2003;8;155314;001;2;3822;1
8;1;155314;12/04/1988;8;155314;001;2;3822;1
8;1;155632;01/07/1989;8;155632;001;2;3458;1
8;1;156230;24/09/1996;8;156230;013;2;15623;1
8;1;156370;01/03/1989;8;156370;133;2;53;1
8;1;156370;24/09/1996;8;156370;133;2;53;1
8;1;156515;01/12/1988;8;156515;141;2;0;1
8;1;156876;01/06/1988;8;156876;013;2;1557;1
8;1;156914;01/05/1988;8;156914;084;2;167;1
8;1;156914;01/09/2022;8;156914;084;2;167;1
8;1;156914;13/05/2021;8;156914;084;2;167;1
8;1;157040;01/06/1988;8;157040;001;2;15704;1
8;1;157228;24/09/1996;8;157228;072;2;15722;1
8;1;157392;01/06/1988;8;157392;086;2;66;1
8;1;157538;01/06/1988;8;157538;146;2;1;1
8;1;157554;24/09/1996;8;157554;163;2;0;1
8;1;157741;01/07/1988;8;157741;001;2;15774;1
8;1;157759;30/01/1998;8;157759;001;2;15775;1
8;1;157783;24/09/1996;8;157783;228;2;0;1
8;1;158453;01/05/2017;8;158453;001;2;3083;1
8;1;158453;01/11/2003;8;158453;001;2;3083;1
8;1;158453;05/08/1988;8;158453;001;2;3083;1
8;1;158615;01/08/1988;8;158615;152;2;2;1
8;1;158747;01/08/1988;8;158747;138;2;60;1
8;1;158836;01/08/1988;8;158836;222;2;58;1
8;1;159239;24/09/1996;8;159239;136;2;15923;1
8;1;159727;01/10/1988;8;159727;155;2;19;1
8;1;159816;07/10/1988;8;159816;001;2;15981;1
8;1;160521;17/11/1988;8;160521;001;2;16052;1
8;1;160750;01/11/1988;8;160750;151;2;5;1
8;1;160784;01/07/1997;8;160784;173;2;70;1
8;1;160784;01/11/1988;8;160784;173;2;70;1
8;1;160989;24/09/1996;8;160989;052;2;16098;1
8;1;161004;01/04/2012;8;161004;467;2;9;1
8;1;161004;01/11/1988;8;161004;467;2;9;1
8;1;161144;01/04/1999;8;161144;173;2;103;1
8;1;161144;01/11/1988;8;161144;173;2;103;1
8;1;161144;19/05/2008;8;161144;173;2;103;1
8;1;161489;24/09/1996;8;161489;009;2;16148;1
8;1;161641;26/11/1988;8;161641;001;2;16164;1
8;1;165140;01/12/1988;8;165140;087;2;32;1
8;1;165174;24/09/1996;8;165174;063;2;16517;1
8;1;166863;24/09/1996;8;166863;128;2;16686;1
8;1;166898;01/06/1989;8;166898;247;2;6;1
8;1;167142;01/01/1989;8;167142;467;2;35;1
8;1;167142;06/09/2021;8;167142;467;2;35;1
8;1;167355;01/02/1989;8;167355;244;2;0;1
8;1;167908;01/02/1989;8;167908;128;2;12;1
8;1;168262;02/03/1989;8;168262;001;2;16826;1
8;1;168297;01/03/1989;8;168297;001;2;3176;1
8;1;168297;01/11/2003;8;168297;001;2;3176;1
8;1;168301;01/03/1989;8;168301;001;2;3161;1
8;1;168459;24/09/1996;8;168459;141;2;0;1
8;1;168602;24/09/1996;8;168602;037;2;16860;1
8;1;168769;01/03/1989;8;168769;7007;2;812;1
8;1;168769;01/07/1999;8;168769;7007;2;812;1
8;1;168769;09/12/2020;8;168769;7007;2;812;1
8;1;168815;24/09/1996;8;168815;138;2;0;1
8;1;169293;20/03/1989;8;169293;001;2;16929;1
8;1;169391;01/03/1989;8;169391;013;2;1536;1
8;1;169749;24/09/1996;8;169749;013;2;16974;1
8;1;170208;24/09/1996;8;170208;039;2;17020;1
8;1;170739;01/04/1989;8;170739;001;2;3825;1
8;1;170739;01/11/2003;8;170739;001;2;3825;1
8;1;170992;01/04/1989;8;170992;097;2;141;1
8;1;171115;24/09/1996;8;171115;009;2;17111;1
8;1;171255;01/04/1989;8;171255;092;2;39;1
8;1;171565;01/04/1989;8;171565;001;2;3996;1
8;1;172057;01/05/1989;8;172057;013;2;17205;1
8;1;172260;24/09/1996;8;172260;039;2;17226;1
8;1;172502;24/09/1996;8;172502;108;2;17250;1
8;1;172685;01/05/1989;8;172685;008;2;203;1
8;1;173011;01/05/1989;8;173011;116;2;28;1
8;1;173070;01/05/1989;8;173070;162;2;6;1
8;1;173363;24/09/1996;8;173363;085;2;17336;1
8;1;173410;01/05/1989;8;173410;013;2;1262;1
8;1;173720;24/09/1996;8;173720;025;2;17372;1
8;1;173789;30/01/1998;8;173789;001;2;17378;1
8;1;173819;24/09/1996;8;173819;194;2;0;1
8;1;173843;24/09/1996;8;173843;007;2;17384;1
8;1;173967;24/09/1996;8;173967;004;2;17396;1
8;1;173983;24/09/1996;8;173983;124;2;17398;1
8;1;174173;01/06/1989;8;174173;153;2;11;1
8;1;174289;24/09/1996;8;174289;015;2;17428;1
8;1;174327;24/09/1996;8;174327;013;2;17432;1
8;1;174335;01/01/1990;8;174335;013;2;1273;1
8;1;174467;24/09/1996;8;174467;019;2;17446;1
8;1;175170;24/09/1996;8;175170;050;2;17517;1
8;1;175307;01/06/1989;8;175307;151;2;35;1
8;1;175366;24/09/1996;8;175366;014;2;17536;1
8;1;175498;24/09/1996;8;175498;044;2;17549;1
8;1;175706;01/06/1989;8;175706;038;2;37;1
8;1;175803;24/09/1996;8;175803;037;2;17580;1
8;1;175901;01/06/1989;8;175901;013;2;1275;1
8;1;175935;24/09/1996;8;175935;081;2;17593;1
8;1;176061;01/06/2012;8;176061;001;2;5189;1
8;1;176061;01/11/1987;8;176061;001;2;5189;1
8;1;176061;01/11/2003;8;176061;001;2;5189;1
8;1;176061;09/01/2001;8;176061;001;2;5189;1
8;1;176061;14/04/2008;8;176061;001;2;5189;1
8;1;176125;24/09/1996;8;176125;156;2;0;1
8;1;176192;05/07/1989;8;176192;001;2;17619;1
8;1;176290;01/07/1989;8;176290;141;2;41;1
8;1;176290;01/12/1996;8;176290;141;2;41;1
8;1;176427;24/09/1996;8;176427;007;2;17642;1
8;1;176699;24/09/1996;8;176699;013;2;17669;1
8;1;176737;24/09/1996;8;176737;040;2;17673;1
8;1;176796;24/09/1996;8;176796;009;2;17679;1
8;1;176842;24/09/1996;8;176842;009;2;17684;1
8;1;177202;01/07/1989;8;177202;186;2;9;1
8;1;177229;24/09/1996;8;177229;014;2;17722;1
8;1;177407;24/09/1996;8;177407;025;2;17740;1
8;1;177636;24/09/1996;8;177636;015;2;17763;1
8;1;177806;24/09/1996;8;177806;025;2;17780;1
8;1;177903;01/05/2005;8;177903;001;2;3634;1
8;1;177903;01/08/1989;8;177903;001;2;3634;1
8;1;177903;01/11/2003;8;177903;001;2;3634;1
8;1;177997;01/08/1989;8;177997;125;2;17799;1
8;1;178454;24/09/1996;8;178454;007;2;17845;1
8;1;178497;04/08/1989;8;178497;001;2;17849;1
8;1;178594;01/09/1989;8;178594;013;2;1288;1
8;1;178713;01/08/1989;8;178713;013;2;1285;1
8;1;178853;24/09/1996;8;178853;198;2;0;1
8;1;178900;24/09/1996;8;178900;085;2;17890;1
8;1;178951;01/08/1989;8;178951;063;2;818;1
8;1;179370;01/08/1989;8;179370;099;2;42;1
8;1;179477;24/09/1996;8;179477;044;2;17947;1
8;1;179728;01/08/1989;8;179728;001;2;3286;1
8;1;179957;01/09/1989;8;179957;001;2;3521;1
8;1;180106;24/09/1996;8;180106;094;2;18010;1
8;1;180157;24/09/1996;8;180157;140;2;0;1
8;1;180360;24/09/1996;8;180360;241;2;0;1
8;1;180424;01/09/1989;8;180424;169;2;0;1
8;1;180564;24/09/1996;8;180564;094;2;18056;1
8;1;180777;24/09/1996;8;180777;071;2;18077;1
8;1;181129;24/09/1996;8;181129;070;2;18112;1
8;1;181242;24/09/1996;8;181242;209;2;0;1
8;1;181650;24/09/1996;8;181650;152;2;0;1
8;1;181731;24/09/1996;8;181731;088;2;18173;1
8;1;182061;24/09/1996;8;182061;084;2;18206;1
8;1;182214;01/10/1989;8;182214;001;2;18221;1
8;1;182222;01/04/1997;8;182222;001;2;3322;1
8;1;182222;01/10/1989;8;182222;001;2;3322;1
8;1;182222;01/11/2003;8;182222;001;2;3322;1
8;1;182401;01/10/1989;8;182401;176;2;99;1
8;1;182630;01/10/1989;8;182630;227;2;9;1
8;1;182974;01/10/1989;8;182974;013;2;1310;1
8;1;183059;01/10/1989;8;183059;128;2;17;1
8;1;183768;01/11/1989;8;183768;001;2;3331;1
8;1;184292;01/05/1997;8;184292;001;2;3355;1
8;1;184292;01/11/1989;8;184292;001;2;3355;1
8;1;184292;01/11/2003;8;184292;001;2;3355;1
8;1;184292;01/12/1996;8;184292;001;2;3355;1
8;1;184331;01/05/2017;8;184331;001;2;3354;1
8;1;184331;01/11/2003;8;184331;001;2;3354;1
8;1;184331;21/05/1999;8;184331;001;2;3354;1
8;1;184331;22/11/1989;8;184331;001;2;3354;1
8;1;184501;01/11/1989;8;184501;188;2;103;1
8;1;184501;02/01/1997;8;184501;188;2;103;1
8;1;184501;11/06/2001;8;184501;188;2;103;1
8;1;184535;01/11/1989;8;184535;136;2;18453;1
8;1;184608;24/09/1996;8;184608;076;2;18460;1
8;1;187682;01/12/1989;8;187682;143;2;0;1
8;1;188166;01/12/1989;8;188166;150;2;0;1
8;1;189545;01/12/1989;8;189545;040;2;18954;1
8;1;189600;01/01/2003;8;189600;001;2;3369;1
8;1;189600;01/05/2017;8;189600;001;2;3369;1
8;1;189600;01/06/2017;8;189600;001;2;3369;1
8;1;189600;01/09/1990;8;189600;001;2;3369;1
8;1;189600;01/11/2003;8;189600;001;2;3369;1
8;1;189600;01/11/2013;8;189600;001;2;3369;1
8;1;189600;02/01/2016;8;189600;001;2;3369;1
8;1;189715;24/09/1996;8;189715;111;2;18971;1
8;1;189944;24/09/1996;8;189944;146;2;0;1
8;1;190047;01/01/1990;8;190047;001;2;4085;1
8;1;190250;24/09/1996;8;190250;071;2;19025;1
8;1;190942;01/01/1990;8;190942;001;2;3375;1
8;1;190942;01/11/2003;8;190942;001;2;3375;1
8;1;191124;01/03/1990;8;191124;066;2;19112;1
8;1;191540;01/05/2017;8;191540;001;2;3388;1
8;1;191540;01/10/2004;8;191540;001;2;3388;1
8;1;191540;01/11/2003;8;191540;001;2;3388;1
8;1;191540;07/03/1990;8;191540;001;2;3388;1
8;1;191736;24/09/1996;8;191736;071;2;19173;1
8;1;191949;01/01/1990;8;191949;129;2;24;1
8;1;192015;01/01/1990;8;192015;013;2;774;1
8;1;192139;01/02/1990;8;192139;092;2;19213;1
8;1;192767;24/09/1996;8;192767;097;2;19276;1
8;1;193003;01/02/1990;8;193003;037;2;202;1
8;1;193208;24/09/1996;8;193208;071;2;19320;1
8;1;193224;24/09/1996;8;193224;008;2;19322;1
8;1;193267;01/02/1990;8;193267;001;2;4156;1
8;1;193267;01/07/2008;8;193267;001;2;4156;1
8;1;193267;01/10/1996;8;193267;001;2;4156;1
8;1;193267;01/11/2003;8;193267;001;2;4156;1
8;1;193267;24/09/1996;8;193267;001;2;4156;1
8;1;193534;01/02/1990;8;193534;001;2;19353;1
8;1;193895;01/02/1990;8;193895;018;2;19389;1
8;1;194433;01/05/1990;8;194433;174;2;30;1
8;1;194697;24/09/1996;8;194697;167;2;0;1
8;1;194719;01/03/1990;8;194719;001;2;3394;1
8;1;194727;13/03/1990;8;194727;001;2;19472;1
8;1;194948;14/02/1990;8;194948;001;2;19494;1
8;1;195022;24/09/1996;8;195022;124;2;19502;1
8;1;195103;01/02/1990;8;195103;001;2;3419;1
8;1;195243;01/03/1990;8;195243;151;2;19;1
8;1;195413;24/09/1996;8;195413;071;2;19541;1
8;1;195855;24/09/1996;8;195855;171;2;0;1
8;1;195944;01/03/1990;8;195944;001;2;3395;1
8;1;196258;01/01/2014;8;196258;013;2;1728;1
8;1;196258;01/05/1990;8;196258;013;2;1728;1
8;1;196258;01/11/2003;8;196258;013;2;1728;1
8;1;196410;24/09/1996;8;196410;128;2;19641;1
8;1;196533;01/05/1990;8;196533;128;2;18;1
8;1;196738;24/09/1996;8;196738;071;2;19673;1
8;1;196746;01/08/1994;8;196746;001;2;4279;1
8;1;196746;01/11/2003;8;196746;001;2;4279;1
8;1;196746;07/07/1997;8;196746;001;2;4279;1
8;1;196746;25/06/2001;8;196746;001;2;4279;1
8;1;196797;24/09/1996;8;196797;108;2;19679;1
8;1;196878;24/09/1996;8;196878;174;2;0;1
8;1;197254;01/05/1990;8;197254;094;2;30;1
8;1;197386;01/06/1990;8;197386;001;2;19738;1
8;1;197505;24/09/1996;8;197505;122;2;19750;1
8;1;197670;01/06/1990;8;197670;151;2;22;1
8;1;197866;24/09/1996;8;197866;112;2;19786;1
8;1;198153;24/09/1996;8;198153;071;2;19815;1
8;1;198455;24/09/1996;8;198455;120;2;19845;1
8;1;198510;01/07/1990;8;198510;177;2;0;1
8;1;198714;13/06/1990;8;198714;001;2;19871;1
8;1;198749;24/09/1996;8;198749;089;2;19874;1
8;1;199125;24/09/1996;8;199125;057;2;19912;1
8;1;199133;22/09/1997;8;199133;001;2;19913;1
8;1;199320;24/09/1996;8;199320;034;2;19932;1
8;1;199575;01/08/1990;8;199575;167;2;17;1
8;1;199664;01/08/1990;8;199664;001;2;19966;1
8;1;199672;24/09/1996;8;199672;230;2;0;1
8;1;199770;01/08/1990;8;199770;001;2;3471;1
8;1;199851;01/02/1999;8;199851;001;2;19985;1
8;1;199851;01/08/1990;8;199851;001;2;19985;1
8;1;199907;01/08/1990;8;199907;013;2;19990;1
8;1;199958;01/07/1990;8;199958;001;2;3447;1
8;1;200000;01/06/1990;8;200000;001;2;3420;1
8;1;200000;01/11/2003;8;200000;001;2;3420;1
8;1;200034;24/09/1996;8;200034;105;2;20003;1
8;1;200221;01/04/2013;8;200221;001;2;3657;1
8;1;200221;01/05/2005;8;200221;001;2;3657;1
8;1;200221;01/07/1990;8;200221;001;2;3657;1
8;1;200221;01/11/2003;8;200221;001;2;3657;1
8;1;200221;01/12/1996;8;200221;001;2;3657;1
8;1;200310;24/09/1996;8;200310;093;2;20031;1
8;1;200387;24/09/1996;8;200387;013;2;20038;1
8;1;200484;24/09/1996;8;200484;211;2;0;1
8;1;200522;01/08/1990;8;200522;001;2;3468;1
8;1;200522;01/11/2003;8;200522;001;2;3468;1
8;1;200522;09/06/2003;8;200522;001;2;3468;1
8;1;200522;15/10/2002;8;200522;001;2;3468;1
8;1;200531;01/08/1990;8;200531;001;2;3694;1
8;1;200531;01/11/2003;8;200531;001;2;3694;1
8;1;200719;01/08/1990;8;200719;145;2;54;1
8;1;200956;01/08/1990;8;200956;174;2;52;1
8;1;201057;01/09/1990;8;201057;186;2;8;1
8;1;201103;01/12/1988;8;201103;057;2;105;1
8;1;201103;06/07/1998;8;201103;057;2;105;1
8;1;201472;24/09/1996;8;201472;034;2;20147;1
8;1;201723;24/09/1996;8;201723;067;2;20172;1
8;1;201766;24/09/1996;8;201766;096;2;20176;1
8;1;201898;24/09/1996;8;201898;176;2;0;1
8;1;202088;01/09/1990;8;202088;013;2;1371;1
8;1;202274;01/09/1990;8;202274;203;2;0;1
8;1;202282;24/09/1996;8;202282;044;2;20228;1
8;1;202517;01/08/1996;8;202517;071;2;1321;1
8;1;202517;01/09/1990;8;202517;071;2;1321;1
8;1;202517;22/07/1996;8;202517;071;2;1321;1
8;1;202592;24/09/1996;8;202592;066;2;20259;1
8;1;202738;01/09/1990;8;202738;013;2;1375;1
8;1;202941;01/05/1999;8;202941;057;2;112;1
8;1;202941;01/07/2000;8;202941;057;2;112;1
8;1;202941;01/09/1990;8;202941;057;2;112;1
8;1;203033;24/09/1996;8;203033;097;2;20303;1
8;1;203092;01/10/1990;8;203092;187;2;29;1
8;1;203343;24/09/1996;8;203343;071;2;20334;1
8;1;203432;24/09/1996;8;203432;220;2;0;1
8;1;203556;24/09/1996;8;203556;007;2;20355;1
8;1;203602;01/10/1990;8;203602;024;2;187;1
8;1;203947;01/10/1990;8;203947;013;2;1402;1
8;1;204048;24/09/1996;8;204048;025;2;20404;1
8;1;204838;22/10/1990;8;204838;181;2;0;1
8;1;205079;01/10/1990;8;205079;039;2;89;1
8;1;205109;24/09/1996;8;205109;019;2;20510;1
8;1;205320;24/09/1996;8;205320;013;2;20532;1
8;1;205338;24/09/1996;8;205338;018;2;20533;1
8;1;205389;01/10/1990;8;205389;025;2;565;1
8;1;205419;24/09/1996;8;205419;151;2;0;1
8;1;205541;24/09/1996;8;205541;052;2;20554;1
8;1;205656;23/10/1990;8;205656;001;2;20565;1
8;1;205702;24/09/1996;8;205702;145;2;0;1
8;1;205842;24/09/1996;8;205842;013;2;20584;1
8;1;205851;01/11/1990;8;205851;001;2;20585;1
8;1;205915;01/02/2025;8;205915;013;2;3098;1
8;1;205915;01/04/2013;8;205915;013;2;3098;1
8;1;205915;01/11/1990;8;205915;013;2;3098;1
8;1;205915;01/11/2003;8;205915;013;2;3098;1
8;1;205915;02/01/2014;8;205915;013;2;3098;1
8;1;205915;18/07/2011;8;205915;013;2;3098;1
8;1;205923;01/11/1990;8;205923;099;2;45;1
8;1;206008;01/03/1989;8;206008;001;2;5083;1
8;1;206008;01/10/2010;8;206008;001;2;5083;1
8;1;206008;14/05/2018;8;206008;001;2;5083;1
8;1;206041;23/09/1996;8;206041;005;2;20604;1
8;1;206156;24/09/1996;8;206156;124;2;20615;1
8;1;206202;24/09/1996;8;206202;231;2;0;1
8;1;206211;26/02/1996;8;206211;009;2;20621;1
8;1;206423;01/11/1990;8;206423;025;2;1163;1
8;1;206423;01/12/2019;8;206423;025;2;1163;1
8;1;206423;14/07/1997;8;206423;025;2;1163;1
8;1;206661;24/09/1996;8;206661;182;2;0;1
8;1;206687;01/07/1997;8;206687;097;2;157;1
8;1;206687;01/11/1990;8;206687;097;2;157;1
8;1;206687;01/12/1996;8;206687;097;2;157;1
8;1;206814;24/09/1996;8;206814;160;2;0;1
8;1;207128;24/09/1996;8;207128;137;2;20712;1
8;1;207152;09/11/1990;8;207152;001;2;20715;1
8;1;207161;01/11/1990;8;207161;001;2;3528;1
8;1;207357;01/11/1990;8;207357;058;2;114;1
8;1;207454;01/11/1990;8;207454;087;2;43;1
8;1;207501;24/09/1996;8;207501;071;2;20750;1
8;1;207608;24/09/1996;8;207608;022;2;20760;1
8;1;207624;24/09/1996;8;207624;071;2;20762;1
8;1;207659;24/09/1996;8;207659;071;2;20765;1
8;1;207756;24/09/1996;8;207756;152;2;0;1
8;1;207900;01/11/1990;8;207900;001;2;3680;1
8;1;207900;01/11/2003;8;207900;001;2;3680;1
8;1;207951;01/11/1990;8;207951;125;2;38;1
8;1;207985;30/01/1998;8;207985;001;2;20798;1
8;1;208183;01/12/1990;8;208183;291;2;5;1
8;1;208183;17/05/1999;8;208183;291;2;5;1
8;1;208264;01/07/2008;8;208264;001;2;4423;1
8;1;208264;01/11/2003;8;208264;001;2;4423;1
8;1;208264;01/12/1990;8;208264;001;2;4423;1
8;1;208264;19/08/1999;8;208264;001;2;4423;1
8;1;208353;01/12/1990;8;208353;071;2;1626;1
8;1;209694;01/12/1990;8;209694;001;2;3540;1
8;1;209694;01/12/1996;8;209694;001;2;3540;1
8;1;209708;01/12/1990;8;209708;128;2;22;1
8;1;210552;24/09/1996;8;210552;071;2;21055;1
8;1;212466;24/09/1996;8;212466;083;2;21246;1
8;1;212474;01/12/1990;8;212474;001;2;21247;1
8;1;212768;01/12/1990;8;212768;079;2;51;1
8;1;212831;01/02/2019;8;212831;001;2;4057;1
8;1;212831;01/04/1991;8;212831;001;2;4057;1
8;1;212831;01/07/2024;8;212831;001;2;4057;1
8;1;212831;01/09/1999;8;212831;001;2;4057;1
8;1;212831;01/11/2003;8;212831;001;2;4057;1
8;1;212831;24/09/1996;8;212831;001;2;4057;1
8;1;212954;01/12/1990;8;212954;083;2;53;1
8;1;212989;24/09/1996;8;212989;034;2;21298;1
8;1;212997;01/12/1990;8;212997;248;2;10;1
8;1;212997;01/12/1996;8;212997;248;2;10;1
8;1;212997;18/06/1997;8;212997;248;2;10;1
8;1;213110;01/01/1991;8;213110;059;2;55;1
8;1;213187;24/09/1996;8;213187;097;2;21318;1
8;1;213608;01/01/1991;8;213608;068;2;21360;1
8;1;213641;24/09/1996;8;213641;113;2;21364;1
8;1;213659;01/01/1991;8;213659;013;2;1421;1
8;1;213659;04/11/1997;8;213659;013;2;1421;1
8;1;213705;01/01/1991;8;213705;001;2;3549;1
8;1;214019;01/01/1991;8;214019;001;2;3555;1
8;1;214167;24/09/1996;8;214167;007;2;21416;1
8;1;214337;24/09/1996;8;214337;086;2;21433;1
8;1;214591;24/09/1996;8;214591;076;2;21459;1
8;1;214604;01/03/1991;8;214604;001;2;3562;1
8;1;214604;01/10/1997;8;214604;001;2;3562;1
8;1;214604;01/11/2003;8;214604;001;2;3562;1
8;1;214752;24/09/1996;8;214752;025;2;21475;1
8;1;214892;01/03/1991;8;214892;001;2;3751;1
8;1;214892;01/07/2001;8;214892;001;2;3751;1
8;1;214949;24/09/1996;8;214949;034;2;21494;1
8;1;214973;01/02/1999;8;214973;013;2;21497;1
8;1;214973;01/11/1991;8;214973;013;2;21497;1
8;1;214990;01/03/1991;8;214990;001;2;3565;1
8;1;214990;01/11/2003;8;214990;001;2;3565;1
8;1;215261;24/09/1996;8;215261;014;2;21526;1
8;1;215279;01/04/1991;8;215279;001;2;21527;1
8;1;215368;04/04/1991;8;215368;001;2;21536;1
8;1;215457;24/09/1996;8;215457;047;2;21545;1
8;1;215503;24/09/1996;8;215503;013;2;21550;1
8;1;215520;24/09/1996;8;215520;059;2;21552;1
8;1;215589;01/03/1991;8;215589;001;2;21558;1
8;1;215601;01/03/1991;8;215601;001;2;3695;1
8;1;215627;24/09/1996;8;215627;087;2;21562;1
8;1;215759;24/09/1996;8;215759;089;2;21575;1
