codigo_empresa;tipo_colaborador;cadastro_colaborador;data_pagamento;dias_aviso_indenizado;dias_aviso_reavido;dias_saldo_salarios;dias_fim_contrato_antecipado;salario_final_aviso;saldo_anterior_fgts;homologacao_dissidio_coletivo;motivo_complementar;salario_base;integrar_rescisao;aviso_previo;dias_aviso_indenizado_acrescimo;dias_aviso_reavido_acrescimo;termo_quitacao_trct
8;1;289957;13/11/1997;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;290076;23/07/2003;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;290122;20/11/1998;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;290262;06/02/1997;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;290297;02/09/2004;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;290327;08/11/2000;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;290378;24/03/1997;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;290440;13/11/1997;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;290459;02/09/1997;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;290602;20/11/1998;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;290645;28/10/2004;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;290688;28/09/1998;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;291048;31/07/1997;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;291072;24/03/1997;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;291102;01/01/1997;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;291200;06/02/1997;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;291218;24/03/1997;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;291323;06/02/1997;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;291340;06/02/1997;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;291358;01/01/1997;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;291447;01/01/1997;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;291528;15/05/2003;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;292290;30/04/1997;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;292303;01/01/1997;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;292354;30/04/1997;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;292400;01/01/1997;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;292559;20/11/1998;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;292583;01/01/1997;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;292583;31/01/1998;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;292648;24/03/1997;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;292680;19/05/2016;0;0;0;0;0;0;;;0;0;1;0;0;0
8;1;292745;28/04/1999;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;292796;12/01/2012;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;292826;13/03/1998;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;292834;31/01/1998;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;293008;20/11/1998;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;293083;01/01/1997;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;293164;01/01/1997;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;293270;06/02/1997;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;293288;06/02/1997;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;293342;20/11/1998;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;293369;13/10/1999;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;293610;16/06/1997;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;293679;16/08/1999;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;293709;26/06/1998;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;293989;26/06/1998;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;294039;31/10/1998;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;294047;31/01/1998;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;294055;13/10/2003;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;294110;13/03/1998;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;294144;11/06/1999;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;294268;04/05/1998;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;294268;26/06/1998;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;294284;31/01/1998;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;294314;16/06/1997;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;294365;27/07/2001;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;294373;14/04/1998;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;294462;30/04/1997;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;294500;02/02/2022;0;0;0;0;0;0;;;0;0;1;0;0;0
8;1;294535;16/06/1997;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;294659;21/07/2000;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;294713;04/05/1998;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;295027;08/11/1999;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;295035;16/08/1999;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;295078;09/10/1997;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;295108;13/10/1999;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;295248;27/05/2016;0;0;0;0;0;0;;;0;0;1;0;0;0
8;1;295272;16/06/1997;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;295370;04/05/1998;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;295477;14/05/1999;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;295884;17/05/2004;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;295973;28/04/1999;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;296023;02/05/2001;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;296112;29/12/1998;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;296147;20/11/1998;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;296228;04/05/1998;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;296295;03/12/1999;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;296295;18/02/2000;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;296406;31/05/1997;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;296449;28/09/2020;0;0;0;0;0;0;;;0;0;1;0;0;0
8;1;296449;21/06/2021;0;0;0;0;0;0;;;0;0;1;0;0;0
8;1;296465;11/06/1999;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;296465;16/09/1999;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;296570;28/02/1999;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;296589;13/03/1998;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;296600;28/09/2020;0;0;0;0;0;0;;;0;0;1;0;0;0
8;1;296686;08/11/1999;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;296708;31/08/1997;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;296830;14/05/1999;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;296902;02/09/2001;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;296910;09/10/1997;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;297194;29/12/1998;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;297203;13/11/1997;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;297577;09/10/1997;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;297593;02/09/1997;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;297860;11/06/1999;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;297860;14/05/1999;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;297984;28/07/1998;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;298026;15/11/2010;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;298069;28/09/1998;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;298085;11/06/1999;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;298220;03/01/2013;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;298263;28/09/1998;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;298280;28/09/1998;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;298379;08/11/2000;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;298450;16/09/1999;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;298468;26/06/1998;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;298530;14/05/1999;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;298840;21/05/2021;0;0;0;0;0;0;;;0;0;1;0;0;0
8;1;298956;02/09/1997;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;299090;11/06/1999;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;299146;21/07/1999;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;299200;28/04/2000;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;299227;13/03/1998;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;299294;12/07/2023;0;0;0;0;0;0;;;0;0;1;0;0;0
8;1;299375;13/10/1999;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;299456;28/07/1998;0;0;0;0;0;0;;;0;0;3;0;0;0
4;1;299677;31/07/1998;0;0;0;0;0;0;;;0;0;3;0;0;0
4;1;299723;11/08/2003;0;0;0;0;0;0;;;0;0;3;0;0;0
4;1;299774;30/04/2010;0;0;0;0;0;0;;;0;0;3;0;0;0
4;1;299782;09/07/2002;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;299812;30/09/2000;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;299910;02/02/1998;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;300055;16/08/1999;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;300055;08/11/2000;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;300110;18/02/2000;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;300128;13/11/1997;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;300152;05/12/2003;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;300209;19/01/2004;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;300233;05/03/2004;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;300268;04/05/1998;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;300306;16/08/1999;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;300330;29/12/1998;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;300438;04/05/1998;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;300535;31/03/2000;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;300640;08/03/2004;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;300667;16/08/1999;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;300772;14/05/1999;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;300810;21/07/1999;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;300900;02/09/1997;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;301019;16/09/1999;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;301035;02/02/1998;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;301159;31/01/1998;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;301280;28/09/1998;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;301337;21/09/2009;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;301345;16/09/1999;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;301426;08/07/2003;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;301477;09/10/1997;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;301612;28/04/1999;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;302155;28/07/1998;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;302163;30/04/2001;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;302171;01/12/2014;0;0;0;0;0;0;;;0;0;1;0;0;0
8;1;302554;16/08/1999;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;302562;27/05/2016;0;0;0;0;0;0;;;0;0;1;0;0;0
8;1;302694;16/08/1999;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;302732;14/01/2002;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;302805;09/10/1997;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;302813;01/07/2005;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;302880;16/08/1999;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;302899;06/09/2002;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;302970;09/10/1997;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;303046;31/01/1998;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;303135;28/09/1998;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;303240;28/09/1998;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;303291;26/01/2000;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;303666;08/11/1999;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;303810;01/12/2010;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;303879;08/11/1999;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;303909;02/05/2017;0;0;0;0;0;0;;;0;0;1;0;0;0
8;1;303925;31/01/1998;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;304026;19/04/2017;0;0;0;0;0;0;;;0;0;1;0;0;0
8;1;304026;08/05/2018;0;0;0;0;0;0;;;0;0;1;0;0;0
8;1;304310;02/02/1998;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;304336;08/05/2018;0;0;0;0;0;0;;;0;0;1;0;0;0
8;1;304360;16/09/1999;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;304395;16/09/1999;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;304450;04/05/1998;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;304620;28/07/1998;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;304751;20/11/1998;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;304840;02/02/1998;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;304883;17/12/2005;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;304913;02/02/1998;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;304921;02/02/1998;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;305030;28/09/1998;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;305049;28/04/1999;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;305197;12/01/2001;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;305464;30/09/2000;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;305510;14/04/1998;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;305529;26/06/1998;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;305766;02/02/1998;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;305898;02/02/1998;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;305928;22/01/1999;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;306061;16/09/1999;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;306231;20/11/1998;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;306410;08/11/2000;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;306525;14/04/1998;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;306614;02/02/1998;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;306703;14/01/2002;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;306860;31/03/1999;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;306878;29/12/1998;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;307009;22/01/1999;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;307190;14/04/1998;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;307203;26/06/1998;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;307220;11/06/1999;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;307360;26/06/1998;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;307432;21/07/1999;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;307475;12/01/2012;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;307521;04/05/2004;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;307778;02/10/2000;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;308064;11/06/1999;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;308072;12/01/2001;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;308269;11/06/1999;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;308340;19/05/2016;0;0;0;0;0;0;;;0;0;1;0;0;0
8;1;308420;28/07/1998;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;308587;18/02/2000;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;308684;26/01/2000;0;0;0;0;0;0;;;0;0;3;0;0;0
4;1;308846;07/03/2002;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;308900;18/08/2009;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;308960;12/12/2005;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;309060;12/03/2002;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;309079;30/09/2000;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;309273;22/01/2002;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;309303;22/01/1999;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;309524;26/06/1998;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;309729;19/04/2017;0;0;0;0;0;0;;;0;0;1;0;0;0
8;1;309923;11/06/1999;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;309940;08/11/2000;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;309990;21/07/2000;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;310042;28/02/1999;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;310077;28/02/2002;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;310247;28/09/1998;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;310387;03/12/1999;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;310425;09/11/2009;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;310581;02/07/2004;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;310824;21/12/2009;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;310905;16/09/1999;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;310921;16/09/1999;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;311006;13/10/2003;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;311065;30/09/2000;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;311065;08/11/2000;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;311294;28/09/1998;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;311308;24/05/2000;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;311383;08/11/1999;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;311405;11/11/2015;0;0;0;0;0;0;;;0;0;1;0;0;0
8;1;311405;27/05/2016;0;0;0;0;0;0;;;0;0;1;0;0;0
8;1;311421;19/10/2001;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;311456;12/01/2001;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;311650;29/12/2000;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;311693;23/05/2025;0;0;0;0;0;0;;;0;0;1;0;0;0
8;1;311693;11/07/2024;0;0;0;0;0;0;;;0;0;1;0;0;0
8;1;311782;21/05/2021;0;0;0;0;0;0;;;0;0;1;0;0;0
8;1;311936;04/06/2002;0;0;0;0;0;0;;;0;0;3;0;0;0
4;1;311944;31/03/2000;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;311995;15/07/2003;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;312215;31/03/1999;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;312436;26/01/2000;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;312487;15/05/2003;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;312762;31/03/1999;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;312924;07/06/2000;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;313068;31/03/1999;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;313106;12/01/2001;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;313190;09/05/2025;0;0;0;0;0;0;;;0;0;1;0;0;0
8;1;313190;26/05/2025;0;0;0;0;0;0;;;0;0;1;0;0;0
8;1;313270;01/05/2007;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;313343;30/08/2004;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;313416;29/12/1998;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;313505;02/05/2019;0;0;0;0;0;0;;;0;0;1;0;0;0
8;1;313637;28/02/1999;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;313645;12/11/2001;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;313840;01/06/2001;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;314030;14/05/1999;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;314110;13/10/1999;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;314242;01/06/2001;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;314269;10/09/2005;0;0;0;0;0;0;;;0;0;3;0;0;0
4;1;314331;30/04/2025;0;0;0;0;0;0;;;0;0;1;0;0;0
8;1;315508;06/06/2005;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;315672;02/01/2002;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;316091;22/01/1999;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;316687;19/08/2001;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;317183;31/03/2000;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;317349;11/03/2002;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;317420;18/05/2001;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;317438;28/04/1999;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;317489;02/09/2001;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;317497;28/04/2000;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;317519;11/06/1999;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;317608;13/10/2003;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;317772;18/10/2002;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;317780;08/11/1999;0;0;0;0;0;0;;;0;0;3;0;0;0
4;1;317837;25/04/2019;0;0;0;0;0;0;;;0;0;1;0;0;0
8;1;317985;14/05/1999;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;317985;07/06/2000;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;318051;03/12/1999;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;318329;13/03/2002;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;318663;12/01/2001;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;319244;19/05/2016;0;0;0;0;0;0;;;0;0;1;0;0;0
8;1;319252;04/06/2024;0;0;0;0;0;0;;;0;0;1;0;0;0
8;1;319295;02/09/2004;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;319384;25/03/2004;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;319589;12/01/2012;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;319651;26/01/2000;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;320366;19/05/2016;0;0;0;0;0;0;;;0;0;1;0;0;0
8;1;320480;13/10/2003;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;320536;10/11/2003;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;320641;25/02/2002;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;320706;21/05/2003;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;320722;08/09/2009;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;320773;02/09/2004;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;320820;13/04/2009;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;320820;28/03/2009;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;320820;15/07/2009;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;320820;18/05/2009;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;320838;13/10/2003;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;320897;13/10/1999;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;320951;08/11/1999;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;321265;24/12/2001;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;321370;22/07/2004;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;321389;29/08/2003;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;321516;31/08/2000;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;321540;14/07/2005;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;321770;12/01/2001;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;321893;26/08/2003;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;321940;18/02/2000;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;322083;13/10/2003;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;322229;15/05/2003;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;322407;28/09/2020;0;0;0;0;0;0;;;0;0;1;0;0;0
8;1;322466;17/04/2002;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;322547;13/12/2010;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;322709;31/08/2000;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;323160;03/12/1999;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;323306;20/04/2006;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;323543;31/05/2012;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;323659;13/10/2003;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;323861;13/10/2003;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;323870;13/10/2003;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;323942;21/07/2000;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;323985;07/06/2000;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;323993;20/06/2001;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;324078;30/05/2001;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;324108;02/10/2000;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;324167;12/01/2001;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;324167;29/12/2000;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;324213;04/02/2011;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;324329;18/02/2000;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;324337;24/01/2011;0;0;0;0;0;0;;;0;0;3;0;0;0
