codigo_empresa;tipo_colaborador;cadastro_colaborador;data_inicio_periodo_ferias;data_inicio_ferias;tipo_ferias;opcao_13_salario;data_pagamento_recibo;dias_ferias;dias_abono;salario_base
8;1;380445;03/12/2014;04/02/2016;N;S;02/02/2016;30;0;0
8;1;380445;03/12/2015;15/02/2017;N;S;13/02/2017;30;0;0
8;1;380445;03/12/2016;04/06/2018;N;S;01/06/2018;30;0;0
8;1;380445;03/12/2017;10/06/2019;N;S;07/06/2019;30;0;0
8;1;380445;03/12/2018;06/04/2020;N;S;05/05/2020;10;0;0
8;1;380445;03/12/2018;31/08/2020;N;S;28/08/2020;20;0;0
8;1;380445;03/12/2019;08/03/2021;N;S;01/04/2021;8;0;0
8;1;380445;03/12/2019;21/06/2021;N;S;18/06/2021;22;0;0
8;1;380445;03/12/2020;03/01/2022;N;S;30/12/2021;20;10;0
8;1;380445;03/12/2021;05/06/2023;N;S;01/06/2023;30;0;0
8;1;380445;03/12/2022;17/06/2024;N;S;13/06/2024;30;0;0
8;1;380445;03/12/2023;04/06/2025;N;S;02/06/2025;30;0;0
8;1;380448;07/12/2010;02/04/2012;N;S;30/03/2012;20;10;0
8;1;380448;07/12/2011;08/03/2013;N;S;06/03/2013;30;0;0
8;1;380448;07/12/2012;02/01/2014;N;S;30/12/2013;30;0;0
8;1;380449;07/12/2010;05/03/2012;N;S;02/03/2012;30;0;0
8;1;380449;07/12/2011;04/03/2013;N;S;01/03/2013;30;0;0
8;1;380449;07/12/2012;03/03/2014;N;S;28/02/2014;30;0;0
8;1;380449;07/12/2013;18/03/2015;N;S;16/03/2015;30;0;0
8;1;380449;07/12/2014;07/06/2016;N;S;03/06/2016;30;0;0
8;1;380449;07/12/2015;03/04/2017;N;S;31/03/2017;20;10;0
8;1;380449;07/12/2016;02/01/2018;N;S;29/12/2017;20;10;0
8;1;380449;07/12/2017;02/01/2019;N;S;31/12/2018;20;10;0
8;1;380449;07/12/2018;03/02/2020;N;S;31/01/2020;20;10;0
8;1;380449;07/12/2019;01/02/2021;N;S;29/01/2021;20;10;0
8;1;380454;01/12/2010;02/04/2012;N;S;30/03/2012;30;0;0
8;1;380454;01/12/2011;01/03/2013;N;S;27/02/2013;30;0;0
8;1;380454;01/12/2012;11/03/2014;N;S;07/03/2014;20;10;0
8;1;380454;01/12/2013;16/03/2015;N;S;13/03/2015;30;0;0
8;1;380454;01/12/2014;04/03/2016;N;S;02/03/2016;30;0;0
8;1;380455;06/12/2010;02/05/2012;N;S;27/04/2012;30;0;0
8;1;380455;06/12/2011;29/04/2013;N;S;26/04/2013;30;0;0
8;1;380455;06/12/2012;03/03/2014;N;S;28/02/2014;30;0;0
8;1;380455;06/12/2013;02/02/2015;N;S;30/01/2015;30;0;0
8;1;380456;01/12/2010;17/04/2012;N;S;13/04/2012;20;10;0
8;1;380456;01/12/2011;20/06/2013;N;S;18/06/2013;30;0;0
8;1;380456;01/12/2012;13/01/2014;N;S;10/01/2014;20;10;0
8;1;380456;01/12/2013;03/03/2015;N;S;27/02/2015;30;0;0
8;1;380456;01/12/2014;29/02/2016;N;S;26/02/2016;30;0;0
8;1;380456;01/12/2015;01/02/2017;N;S;30/01/2017;30;0;0
8;1;380456;01/12/2016;01/02/2018;N;S;30/01/2018;30;0;0
8;1;380463;10/12/2010;03/09/2012;N;S;31/08/2012;20;10;0
8;1;380463;10/12/2011;19/08/2013;N;S;16/08/2013;30;0;0
8;1;380463;10/12/2012;01/09/2014;N;S;29/08/2014;30;0;0
8;1;380463;10/12/2013;08/09/2015;N;S;04/09/2015;30;0;0
8;1;380463;10/12/2014;08/09/2016;N;S;06/09/2016;30;0;0
8;1;380463;10/12/2015;04/09/2017;N;S;01/09/2017;30;0;0
8;1;380463;10/12/2016;05/02/2018;N;S;02/02/2018;30;0;0
8;1;380463;10/12/2017;06/03/2019;N;S;01/03/2019;30;0;0
8;1;380463;10/12/2018;05/02/2020;N;S;03/02/2020;30;0;0
8;1;380463;10/12/2019;06/04/2020;N;S;05/05/2020;10;0;0
8;1;380463;10/12/2019;04/02/2021;N;S;02/02/2021;20;0;0
8;1;380463;10/12/2020;07/02/2022;N;S;04/02/2022;30;0;0
8;1;380468;10/12/2010;04/01/2012;N;S;02/01/2012;30;0;0
8;1;380468;10/12/2011;02/01/2013;N;S;28/12/2012;30;0;0
8;1;380468;10/12/2012;02/01/2014;N;S;30/12/2013;30;0;0
8;1;380468;10/12/2013;05/01/2015;N;S;30/12/2014;30;0;0
8;1;380468;10/12/2014;04/01/2016;N;S;30/12/2015;30;0;0
8;1;380468;10/12/2015;02/01/2017;N;S;30/12/2016;30;0;0
8;1;380468;10/12/2016;02/01/2018;N;S;29/12/2017;30;0;0
8;1;380468;10/12/2017;02/01/2019;N;S;31/12/2018;30;0;0
8;1;380468;10/12/2018;02/01/2020;N;S;31/12/2019;30;0;0
8;1;380468;10/12/2019;06/04/2020;N;S;05/05/2020;10;0;0
8;1;380468;10/12/2019;04/01/2021;N;S;31/12/2020;20;0;0
8;1;380468;10/12/2020;03/01/2022;N;S;30/12/2021;30;0;0
8;1;380468;10/12/2021;02/01/2023;N;S;29/12/2022;30;0;0
8;1;380468;10/12/2022;02/01/2024;N;S;28/12/2023;30;0;0
8;1;380468;10/12/2023;06/01/2025;N;S;02/01/2025;30;0;0
8;1;380468;10/12/2024;21/01/2026;N;S;19/01/2026;30;0;0
8;1;380474;10/12/2010;02/04/2012;N;S;30/03/2012;30;0;0
8;1;380474;10/12/2011;08/04/2013;N;S;05/04/2013;30;0;0
8;1;380474;10/12/2012;23/01/2014;N;S;21/01/2014;30;0;0
8;1;380474;10/12/2013;09/03/2015;N;S;06/03/2015;30;0;0
8;1;380474;10/12/2014;15/03/2016;N;S;11/03/2016;30;0;0
8;1;380474;10/12/2015;24/07/2017;N;S;21/07/2017;30;0;0
8;1;380477;09/12/2010;05/03/2012;N;S;02/03/2012;30;0;0
8;1;380477;09/12/2011;04/03/2013;N;S;01/03/2013;30;0;0
8;1;380477;09/12/2012;10/03/2014;N;S;07/03/2014;30;0;0
8;1;380478;08/12/2010;09/01/2012;N;S;06/01/2012;30;0;0
8;1;380478;08/12/2011;11/03/2013;N;S;08/03/2013;30;0;0
8;1;380478;08/12/2012;03/02/2014;N;S;31/01/2014;30;0;0
8;1;380478;08/12/2013;02/02/2015;N;S;30/01/2015;30;0;0
8;1;380478;08/12/2014;01/07/2016;N;S;29/06/2016;30;0;0
8;1;380478;08/12/2015;01/09/2017;N;S;30/08/2017;30;0;0
8;1;380478;08/12/2016;04/06/2018;N;S;01/06/2018;30;0;0
8;1;380478;08/12/2017;02/09/2019;N;S;30/08/2019;30;0;0
8;1;380478;08/12/2018;06/04/2020;N;S;05/05/2020;10;0;0
8;1;380478;08/12/2018;01/09/2020;N;S;28/08/2020;20;0;0
8;1;380478;08/12/2019;01/09/2021;N;S;30/08/2021;30;0;0
8;1;380478;08/12/2020;01/09/2022;N;S;30/08/2022;30;0;0
8;1;380480;13/12/2010;16/04/2012;N;S;13/04/2012;20;10;0
8;1;380486;10/12/2010;01/02/2012;N;S;30/01/2012;30;0;0
8;1;380488;10/12/2010;01/08/2012;N;S;30/07/2012;30;0;0
8;1;380488;10/12/2011;08/04/2013;N;S;05/04/2013;30;0;0
8;1;380488;10/12/2012;09/04/2014;N;S;07/04/2014;30;0;0
8;1;380488;10/12/2013;08/04/2015;N;S;06/04/2015;30;0;0
8;1;380488;10/12/2014;06/04/2016;N;S;04/04/2016;30;0;0
8;1;380488;10/12/2015;02/08/2017;N;S;31/07/2017;30;0;0
8;1;380488;10/12/2016;04/04/2018;N;S;02/04/2018;30;0;0
8;1;380488;10/12/2017;08/04/2019;N;S;05/04/2019;30;0;0
8;1;380488;10/12/2018;01/04/2020;N;S;30/03/2020;30;0;0
8;1;380488;10/12/2019;29/03/2021;N;S;26/03/2021;30;0;0
8;1;380488;10/12/2020;04/04/2022;N;S;01/04/2022;30;0;0
8;1;380488;10/12/2021;03/07/2023;N;S;29/06/2023;30;0;0
8;1;380488;10/12/2022;01/04/2024;N;S;28/03/2024;30;0;0
8;1;380488;10/12/2023;02/07/2025;N;S;30/06/2025;30;0;0
8;1;380491;16/12/2010;02/07/2012;N;S;29/06/2012;30;0;0
8;1;380491;16/12/2011;12/08/2013;N;S;09/08/2013;30;0;0
8;1;380491;16/12/2012;01/07/2014;N;S;27/06/2014;30;0;0
8;1;380491;16/12/2013;01/07/2015;N;S;29/06/2015;30;0;0
8;1;380491;16/12/2014;01/06/2016;N;S;30/05/2016;30;0;0
8;1;380491;16/12/2015;05/04/2017;N;S;03/04/2017;30;0;0
8;1;380491;16/12/2016;28/05/2018;N;S;25/05/2018;30;0;0
8;1;380491;16/12/2017;13/05/2019;N;S;10/05/2019;30;0;0
8;1;380491;16/12/2018;06/04/2020;N;S;05/05/2020;10;0;0
8;1;380491;16/12/2018;08/06/2020;N;S;05/06/2020;20;0;0
8;1;380491;16/12/2019;08/03/2021;N;S;01/04/2021;8;0;0
8;1;380491;16/12/2019;14/04/2021;N;S;12/04/2021;22;0;0
8;1;380491;16/12/2020;18/04/2022;N;S;14/04/2022;30;0;0
8;1;380491;16/12/2021;03/04/2023;N;S;30/03/2023;30;0;0
8;1;380492;16/12/2010;01/02/2012;N;S;30/01/2012;30;0;0
8;1;380492;16/12/2011;04/03/2013;N;S;01/03/2013;30;0;0
8;1;380494;16/12/2010;26/12/2011;N;S;23/12/2011;20;10;0
8;1;380496;16/12/2010;01/06/2012;N;S;30/05/2012;30;0;0
8;1;380496;16/12/2011;01/03/2013;N;S;27/02/2013;30;0;0
8;1;380496;16/12/2012;03/02/2014;N;S;31/01/2014;30;0;0
8;1;380496;16/12/2013;02/01/2015;N;S;31/12/2014;30;0;0
8;1;380496;16/12/2014;23/05/2016;N;S;20/05/2016;30;0;0
8;1;380496;16/12/2015;02/01/2017;N;S;30/12/2016;30;0;0
8;1;380498;17/12/2010;02/04/2012;N;S;30/03/2012;30;0;0
8;1;380498;17/12/2011;02/01/2013;N;S;28/12/2012;30;0;0
8;1;380499;16/12/2010;13/02/2012;N;S;10/02/2012;30;0;0
8;1;380503;16/12/2010;02/02/2012;N;S;31/01/2012;30;0;0
8;1;380503;16/12/2011;04/02/2013;N;S;01/02/2013;30;0;0
8;1;380503;16/12/2012;27/01/2014;N;S;24/01/2014;30;0;0
8;1;380507;18/12/2010;13/08/2012;N;S;10/08/2012;30;0;0
8;1;380507;18/12/2011;12/08/2013;N;S;09/08/2013;30;0;0
8;1;380507;18/12/2012;01/09/2014;N;S;29/08/2014;30;0;0
8;1;380507;18/12/2013;31/08/2015;N;S;28/08/2015;30;0;0
8;1;380507;18/12/2014;01/06/2016;N;S;30/05/2016;30;0;0
8;1;380507;18/12/2015;01/06/2017;N;S;30/05/2017;30;0;0
8;1;380507;18/12/2016;26/12/2017;N;S;22/12/2017;30;0;0
8;1;380507;18/12/2017;02/05/2019;N;S;30/04/2019;30;0;0
8;1;380507;18/12/2018;26/12/2019;N;S;24/12/2019;30;0;0
8;1;380507;18/12/2019;06/04/2020;N;S;05/05/2020;10;0;0
8;1;380507;18/12/2019;28/12/2020;N;S;24/12/2020;20;0;0
8;1;380507;18/12/2020;01/06/2022;N;S;30/05/2022;30;0;0
8;1;380507;18/12/2021;01/06/2023;N;S;30/05/2023;30;0;0
8;1;380508;18/12/2010;23/07/2012;N;S;20/07/2012;30;0;0
8;1;380510;22/12/2010;08/03/2012;N;S;06/03/2012;30;0;0
8;1;380510;22/12/2011;11/03/2013;N;S;08/03/2013;30;0;0
8;1;380510;22/12/2012;17/03/2014;N;S;14/03/2014;30;0;0
8;1;380510;22/12/2013;23/03/2015;N;S;20/03/2015;30;0;0
8;1;380511;22/12/2010;15/10/2012;N;S;12/10/2012;30;0;0
8;1;380511;22/12/2011;02/05/2013;N;S;29/04/2013;30;0;0
8;1;380511;22/12/2012;02/01/2014;N;S;30/12/2013;30;0;0
8;1;380511;22/12/2013;02/01/2015;N;S;31/12/2014;30;0;0
8;1;380513;05/01/2011;16/07/2012;N;S;13/07/2012;30;0;0
8;1;380513;05/01/2012;13/03/2013;N;S;11/03/2013;30;0;0
8;1;380513;05/01/2013;03/02/2014;N;S;31/01/2014;30;0;0
8;1;380513;05/01/2014;21/01/2015;N;S;19/01/2015;30;0;0
8;1;380517;05/01/2011;18/06/2012;N;S;15/06/2012;30;0;0
8;1;380517;05/01/2012;01/03/2013;N;S;27/02/2013;30;0;0
8;1;380517;05/01/2013;06/01/2014;N;S;03/01/2014;30;0;0
8;1;380527;06/01/2011;21/03/2012;N;S;19/03/2012;30;0;0
8;1;380531;03/01/2011;05/06/2012;N;S;01/06/2012;30;0;0
8;1;380532;03/01/2011;22/02/2012;N;S;17/02/2012;30;0;0
8;1;380533;03/01/2011;06/02/2012;N;S;03/02/2012;20;10;0
8;1;380533;03/01/2012;30/01/2013;N;S;28/01/2013;30;0;0
8;1;380533;03/01/2013;03/02/2014;N;S;31/01/2014;20;10;0
8;1;380533;03/01/2014;07/01/2015;N;S;05/01/2015;30;0;0
8;1;380534;03/01/2011;06/02/2012;N;S;03/02/2012;20;10;0
8;1;380538;06/01/2011;01/03/2012;N;S;28/02/2012;30;0;0
8;1;380538;06/01/2012;25/03/2013;N;S;22/03/2013;30;0;0
8;1;380543;10/01/2011;15/08/2012;N;S;13/08/2012;30;0;0
8;1;380543;10/01/2012;01/07/2013;N;S;28/06/2013;30;0;0
8;1;380543;10/01/2013;11/09/2014;N;S;09/09/2014;20;10;0
8;1;380543;10/01/2014;24/07/2015;N;S;22/07/2015;30;0;0
8;1;380543;10/01/2015;21/07/2016;N;S;19/07/2016;30;0;0
8;1;380544;13/01/2011;08/10/2012;N;S;05/10/2012;30;0;0
8;1;380544;13/01/2012;02/09/2013;N;S;30/08/2013;30;0;0
8;1;380544;13/01/2013;01/10/2014;N;S;29/09/2014;30;0;0
8;1;380544;13/01/2014;01/07/2015;N;S;29/06/2015;30;0;0
8;1;380545;17/01/2011;01/06/2012;N;S;30/05/2012;30;0;0
8;1;380545;17/01/2012;11/02/2013;N;S;08/02/2013;20;10;0
8;1;380545;17/01/2013;31/01/2014;N;S;29/01/2014;20;10;0
8;1;380546;18/01/2011;13/02/2012;N;S;10/02/2012;20;10;0
8;1;380547;15/01/2011;12/03/2012;N;S;09/03/2012;20;10;0
8;1;380551;19/01/2011;06/08/2012;N;S;03/08/2012;20;10;0
8;1;380551;19/01/2012;28/02/2013;N;S;26/02/2013;30;0;0
8;1;380558;17/01/2011;12/11/2012;N;S;09/11/2012;20;10;0
8;1;380558;17/01/2012;08/02/2013;N;S;06/02/2013;20;10;0
8;1;380559;17/01/2011;06/08/2012;N;S;03/08/2012;30;0;0
8;1;380559;17/01/2012;04/02/2013;N;S;01/02/2013;30;0;0
8;1;380559;17/01/2013;18/09/2014;N;S;16/09/2014;20;10;0
8;1;380559;17/01/2014;16/02/2015;N;S;13/02/2015;20;10;0
8;1;380559;17/01/2015;01/02/2016;N;S;29/01/2016;30;0;0
8;1;380559;17/01/2016;08/02/2017;N;S;06/02/2017;20;10;0
8;1;380559;17/01/2017;29/01/2018;N;S;26/01/2018;30;0;0
8;1;380559;17/01/2018;28/01/2019;N;S;25/01/2019;30;0;0
8;1;380559;17/01/2019;03/02/2020;N;S;31/01/2020;20;10;0
8;1;380559;17/01/2020;01/02/2021;N;S;29/01/2021;20;10;0
8;1;380559;17/01/2021;03/02/2022;N;S;01/02/2022;20;10;0
8;1;380559;17/01/2022;30/01/2023;N;S;26/01/2023;20;10;0
8;1;380559;17/01/2023;18/01/2024;N;S;16/01/2024;20;10;0
8;1;380559;17/01/2024;20/01/2025;N;S;16/01/2025;20;10;0
8;1;380559;17/01/2025;21/01/2026;N;S;19/01/2026;20;10;0
8;1;380575;20/01/2011;14/02/2012;N;S;10/02/2012;20;10;0
8;1;380576;20/01/2011;20/06/2012;N;S;18/06/2012;30;0;0
8;1;380576;20/01/2012;01/07/2013;N;S;28/06/2013;30;0;0
8;1;380576;20/01/2013;01/07/2014;N;S;27/06/2014;30;0;0
8;1;380576;20/01/2014;01/07/2015;N;S;29/06/2015;30;0;0
8;1;380576;20/01/2015;26/01/2016;N;S;22/01/2016;30;0;0
8;1;380576;20/01/2016;24/01/2017;N;S;20/01/2017;30;0;0
8;1;380576;20/01/2017;23/01/2018;N;S;19/01/2018;30;0;0
8;1;380576;20/01/2018;28/01/2019;N;S;25/01/2019;30;0;0
8;1;380576;20/01/2019;28/01/2020;N;S;24/01/2020;30;0;0
8;1;380576;20/01/2020;26/01/2021;N;S;22/01/2021;30;0;0
8;1;380576;20/01/2021;24/01/2022;N;S;21/01/2022;20;10;0
4;1;380580;01/02/2011;19/12/2011;N;S;15/12/2011;27,5;0;0
4;1;380580;19/12/2011;31/12/2012;N;S;27/12/2012;30;0;0
4;1;380580;19/12/2012;23/12/2013;N;S;19/12/2013;30;0;0
4;1;380580;19/12/2013;06/04/2015;N;S;01/04/2015;30;0;0
4;1;380580;19/12/2014;21/12/2015;N;S;17/12/2015;30;0;0
4;1;380580;19/12/2015;27/02/2017;N;S;23/02/2017;30;0;0
4;1;380580;19/12/2016;19/12/2017;N;S;15/12/2017;30;0;0
4;1;380580;19/12/2017;11/03/2019;N;S;07/03/2019;30;0;0
8;1;380580;19/12/2018;06/01/2020;N;S;03/01/2020;30;0;0
8;1;380580;19/12/2019;06/04/2020;N;S;05/05/2020;10;0;0
8;1;380580;19/12/2019;28/12/2020;N;S;24/12/2020;20;0;0
8;1;380580;19/12/2020;20/12/2021;N;S;17/12/2021;30;0;0
8;1;380580;19/12/2021;23/01/2023;N;S;19/01/2023;30;0;0
8;1;380580;19/12/2022;08/01/2024;N;S;04/01/2024;30;0;0
8;1;380580;19/12/2023;19/12/2024;N;S;17/12/2024;30;0;0
8;1;380580;19/12/2024;22/12/2025;N;S;18/12/2025;20;0;0
8;1;380580;19/12/2024;14/09/2026;N;S;10/09/2026;10;0;0
8;1;380581;24/01/2011;13/08/2012;N;S;10/08/2012;30;0;0
8;1;380581;24/01/2012;01/08/2013;N;S;30/07/2013;30;0;0
8;1;380581;24/01/2013;11/04/2014;N;S;09/04/2014;20;10;0
8;1;380581;24/01/2014;23/02/2015;N;S;20/02/2015;30;0;0
8;1;380581;24/01/2015;11/04/2016;N;S;08/04/2016;30;0;0
8;1;380581;24/01/2016;01/02/2017;N;S;30/01/2017;30;0;0
8;1;380583;24/01/2011;02/03/2012;N;S;29/02/2012;30;0;0
8;1;380583;24/01/2012;06/03/2013;N;S;04/03/2013;30;0;0
8;1;380583;24/01/2013;03/03/2014;N;S;28/02/2014;30;0;0
4;1;380584;01/02/2011;19/12/2011;N;S;15/12/2011;27,5;0;0
4;1;380584;19/12/2011;24/12/2012;N;S;20/12/2012;20;10;0
4;1;380584;19/12/2012;23/12/2013;N;S;19/12/2013;20;0;0
4;1;380584;19/12/2012;18/08/2014;N;S;14/08/2014;10;0;0
4;1;380584;19/12/2013;22/12/2014;N;S;18/12/2014;20;0;0
4;1;380584;19/12/2013;01/06/2015;N;S;28/05/2015;10;0;0
4;1;380584;19/12/2014;21/12/2015;N;S;17/12/2015;20;0;0
4;1;380584;19/12/2014;16/05/2016;N;S;12/05/2016;10;0;0
4;1;380584;19/12/2015;26/12/2016;N;S;22/12/2016;20;0;0
4;1;380585;01/02/2011;19/12/2011;N;S;15/12/2011;27,5;0;0
8;1;380587;24/01/2011;26/10/2012;N;S;24/10/2012;30;0;0
8;1;380588;24/01/2011;03/02/2012;N;S;01/02/2012;30;0;0
8;1;380588;24/01/2012;04/02/2013;N;S;01/02/2013;30;0;0
8;1;380588;24/01/2013;07/02/2014;N;S;05/02/2014;30;0;0
8;1;380588;24/01/2014;02/02/2015;N;S;30/01/2015;30;0;0
8;1;380590;24/01/2011;13/08/2012;N;S;10/08/2012;30;0;0
8;1;380590;24/01/2012;11/06/2013;N;S;07/06/2013;30;0;0
4;1;380593;01/02/2011;19/12/2011;N;S;15/12/2011;27,5;0;0
4;1;380593;19/12/2011;24/12/2012;N;S;20/12/2012;20;10;0
4;1;380596;01/02/2011;19/12/2011;N;S;15/12/2011;27,5;0;0
4;1;380596;19/12/2011;24/12/2012;N;S;20/12/2012;20;0;0
4;1;380596;19/12/2011;01/07/2013;N;S;27/06/2013;10;0;0
4;1;380597;01/02/2011;19/12/2011;N;S;15/12/2011;27,5;0;0
8;1;380604;01/02/2011;02/07/2012;N;S;29/06/2012;30;0;0
8;1;380606;01/02/2011;01/02/2012;N;S;30/01/2012;30;0;0
8;1;380606;01/02/2012;04/02/2013;N;S;01/02/2013;30;0;0
8;1;380606;01/02/2013;03/02/2014;N;S;31/01/2014;30;0;0
8;1;380606;01/02/2014;18/08/2015;N;S;14/08/2015;30;0;0
8;1;380607;01/02/2011;17/09/2012;N;S;14/09/2012;30;0;0
8;1;380608;01/02/2011;12/03/2012;N;S;09/03/2012;20;10;0
8;1;380608;01/02/2012;01/03/2013;N;S;27/02/2013;30;0;0
8;1;380608;01/02/2013;02/06/2014;N;S;30/05/2014;20;10;0
8;1;380609;01/02/2011;15/02/2012;N;S;13/02/2012;30;0;0
8;1;380609;01/02/2012;10/06/2013;N;S;07/06/2013;30;0;0
8;1;380609;01/02/2013;10/02/2014;N;S;07/02/2014;30;0;0
8;1;380609;01/02/2014;20/02/2015;N;S;18/02/2015;30;0;0
8;1;380609;01/02/2015;04/02/2016;N;S;02/02/2016;30;0;0
8;1;380609;01/02/2016;13/02/2017;N;S;10/02/2017;30;0;0
8;1;380609;01/02/2017;19/02/2018;N;S;16/02/2018;30;0;0
8;1;380611;07/02/2011;02/07/2012;N;S;29/06/2012;30;0;0
8;1;380611;07/02/2012;12/09/2013;N;S;10/09/2013;30;0;0
8;1;380619;07/02/2011;16/04/2012;N;S;13/04/2012;30;0;0
8;1;380620;07/02/2011;17/05/2012;N;S;15/05/2012;30;0;0
8;1;380620;07/02/2012;05/04/2013;N;S;03/04/2013;30;0;0
8;1;380620;07/02/2013;30/10/2014;N;S;28/10/2014;30;0;0
8;1;380622;10/02/2011;15/06/2012;N;S;13/06/2012;30;0;0
8;1;380622;10/02/2012;25/02/2013;N;S;22/02/2013;20;10;0
8;1;380622;10/02/2013;26/12/2014;N;S;24/12/2014;30;0;0
8;1;380622;10/02/2014;08/09/2015;N;S;04/09/2015;30;0;0
8;1;380622;10/02/2015;04/11/2016;N;S;02/11/2016;30;0;0
8;1;380622;10/02/2016;02/10/2017;N;S;29/09/2017;30;0;0
8;1;380622;10/02/2017;14/05/2018;N;S;11/05/2018;30;0;0
8;1;380622;10/02/2018;11/02/2019;N;S;08/02/2019;30;0;0
8;1;380622;10/02/2019;06/04/2020;N;S;05/05/2020;10;0;0
8;1;380622;10/02/2019;13/07/2020;N;S;10/07/2020;20;0;0
8;1;380623;10/02/2011;05/03/2012;N;S;02/03/2012;30;0;0
8;1;380623;10/02/2012;04/03/2013;N;S;01/03/2013;30;0;0
8;1;380623;10/02/2013;03/03/2014;N;S;28/02/2014;30;0;0
8;1;380624;11/02/2011;09/07/2012;N;S;06/07/2012;30;0;0
8;1;380624;11/02/2012;08/07/2013;N;S;05/07/2013;30;0;0
8;1;380624;11/02/2013;18/08/2014;N;S;15/08/2014;30;0;0
8;1;380624;11/02/2014;02/04/2015;N;S;31/03/2015;30;0;0
8;1;380624;11/02/2015;04/04/2016;N;S;01/04/2016;30;0;0
8;1;380624;11/02/2016;01/06/2017;N;S;30/05/2017;30;0;0
8;1;380624;11/02/2017;20/08/2018;N;S;17/08/2018;30;0;0
8;1;380625;11/02/2011;02/04/2012;N;S;30/03/2012;30;0;0
8;1;380625;11/02/2012;03/06/2013;N;S;31/05/2013;30;0;0
8;1;380627;14/02/2011;05/03/2012;N;S;02/03/2012;30;0;0
8;1;380628;07/02/2011;02/05/2012;N;S;27/04/2012;30;0;0
8;1;380628;07/02/2012;18/02/2013;N;S;15/02/2013;30;0;0
8;1;380628;07/02/2013;10/02/2014;N;S;10/02/2014;30;0;0
8;1;380630;15/02/2011;06/08/2012;N;S;03/08/2012;30;0;0
8;1;380630;15/02/2012;05/06/2013;N;S;03/06/2013;30;0;0
8;1;380630;15/02/2013;05/03/2014;N;S;28/02/2014;30;0;0
8;1;380630;15/02/2014;25/06/2015;N;S;23/06/2015;30;0;0
8;1;380631;16/02/2011;02/07/2012;N;S;29/06/2012;30;0;0
8;1;380631;16/02/2012;06/03/2013;N;S;04/03/2013;30;0;0
8;1;380635;17/02/2011;02/05/2012;N;S;27/04/2012;30;0;0
4;1;380637;21/02/2011;19/12/2011;N;S;15/12/2011;25;0;0
4;1;380637;19/12/2011;14/01/2013;N;S;10/01/2013;30;0;0
4;1;380637;19/12/2012;03/02/2014;N;S;30/01/2014;30;0;0
4;1;380637;19/12/2013;22/12/2014;N;S;18/12/2014;20;0;0
4;1;380637;19/12/2013;27/07/2015;N;S;23/07/2015;10;0;0
4;1;380637;19/12/2014;21/12/2015;N;S;17/12/2015;20;0;0
4;1;380637;19/12/2014;20/06/2016;N;S;16/06/2016;10;0;0
4;1;380637;19/12/2015;26/12/2016;N;S;22/12/2016;20;0;0
4;1;380639;21/02/2011;19/12/2011;N;S;15/12/2011;25;0;0
4;1;380639;19/12/2011;24/12/2012;N;S;20/12/2012;20;0;0
4;1;380639;19/12/2011;27/05/2013;N;S;23/05/2013;10;0;0
4;1;380639;19/12/2012;23/12/2013;N;S;19/12/2013;20;0;0
4;1;380639;19/12/2012;26/05/2014;N;S;22/05/2014;10;0;0
4;1;380639;19/12/2013;22/12/2014;N;S;18/12/2014;20;10;0
8;1;380643;18/02/2011;05/03/2012;N;S;02/03/2012;30;0;0
8;1;380644;18/02/2011;20/02/2012;N;S;17/02/2012;30;0;0
8;1;380644;18/02/2012;18/02/2013;N;S;15/02/2013;30;0;0
8;1;380645;21/02/2011;02/04/2012;N;S;30/03/2012;30;0;0
8;1;380645;21/02/2012;03/04/2013;N;S;01/04/2013;30;0;0
8;1;380645;21/02/2013;24/02/2014;N;S;21/02/2014;30;0;0
8;1;380646;19/02/2011;01/03/2012;N;S;28/02/2012;30;0;0
8;1;380646;19/02/2012;04/03/2013;N;S;01/03/2013;30;0;0
8;1;380649;18/02/2011;02/04/2012;N;S;30/03/2012;30;0;0
8;1;380649;18/02/2012;01/04/2013;N;S;28/03/2013;30;0;0
8;1;380649;18/02/2013;05/05/2014;N;S;02/05/2014;30;0;0
8;1;380649;18/02/2014;05/03/2015;N;S;03/03/2015;30;0;0
8;1;380649;18/02/2015;04/03/2016;N;S;02/03/2016;30;0;0
8;1;380649;18/02/2016;01/03/2017;N;S;27/02/2017;30;0;0
8;1;380649;18/02/2017;08/03/2018;N;S;06/03/2018;30;0;0
8;1;380649;18/02/2018;03/06/2019;N;S;31/05/2019;30;0;0
8;1;380649;18/02/2019;18/02/2020;N;S;14/02/2020;30;0;0
8;1;380649;18/02/2020;22/02/2021;N;S;19/02/2021;30;0;0
8;1;380649;18/02/2021;21/02/2022;N;S;18/02/2022;30;0;0
8;1;380649;18/02/2022;22/02/2023;N;S;16/02/2023;30;0;0
8;1;380649;18/02/2023;04/03/2024;N;S;29/02/2024;30;0;0
8;1;380649;18/02/2024;18/02/2025;N;S;14/02/2025;30;0;0
8;1;380649;18/02/2025;02/03/2026;N;S;26/02/2026;30;0;0
8;1;380653;01/03/2011;02/04/2012;N;S;30/03/2012;30;0;0
8;1;380653;01/03/2012;01/04/2013;N;S;28/03/2013;30;0;0
8;1;380653;01/03/2013;02/04/2014;N;S;31/03/2014;30;0;0
8;1;380653;01/03/2014;02/03/2015;N;S;27/02/2015;30;0;0
8;1;380653;01/03/2015;04/04/2016;N;S;01/04/2016;30;0;0
