codigo_empresa;tipo_colaborador;cadastro_colaborador;data_admissao;tipo_admissao;indicativo_admissao;tipo_inscricao;numero_inscricao_anterior;data_inicio_vinculo;matricula_trabalhador;cedido_onus;codigo_categoria_esocial;ressarcimento_onus;recebe_seguro
8;1;376518;05/05/2006;2;1;;;05/05/2006;376518;;1;N;1
8;1;376519;16/05/2006;2;1;;;16/05/2006;376519;;1;N;1
8;1;376520;16/05/2006;2;1;;;16/05/2006;376520;;1;N;1
8;1;376521;05/05/2006;2;1;;;05/05/2006;376521;;1;N;1
8;1;376522;05/05/2006;1;1;;;05/05/2006;376522;;1;N;1
8;1;376523;05/05/2006;2;1;;;05/05/2006;376523;;1;N;1
8;1;376524;09/05/2006;2;1;;;09/05/2006;376524;;1;N;1
8;1;376525;11/05/2006;2;1;;;11/05/2006;376525;;1;N;1
8;1;376526;12/05/2006;2;1;;;12/05/2006;376526;;1;N;1
8;1;376527;11/05/2006;1;1;;;11/05/2006;376527;;1;N;1
8;1;376528;12/05/2006;2;1;;;12/05/2006;376528;;1;N;1
8;1;376529;15/05/2006;2;1;;;15/05/2006;376529;;1;N;1
8;1;376530;15/05/2006;2;1;;;15/05/2006;376530;;1;N;1
8;1;376531;02/05/2006;2;1;;;02/05/2006;376531;;1;N;1
8;1;376532;02/05/2006;2;1;;;02/05/2006;376532;;1;N;1
8;1;376533;04/05/2006;2;1;;;04/05/2006;376533;;1;N;1
8;1;376534;05/05/2006;2;1;;;05/05/2006;376534;;1;N;1
8;1;376535;12/05/2006;2;1;;;12/05/2006;376535;;1;N;1
4;1;376536;25/05/2006;2;1;;;25/05/2006;376536;;1;N;1
8;1;376537;15/05/2006;2;1;;;15/05/2006;376537;;1;N;1
8;1;376538;24/05/2006;1;1;;;24/05/2006;376538;;1;N;1
8;1;376539;24/05/2006;5;1;;;24/05/2006;376539;;1;N;1
8;1;376540;01/05/2006;2;1;;;01/05/2006;376540;;1;N;1
8;1;376541;25/05/2006;2;1;;;25/05/2006;376541;;1;N;1
8;1;376542;04/05/2006;2;1;;;04/05/2006;376542;;1;N;1
276;1;376543;02/05/2006;2;1;;;02/05/2006;376543;;1;N;1
276;1;376544;02/05/2006;2;1;;;02/05/2006;376544;;1;N;1
276;1;376545;02/05/2006;2;1;;;02/05/2006;376545;;1;N;1
8;1;376546;01/06/2006;1;1;;;01/06/2006;376546;;7;N;1
8;1;376547;01/06/2006;2;1;;;01/06/2006;376547;;1;N;1
8;1;376548;05/06/2006;1;1;;;05/06/2006;376548;;1;N;1
8;1;376549;01/06/2006;2;1;;;01/06/2006;376549;;1;N;1
8;1;376550;01/06/2006;1;1;;;01/06/2006;376550;;1;N;1
8;1;376551;01/06/2006;2;1;;;01/06/2006;376551;;1;N;1
8;1;376552;01/06/2006;2;1;;;01/06/2006;376552;;1;N;1
8;1;376553;01/06/2006;2;1;;;01/06/2006;376553;;1;N;1
8;1;376554;01/06/2006;2;1;;;01/06/2006;376554;;1;N;1
8;1;376555;01/06/2006;2;1;;;01/06/2006;376555;;1;N;1
8;1;376556;01/06/2006;1;1;;;01/06/2006;376556;;1;N;1
8;1;376557;01/06/2006;2;1;;;01/06/2006;376557;;1;N;1
8;1;376558;01/06/2006;2;1;;;01/06/2006;376558;;1;N;1
8;1;376559;01/06/2006;2;1;;;01/06/2006;376559;;1;N;1
282;1;376560;01/06/2006;2;1;;;01/06/2006;376560;;1;N;1
8;1;376561;01/06/2006;2;1;;;01/06/2006;376561;;1;N;1
8;1;376562;01/06/2006;1;1;;;01/06/2006;376562;;1;N;1
8;1;376563;01/06/2006;2;1;;;01/06/2006;376563;;1;N;1
8;1;376564;01/06/2006;2;1;;;01/06/2006;376564;;1;N;1
8;1;376565;01/06/2006;2;1;;;01/06/2006;376565;;1;N;1
8;1;376566;01/06/2006;1;1;;;01/06/2006;376566;;1;N;1
8;1;376567;01/06/2006;1;1;;;01/06/2006;376567;;1;N;1
8;1;376568;01/06/2006;1;1;;;01/06/2006;376568;;1;N;1
8;1;376569;01/06/2006;1;1;;;01/06/2006;376569;;1;N;1
8;1;376570;01/06/2006;1;1;;;01/06/2006;376570;;1;N;1
8;1;376571;01/06/2006;2;1;;;01/06/2006;376571;;1;N;1
8;1;376572;01/06/2006;2;1;;;01/06/2006;376572;;1;N;1
8;1;376573;01/06/2006;1;1;;;01/06/2006;376573;;1;N;1
8;1;376574;01/06/2006;2;1;;;01/06/2006;376574;;1;N;1
8;1;376575;01/06/2006;2;1;;;01/06/2006;376575;;1;N;1
8;1;376576;01/06/2006;2;1;;;01/06/2006;376576;;1;N;1
8;1;376577;01/06/2006;1;1;;;01/06/2006;376577;;1;N;1
8;1;376578;02/06/2006;2;1;;;02/06/2006;376578;;1;N;1
8;1;376579;05/06/2006;2;1;;;05/06/2006;376579;;1;N;1
8;1;376580;06/06/2006;2;1;;;06/06/2006;376580;;1;N;1
8;1;376581;07/06/2006;2;1;;;07/06/2006;376581;;1;N;1
8;1;376582;08/06/2006;1;1;;;08/06/2006;376582;;1;N;1
8;1;376583;08/06/2006;1;1;;;08/06/2006;376583;;1;N;1
8;1;376584;09/06/2006;2;1;;;09/06/2006;376584;;1;N;1
8;1;376585;12/06/2006;2;1;;;12/06/2006;376585;;1;N;1
8;1;376586;09/06/2006;2;1;;;09/06/2006;376586;;1;N;1
8;1;376587;09/06/2006;1;1;;;09/06/2006;376587;;1;N;1
8;1;376588;10/06/2006;2;1;;;10/06/2006;376588;;1;N;1
8;1;376589;08/06/2006;2;1;;;08/06/2006;376589;;1;N;1
8;1;376590;01/06/2006;1;1;;;01/06/2006;376590;;1;N;1
8;1;376591;01/06/2006;2;1;;;01/06/2006;376591;;1;N;1
8;1;376592;01/06/2006;1;1;;;01/06/2006;376592;;1;N;1
8;1;376593;05/06/2006;2;1;;;05/06/2006;376593;;1;N;1
8;1;376594;05/06/2006;2;1;;;05/06/2006;376594;;1;N;1
8;1;376595;05/06/2006;1;1;;;05/06/2006;376595;;1;N;1
8;1;376596;06/06/2006;2;1;;;06/06/2006;376596;;1;N;1
8;1;376597;06/06/2006;2;1;;;06/06/2006;376597;;1;N;1
8;1;376598;08/06/2006;1;1;;;08/06/2006;376598;;1;N;1
8;1;376599;12/06/2006;1;1;;;12/06/2006;376599;;1;N;1
8;1;376600;07/06/2006;1;1;;;07/06/2006;376600;;1;N;1
8;1;376601;07/06/2006;2;1;;;07/06/2006;376601;;1;N;1
8;1;376602;09/06/2006;1;1;;;09/06/2006;376602;;1;N;1
8;1;376603;09/06/2006;1;1;;;09/06/2006;376603;;1;N;1
8;1;376604;09/06/2006;2;1;;;09/06/2006;376604;;1;N;1
8;1;376605;17/06/2006;2;1;;;17/06/2006;376605;;1;N;1
8;1;376606;01/06/2006;2;1;;;01/06/2006;376606;;1;N;1
8;1;376607;05/06/2006;2;1;;;05/06/2006;376607;;1;N;1
8;1;376608;07/06/2006;2;1;;;07/06/2006;376608;;1;N;1
8;1;376609;19/06/2006;2;1;;;19/06/2006;376609;;1;N;1
8;1;376610;19/06/2006;2;1;;;19/06/2006;376610;;1;N;1
8;1;376611;19/06/2006;2;1;;;19/06/2006;376611;;1;N;1
8;1;376612;01/06/2006;2;1;;;01/06/2006;376612;;1;N;1
8;1;376613;10/06/2006;2;1;;;10/06/2006;376613;;1;N;1
8;1;376615;19/06/2006;2;1;;;19/06/2006;376615;;1;N;1
8;1;376616;07/06/2006;2;1;;;07/06/2006;376616;;1;N;1
8;1;376617;19/06/2006;1;1;;;19/06/2006;376617;;1;N;1
8;1;376618;07/06/2006;1;1;;;07/06/2006;376618;;1;N;1
8;1;376619;19/06/2006;2;1;;;19/06/2006;376619;;1;N;1
8;1;376620;07/06/2006;1;1;;;07/06/2006;376620;;1;N;1
8;1;376621;19/06/2006;1;1;;;19/06/2006;376621;;1;N;1
276;1;376623;01/06/2006;2;1;;;01/06/2006;376623;;1;N;1
8;1;376624;17/06/2006;1;1;;;17/06/2006;376624;;1;N;1
8;1;376625;19/06/2006;2;1;;;19/06/2006;376625;;1;N;1
8;1;376626;19/06/2006;2;1;;;19/06/2006;376626;;1;N;1
8;1;376627;20/06/2006;2;1;;;20/06/2006;376627;;1;N;1
8;1;376628;08/06/2006;2;1;;;08/06/2006;376628;;1;N;1
8;1;376629;08/06/2006;2;1;;;08/06/2006;376629;;1;N;1
4;1;376630;22/06/2006;1;1;;;22/06/2006;376630;;7;N;1
4;1;376631;22/06/2006;1;1;;;22/06/2006;376631;;7;N;1
8;1;376632;22/06/2006;1;1;;;22/06/2006;376632;;7;N;1
8;1;376633;22/06/2006;1;1;;;22/06/2006;376633;;7;N;1
8;1;376634;22/06/2006;1;1;;;22/06/2006;376634;;7;N;1
8;1;376635;03/07/2006;1;1;;;03/07/2006;376635;;7;N;1
8;1;376636;03/07/2006;1;1;;;03/07/2006;376636;;7;N;1
8;1;376637;03/07/2006;1;1;;;03/07/2006;376637;;7;N;1
8;1;376638;03/07/2006;1;1;;;03/07/2006;376638;;7;N;1
8;1;376639;01/07/2006;2;1;;;01/07/2006;376639;;1;N;1
8;1;376640;01/07/2006;2;1;;;01/07/2006;376640;;1;N;1
8;1;376641;01/07/2006;1;1;;;01/07/2006;376641;;1;N;1
8;1;376642;01/07/2006;1;1;;;01/07/2006;376642;;1;N;1
8;1;376643;01/07/2006;2;1;;;01/07/2006;376643;;1;N;1
8;1;376644;01/07/2006;2;1;;;01/07/2006;376644;;1;N;1
8;1;376645;01/07/2006;2;1;;;01/07/2006;376645;;1;N;1
8;1;376646;03/07/2006;2;1;;;03/07/2006;376646;;1;N;1
8;1;376647;03/07/2006;1;1;;;03/07/2006;376647;;1;N;1
8;1;376648;05/07/2006;2;1;;;05/07/2006;376648;;1;N;1
8;1;376649;01/07/2006;1;1;;;01/07/2006;376649;;1;N;1
8;1;376650;01/07/2006;2;1;;;01/07/2006;376650;;1;N;1
8;1;376651;11/07/2006;2;1;;;11/07/2006;376651;;1;N;1
8;1;376652;03/07/2006;2;1;;;03/07/2006;376652;;1;N;1
8;1;376653;07/07/2006;1;1;;;07/07/2006;376653;;1;N;1
8;1;376654;12/07/2006;2;1;;;12/07/2006;376654;;1;N;1
8;1;376655;05/07/2006;1;1;;;05/07/2006;376655;;1;N;1
8;1;376656;05/07/2006;2;1;;;05/07/2006;376656;;1;N;1
8;1;376657;03/07/2006;2;1;;;03/07/2006;376657;;1;N;1
8;1;376658;14/07/2006;2;1;;;14/07/2006;376658;;1;N;1
8;1;376659;11/07/2006;2;1;;;11/07/2006;376659;;1;N;1
8;1;376660;03/07/2006;1;1;;;03/07/2006;376660;;1;N;1
8;1;376661;11/07/2006;2;1;;;11/07/2006;376661;;1;N;1
8;1;376662;12/07/2006;2;1;;;12/07/2006;376662;;1;N;1
8;1;376663;03/07/2006;2;1;;;03/07/2006;376663;;1;N;1
8;1;376664;12/07/2006;2;1;;;12/07/2006;376664;;1;N;1
8;1;376665;03/07/2006;2;1;;;03/07/2006;376665;;1;N;1
8;1;376666;12/07/2006;1;1;;;12/07/2006;376666;;1;N;1
8;1;376667;03/07/2006;2;1;;;03/07/2006;376667;;1;N;1
8;1;376668;10/07/2006;2;1;;;10/07/2006;376668;;1;N;1
8;1;376669;03/07/2006;1;1;;;03/07/2006;376669;;1;N;1
8;1;376670;03/07/2006;1;1;;;03/07/2006;376670;;1;N;1
8;1;376671;07/07/2006;1;1;;;07/07/2006;376671;;1;N;1
8;1;376672;05/07/2006;2;1;;;05/07/2006;376672;;1;N;1
8;1;376673;14/07/2006;2;1;;;14/07/2006;376673;;1;N;1
8;1;376674;14/07/2006;2;1;;;14/07/2006;376674;;1;N;1
8;1;376675;20/07/2006;1;1;;;20/07/2006;376675;;1;N;1
8;1;376676;01/07/2006;2;1;;;01/07/2006;376676;;1;N;1
8;1;376678;17/07/2006;1;1;;;17/07/2006;376678;;1;N;1
8;1;376679;17/07/2006;2;1;;;17/07/2006;376679;;1;N;1
8;1;376680;17/07/2006;2;1;;;17/07/2006;376680;;1;N;1
8;1;376681;01/07/2006;1;1;;;01/07/2006;376681;;1;N;1
8;1;376682;13/07/2006;1;1;;;13/07/2006;376682;;1;N;1
8;1;376683;17/07/2006;2;1;;;17/07/2006;376683;;1;N;1
8;1;376684;14/07/2006;2;1;;;14/07/2006;376684;;1;N;1
8;1;376685;03/07/2006;1;1;;;03/07/2006;376685;;1;N;1
8;1;376686;05/07/2006;1;1;;;05/07/2006;376686;;1;N;1
8;1;376687;01/07/2006;1;1;;;01/07/2006;376687;;1;N;1
8;1;376688;06/07/2006;2;1;;;06/07/2006;376688;;1;N;1
8;1;376689;20/07/2006;1;1;;;20/07/2006;376689;;1;N;1
8;1;376690;20/07/2006;2;1;;;20/07/2006;376690;;1;N;1
8;1;376691;17/07/2006;1;1;;;17/07/2006;376691;;7;N;1
8;1;376692;20/07/2006;1;1;;;20/07/2006;376692;;1;N;1
8;1;376693;18/07/2006;1;1;;;18/07/2006;376693;;1;N;1
8;1;376694;19/07/2006;2;1;;;19/07/2006;376694;;1;N;1
8;1;376695;03/07/2006;2;1;;;03/07/2006;376695;;1;N;1
8;1;376696;24/07/2006;2;1;;;24/07/2006;376696;;1;N;1
8;1;376697;24/07/2006;2;1;;;24/07/2006;376697;;1;N;1
8;1;376698;24/07/2006;2;1;;;24/07/2006;376698;;1;N;1
8;1;376699;24/07/2006;1;1;;;24/07/2006;376699;;1;N;1
8;1;376700;24/07/2006;1;1;;;24/07/2006;376700;;1;N;1
8;1;376701;24/07/2006;2;1;;;24/07/2006;376701;;1;N;1
8;1;376702;24/07/2006;1;1;;;24/07/2006;376702;;1;N;1
8;1;376703;24/07/2006;2;1;;;24/07/2006;376703;;1;N;1
8;1;376704;24/07/2006;2;1;;;24/07/2006;376704;;1;N;1
8;1;376705;24/07/2006;2;1;;;24/07/2006;376705;;1;N;1
8;1;376706;24/07/2006;2;1;;;24/07/2006;376706;;1;N;1
8;1;376707;24/07/2006;2;1;;;24/07/2006;376707;;1;N;1
8;1;376708;10/07/2006;2;1;;;10/07/2006;376708;;1;N;1
8;1;376709;11/07/2006;1;1;;;11/07/2006;376709;;1;N;1
8;1;376710;24/07/2006;1;1;;;24/07/2006;376710;;1;N;1
8;1;376711;24/07/2006;2;1;;;24/07/2006;376711;;1;N;1
8;1;376712;24/07/2006;2;1;;;24/07/2006;376712;;1;N;1
8;1;376713;25/07/2006;2;1;;;25/07/2006;376713;;1;N;1
8;1;376714;19/07/2006;2;1;;;19/07/2006;376714;;1;N;1
8;1;376715;01/08/2006;2;1;;;01/08/2006;376715;;1;N;1
8;1;376716;01/08/2006;2;1;;;01/08/2006;376716;;1;N;1
8;1;376717;01/08/2006;2;1;;;01/08/2006;376717;;1;N;1
8;1;376718;01/08/2006;1;1;;;01/08/2006;376718;;1;N;1
8;1;376719;01/08/2006;1;1;;;01/08/2006;376719;;1;N;1
8;1;376720;01/08/2006;1;1;;;01/08/2006;376720;;1;N;1
8;1;376721;01/08/2006;1;1;;;01/08/2006;376721;;1;N;1
8;1;376722;01/08/2006;2;1;;;01/08/2006;376722;;1;N;1
8;1;376723;01/08/2006;2;1;;;01/08/2006;376723;;1;N;1
8;1;376724;01/08/2006;1;1;;;01/08/2006;376724;;1;N;1
8;1;376725;01/08/2006;2;1;;;01/08/2006;376725;;1;N;1
8;1;376726;01/08/2006;1;1;;;01/08/2006;376726;;1;N;1
8;1;376727;01/08/2006;2;1;;;01/08/2006;376727;;1;N;1
8;1;376728;01/08/2006;2;1;;;01/08/2006;376728;;1;N;1
8;1;376729;01/08/2006;2;1;;;01/08/2006;376729;;1;N;1
8;1;376730;01/08/2006;1;1;;;01/08/2006;376730;;1;N;1
8;1;376731;01/08/2006;1;1;;;01/08/2006;376731;;1;N;1
8;1;376732;03/08/2006;2;1;;;03/08/2006;376732;;1;N;1
8;1;376733;01/08/2006;2;1;;;01/08/2006;376733;;1;N;1
8;1;376734;01/08/2006;1;1;;;01/08/2006;376734;;1;N;1
8;1;376735;03/08/2006;2;1;;;03/08/2006;376735;;1;N;1
8;1;376736;03/08/2006;2;1;;;03/08/2006;376736;;1;N;1
8;1;376737;03/08/2006;2;1;;;03/08/2006;376737;;1;N;1
8;1;376738;03/08/2006;2;1;;;03/08/2006;376738;;1;N;1
8;1;376739;03/08/2006;1;1;;;03/08/2006;376739;;1;N;1
8;1;376740;04/08/2006;1;1;;;04/08/2006;376740;;1;N;1
8;1;376741;05/08/2006;2;1;;;05/08/2006;376741;;1;N;1
8;1;376742;07/08/2006;1;1;;;07/08/2006;376742;;7;N;1
8;1;376743;07/08/2006;1;1;;;07/08/2006;376743;;1;N;1
8;1;376744;07/08/2006;2;1;;;07/08/2006;376744;;1;N;1
8;1;376745;07/08/2006;2;1;;;07/08/2006;376745;;1;N;1
8;1;376746;07/08/2006;2;1;;;07/08/2006;376746;;1;N;1
276;1;376747;07/08/2006;2;1;;;07/08/2006;376747;;1;N;1
276;1;376748;07/08/2006;2;1;;;07/08/2006;376748;;1;N;1
8;1;376749;07/08/2006;2;1;;;07/08/2006;376749;;1;N;1
8;1;376750;08/08/2006;1;1;;;08/08/2006;376750;;1;N;1
8;1;376751;08/08/2006;2;1;;;08/08/2006;376751;;1;N;1
8;1;376752;08/08/2006;2;1;;;08/08/2006;376752;;1;N;1
8;1;376753;08/08/2006;1;1;;;08/08/2006;376753;;1;N;1
8;1;376754;08/08/2006;2;1;;;08/08/2006;376754;;1;N;1
8;1;376755;08/08/2006;2;1;;;08/08/2006;376755;;1;N;1
8;1;376756;09/08/2006;1;1;;;09/08/2006;376756;;1;N;1
8;1;376757;10/08/2006;2;1;;;10/08/2006;376757;;1;N;1
8;1;376758;10/08/2006;2;1;;;10/08/2006;376758;;1;N;1
8;1;376759;10/08/2006;2;1;;;10/08/2006;376759;;1;N;1
8;1;376760;10/08/2006;2;1;;;10/08/2006;376760;;1;N;1
8;1;376761;10/08/2006;1;1;;;10/08/2006;376761;;1;N;1
8;1;376762;10/08/2006;1;1;;;10/08/2006;376762;;1;N;1
8;1;376763;11/08/2006;2;1;;;11/08/2006;376763;;1;N;1
8;1;376764;11/08/2006;2;1;;;11/08/2006;376764;;1;N;1
8;1;376765;11/08/2006;2;1;;;11/08/2006;376765;;1;N;1
8;1;376766;11/08/2006;2;1;;;11/08/2006;376766;;1;N;1
8;1;376767;11/08/2006;1;1;;;11/08/2006;376767;;1;N;1
8;1;376768;14/08/2006;2;1;;;14/08/2006;376768;;1;N;1
8;1;376769;15/08/2006;2;1;;;15/08/2006;376769;;1;N;1
8;1;376770;15/08/2006;2;1;;;15/08/2006;376770;;1;N;1
8;1;376771;15/08/2006;1;1;;;15/08/2006;376771;;1;N;1
8;1;376772;15/08/2006;2;1;;;15/08/2006;376772;;1;N;1
8;1;376773;16/08/2006;2;1;;;16/08/2006;376773;;1;N;1
8;1;376774;16/08/2006;1;1;;;16/08/2006;376774;;1;N;1
8;1;376775;17/08/2006;2;1;;;17/08/2006;376775;;1;N;1
8;1;376776;17/08/2006;2;1;;;17/08/2006;376776;;1;N;1
8;1;376777;17/08/2006;2;1;;;17/08/2006;376777;;1;N;1
8;1;376778;18/08/2006;2;1;;;18/08/2006;376778;;1;N;1
8;1;376779;18/08/2006;2;1;;;18/08/2006;376779;;1;N;1
8;1;376780;18/08/2006;2;1;;;18/08/2006;376780;;1;N;1
276;1;376781;21/08/2006;2;1;;;21/08/2006;376781;;1;N;1
8;1;376782;19/08/2006;1;1;;;19/08/2006;376782;;1;N;1
8;1;376783;28/08/2006;1;1;;;28/08/2006;376783;;1;N;1
8;1;376784;28/08/2006;1;1;;;28/08/2006;376784;;1;N;1
8;1;376785;28/08/2006;1;1;;;28/08/2006;376785;;1;N;1
8;1;376786;28/08/2006;1;1;;;28/08/2006;376786;;1;N;1
8;1;376787;28/08/2006;1;1;;;28/08/2006;376787;;1;N;1
8;1;376788;22/08/2006;2;1;;;22/08/2006;376788;;1;N;1
8;1;376789;25/08/2006;2;1;;;25/08/2006;376789;;1;N;1
8;1;376790;25/08/2006;1;1;;;25/08/2006;376790;;1;N;1
276;1;376791;22/08/2006;1;1;;;22/08/2006;376791;;1;N;1
8;1;376792;01/08/2006;2;1;;;01/08/2006;376792;;11;N;1
8;1;376793;22/08/2006;2;1;;;22/08/2006;376793;;1;N;1
8;1;376794;23/08/2006;1;1;;;23/08/2006;376794;;1;N;1
8;1;376795;28/08/2006;2;1;;;28/08/2006;376795;;1;N;1
8;1;376796;28/08/2006;1;1;;;28/08/2006;376796;;1;N;1
8;1;376797;28/08/2006;2;1;;;28/08/2006;376797;;1;N;1
8;1;376798;28/08/2006;2;1;;;28/08/2006;376798;;1;N;1
8;1;376799;28/08/2006;2;1;;;28/08/2006;376799;;1;N;1
8;1;376800;28/08/2006;2;1;;;28/08/2006;376800;;1;N;1
8;1;376801;28/08/2006;2;1;;;28/08/2006;376801;;1;N;1
8;1;376802;01/09/2006;2;1;;;01/09/2006;376802;;1;N;1
8;1;376803;01/09/2006;2;1;;;01/09/2006;376803;;1;N;1
8;1;376804;01/09/2006;2;1;;;01/09/2006;376804;;1;N;1
8;1;376805;01/09/2006;2;1;;;01/09/2006;376805;;1;N;1
8;1;376806;01/09/2006;2;1;;;01/09/2006;376806;;1;N;1
8;1;376807;01/09/2006;2;1;;;01/09/2006;376807;;1;N;1
8;1;376808;01/09/2006;1;1;;;01/09/2006;376808;;1;N;1
8;1;376809;01/09/2006;2;1;;;01/09/2006;376809;;1;N;1
8;1;376810;01/09/2006;1;1;;;01/09/2006;376810;;1;N;1
8;1;376811;01/09/2006;2;1;;;01/09/2006;376811;;1;N;1
8;1;376812;01/09/2006;2;1;;;01/09/2006;376812;;1;N;1
8;1;376813;01/09/2006;1;1;;;01/09/2006;376813;;1;N;1
8;1;376814;04/09/2006;2;1;;;04/09/2006;376814;;1;N;1
8;1;376815;05/09/2006;2;1;;;05/09/2006;376815;;1;N;1
8;1;376816;05/09/2006;2;1;;;05/09/2006;376816;;1;N;1
8;1;376817;04/09/2006;2;1;;;04/09/2006;376817;;1;N;1
8;1;376818;04/09/2006;2;1;;;04/09/2006;376818;;1;N;1
8;1;376819;06/09/2006;2;1;;;06/09/2006;376819;;1;N;1
8;1;376820;08/09/2006;1;1;;;08/09/2006;376820;;1;N;1
8;1;376821;08/09/2006;2;1;;;08/09/2006;376821;;1;N;1
8;1;376822;06/09/2006;1;1;;;06/09/2006;376822;;1;N;1
8;1;376823;01/09/2006;1;1;;;01/09/2006;376823;;1;N;1
8;1;376824;01/09/2006;1;1;;;01/09/2006;376824;;7;N;1
8;1;376825;05/09/2006;2;1;;;05/09/2006;376825;;1;N;1
8;1;376826;13/09/2006;2;1;;;13/09/2006;376826;;1;N;1
4;1;376827;01/09/2006;2;1;;;01/09/2006;376827;;1;N;1
8;1;376828;11/09/2006;2;1;;;11/09/2006;376828;;1;N;1
8;1;376829;11/09/2006;2;1;;;11/09/2006;376829;;1;N;1
8;1;376830;12/09/2006;2;1;;;12/09/2006;376830;;1;N;1
8;1;376831;08/09/2006;2;1;;;08/09/2006;376831;;1;N;1
4;1;376832;01/09/2006;1;1;;;01/09/2006;376832;;1;N;1
8;1;376833;08/09/2006;2;1;;;08/09/2006;376833;;1;N;1
8;1;376834;08/09/2006;2;1;;;08/09/2006;376834;;1;N;1
276;1;376835;08/09/2006;2;1;;;08/09/2006;376835;;1;N;1
8;1;376836;08/09/2006;2;1;;;08/09/2006;376836;;1;N;1
8;1;376837;09/09/2006;2;1;;;09/09/2006;376837;;1;N;1
8;1;376838;12/09/2006;2;1;;;12/09/2006;376838;;1;N;1
8;1;376839;13/09/2006;1;1;;;13/09/2006;376839;;1;N;1
8;1;376840;01/09/2006;2;1;;;01/09/2006;376840;;1;N;1
8;1;376841;18/09/2006;2;1;;;18/09/2006;376841;;1;N;1
8;1;376842;19/09/2006;1;1;;;19/09/2006;376842;;1;N;1
8;1;376843;18/09/2006;2;1;;;18/09/2006;376843;;1;N;1
8;1;376844;15/09/2006;1;1;;;15/09/2006;376844;;1;N;1
8;1;376845;15/09/2006;1;1;;;15/09/2006;376845;;1;N;1
8;1;376846;15/09/2006;2;1;;;15/09/2006;376846;;1;N;1
8;1;376847;25/09/2006;2;1;;;25/09/2006;376847;;1;N;1
8;1;376848;25/09/2006;1;1;;;25/09/2006;376848;;1;N;1
8;1;376849;25/09/2006;1;1;;;25/09/2006;376849;;1;N;1
8;1;376850;25/09/2006;2;1;;;25/09/2006;376850;;1;N;1
8;1;376851;21/09/2006;2;1;;;21/09/2006;376851;;1;N;1
8;1;376852;22/09/2006;2;1;;;22/09/2006;376852;;1;N;1
8;1;376853;20/09/2006;2;1;;;20/09/2006;376853;;1;N;1
8;1;376854;25/09/2006;2;1;;;25/09/2006;376854;;1;N;1
8;1;376855;21/09/2006;1;1;;;21/09/2006;376855;;7;N;1
8;1;376856;26/09/2006;2;1;;;26/09/2006;376856;;1;N;1
8;1;376857;26/09/2006;2;1;;;26/09/2006;376857;;1;N;1
8;1;376858;26/09/2006;1;1;;;26/09/2006;376858;;1;N;1
8;1;376859;26/09/2006;2;1;;;26/09/2006;376859;;1;N;1
4;1;376860;02/10/2006;2;1;;;02/10/2006;376860;;1;N;1
4;1;376861;06/10/2006;2;1;;;06/10/2006;376861;;1;N;1
8;1;376862;10/10/2006;2;1;;;10/10/2006;376862;;1;N;1
8;1;376863;02/10/2006;2;1;;;02/10/2006;376863;;1;N;1
8;1;376864;02/10/2006;2;1;;;02/10/2006;376864;;1;N;1
8;1;376865;02/10/2006;2;1;;;02/10/2006;376865;;1;N;1
8;1;376866;02/10/2006;2;1;;;02/10/2006;376866;;1;N;1
8;1;376867;02/10/2006;1;1;;;02/10/2006;376867;;1;N;1
8;1;376868;02/10/2006;1;1;;;02/10/2006;376868;;1;N;1
8;1;376869;02/10/2006;2;1;;;02/10/2006;376869;;1;N;1
8;1;376870;02/10/2006;2;1;;;02/10/2006;376870;;1;N;1
8;1;376871;02/10/2006;2;1;;;02/10/2006;376871;;1;N;1
8;1;376872;02/10/2006;2;1;;;02/10/2006;376872;;1;N;1
8;1;376873;02/10/2006;2;1;;;02/10/2006;376873;;1;N;1
8;1;376874;02/10/2006;2;1;;;02/10/2006;376874;;1;N;1
8;1;376875;02/10/2006;2;1;;;02/10/2006;376875;;1;N;1
8;1;376876;02/10/2006;1;1;;;02/10/2006;376876;;1;N;1
8;1;376877;02/10/2006;2;1;;;02/10/2006;376877;;1;N;1
8;1;376878;03/10/2006;1;1;;;03/10/2006;376878;;1;N;1
8;1;376879;09/10/2006;2;1;;;09/10/2006;376879;;1;N;1
8;1;376880;05/10/2006;2;1;;;05/10/2006;376880;;1;N;1
8;1;376881;10/10/2006;2;1;;;10/10/2006;376881;;1;N;1
8;1;376882;10/10/2006;2;1;;;10/10/2006;376882;;1;N;1
8;1;376883;03/10/2006;1;1;;;03/10/2006;376883;;1;N;1
8;1;376884;03/10/2006;1;1;;;03/10/2006;376884;;1;N;1
8;1;376885;03/10/2006;2;1;;;03/10/2006;376885;;1;N;1
8;1;376886;03/10/2006;2;1;;;03/10/2006;376886;;1;N;1
8;1;376887;04/10/2006;2;1;;;04/10/2006;376887;;1;N;1
8;1;376888;04/10/2006;2;1;;;04/10/2006;376888;;1;N;1
8;1;376889;06/10/2006;2;1;;;06/10/2006;376889;;1;N;1
8;1;376890;06/10/2006;1;1;;;06/10/2006;376890;;1;N;1
8;1;376891;09/10/2006;2;1;;;09/10/2006;376891;;1;N;1
8;1;376892;09/10/2006;1;1;;;09/10/2006;376892;;1;N;1
8;1;376893;09/10/2006;2;1;;;09/10/2006;376893;;1;N;1
8;1;376894;10/10/2006;2;1;;;10/10/2006;376894;;1;N;1
