codigo_empresa;tipo_colaborador;cadastro_colaborador;data_alteracao;sequencia_alteracao;motivo_alteracao;valor_salario_atual;tipo_reajuste;percentual_reajuste_concedido
8;1;394613;01/04/2024;0;107;1855;1;0
8;1;394613;24/11/2023;0;44;1766,63;1;0
8;1;394614;24/11/2023;0;44;1612,05;1;0
8;1;394615;01/06/2024;0;107;1414,62;1;0
8;1;394615;24/11/2023;0;44;1347,26;1;0
8;1;394616;24/11/2023;0;44;923,27;1;0
8;1;394617;01/11/2024;0;565;1165;1;0
8;1;394617;08/07/2024;0;44;1008,73;1;0
8;1;394617;24/11/2023;0;44;960,69;1;0
8;1;394618;24/11/2023;0;44;1612,05;1;0
8;1;394619;25/11/2023;0;44;1218,22;1;0
8;1;394620;25/11/2023;0;44;1638;1;0
8;1;394620;26/11/2023;0;139;1700,74;1;0
8;1;394621;01/06/2024;0;107;1808,1;1;0
8;1;394621;01/11/2024;0;565;1891;1;0
8;1;394621;04/01/2024;0;129;1722;1;0
8;1;394621;25/11/2023;0;44;1276,15;1;0
4;1;394622;01/02/2024;0;497;1828,5;1;0
4;1;394622;20/02/2024;0;31;1910;1;0
4;1;394622;29/11/2023;0;44;1769;1;0
4;1;394623;01/02/2024;0;497;1828,5;1;0
4;1;394623;04/03/2024;0;107;2005,5;1;0
4;1;394623;20/02/2024;0;31;1910;1;0
4;1;394623;29/11/2023;0;44;1769;1;0
4;1;394624;04/03/2024;0;107;1857,5;1;0
4;1;394624;29/11/2023;0;44;1769;1;0
8;1;394625;01/03/2024;0;107;1777,28;1;0
8;1;394625;01/12/2023;0;44;1692,65;1;0
8;1;394625;01/12/2024;0;565;1891;1;0
8;1;394626;01/12/2023;0;44;1638;1;0
8;1;394627;01/05/2024;0;107;1777,28;1;0
8;1;394627;01/12/2023;0;44;1700,74;1;0
8;1;394627;01/12/2024;0;565;1891;1;0
8;1;394628;01/04/2024;0;107;1354,5;1;0
8;1;394628;01/04/2025;0;107;1487,55;1;0
8;1;394628;01/12/2023;0;44;1290;1;0
8;1;394628;01/12/2024;0;31;1414;1;0
8;1;394629;01/03/2024;0;113;1347;1;0
8;1;394629;01/03/2025;0;107;1995;1;0
8;1;394629;01/12/2023;0;44;1282,5;1;0
8;1;394629;01/12/2024;0;565;1891;1;0
8;1;394629;07/11/2024;0;129;1796;1;0
8;1;394630;01/12/2023;0;44;1692,65;1;0
8;1;394631;01/01/2025;0;457;1898;1;0
8;1;394631;01/05/2024;0;107;1777;1;0
8;1;394631;01/05/2025;0;107;1985,55;1;0
8;1;394631;01/12/2023;0;44;1692,65;1;0
8;1;394631;01/12/2024;0;565;1891;1;0
8;1;394632;01/12/2023;0;44;1816,6;1;0
8;1;394633;01/12/2023;0;44;1172,72;1;0
8;1;394634;01/12/2023;0;44;1692,65;1;0
8;1;394635;01/04/2024;0;107;1855;1;0
8;1;394635;01/04/2025;0;107;2256,54;1;0
8;1;394635;01/08/2025;0;573;2481,67;1;0
8;1;394635;01/11/2024;0;31;2000;1;0
8;1;394635;01/12/2023;0;44;1766,63;1;0
8;1;394635;01/12/2024;0;565;2145;1;0
8;1;394636;01/12/2023;0;44;1766,63;1;0
8;1;394637;01/12/2023;0;44;1269,48;1;0
8;1;394638;01/12/2023;0;44;1275,55;1;0
8;1;394639;01/12/2023;0;44;1231,87;1;0
8;1;394640;02/12/2023;0;44;1612,05;1;0
8;1;394641;01/08/2024;0;143;1777,28;1;0
8;1;394641;01/12/2024;0;565;1891;1;0
8;1;394641;02/12/2023;0;44;1692,65;1;0
8;1;394642;01/08/2024;0;107;1445,25;1;0
8;1;394642;01/08/2025;0;107;1537,75;1;0
8;1;394642;02/12/2023;0;44;1364,99;1;0
8;1;394643;01/01/2025;0;457;1898;1;0
8;1;394643;01/05/2024;0;107;1777,28;1;0
8;1;394643;01/05/2025;0;107;1985,55;1;0
8;1;394643;01/12/2024;0;565;1891;1;0
8;1;394643;02/12/2023;0;44;1669;1;0
8;1;394644;01/02/2024;0;107;1777,28;1;0
8;1;394644;02/12/2023;0;44;1612,05;1;0
8;1;394645;01/05/2024;0;107;1777,28;1;0
8;1;394645;01/05/2025;0;107;1985,55;1;0
8;1;394645;01/12/2024;0;31;1891;1;0
8;1;394645;04/12/2023;0;44;1700,74;1;0
8;1;394646;01/06/2024;0;107;1801,49;1;0
8;1;394646;01/06/2025;0;107;1985,55;1;0
8;1;394646;01/12/2024;0;565;1891;1;0
8;1;394646;02/12/2023;0;44;1698;1;0
8;1;394647;04/12/2023;0;44;1640;1;0
4;1;394648;02/01/2025;0;31;2166,5;1;0
4;1;394648;03/12/2024;0;31;2005,5;1;0
4;1;394648;04/03/2024;0;107;1857,5;1;0
4;1;394648;05/12/2023;0;44;1769;1;0
4;1;394648;09/06/2025;0;136;2291,4;1;0
4;1;394648;12/03/2025;0;107;2274,8;1;0
8;1;394649;05/12/2023;0;44;1297,49;1;0
8;1;394650;01/02/2024;0;113;1526,32;1;0
8;1;394650;07/12/2023;0;44;1467,81;1;0
8;1;394651;01/01/2024;0;457;1927,02;1;0
8;1;394651;01/01/2025;0;457;2057,59;1;0
8;1;394651;01/05/2024;0;107;1933,28;1;0
8;1;394651;01/05/2025;0;107;2058,95;1;0
8;1;394651;05/12/2023;0;44;1841,22;1;0
8;1;394652;05/12/2023;0;44;1691,8;1;0
8;1;394653;05/12/2023;0;44;1816,6;1;0
8;1;394654;05/12/2023;0;44;1669;1;0
8;1;394655;05/12/2023;0;44;1638;1;0
8;1;394656;06/12/2023;0;44;888,54;1;0
8;1;394657;06/12/2023;0;44;1720;1;0
8;1;394658;06/12/2023;0;44;1445,42;1;0
8;1;394659;01/04/2024;0;107;1354,5;1;0
8;1;394659;01/04/2025;0;107;1989,33;1;0
8;1;394659;01/12/2024;0;31;1891;1;0
8;1;394659;06/12/2023;0;44;1290;1;0
8;1;394659;09/10/2024;0;129;1806;1;0
8;1;394660;01/06/2024;0;107;1782,9;1;0
8;1;394660;06/12/2023;0;44;1698;1;0
8;1;394661;06/12/2023;0;44;1047,9;1;0
8;1;394662;01/04/2024;0;107;1855;1;0
8;1;394662;01/04/2025;0;107;2256,54;1;0
8;1;394662;01/11/2024;0;31;2000;1;0
8;1;394662;01/12/2024;0;565;2145;1;0
8;1;394662;06/12/2023;0;44;1766,63;1;0
8;1;394663;06/12/2023;0;44;1290;1;0
8;1;394664;01/04/2024;0;107;1855;1;0
8;1;394664;01/11/2024;0;31;2000;1;0
8;1;394664;01/12/2024;0;565;2145;1;0
8;1;394664;06/12/2023;0;44;1766,63;1;0
8;1;394665;01/04/2024;0;107;1855;1;0
8;1;394665;01/11/2024;0;31;2000;1;0
8;1;394665;01/12/2024;0;565;2145;1;0
8;1;394665;06/12/2023;0;44;1766,63;1;0
8;1;394666;01/06/2024;0;107;1801,49;1;0
8;1;394666;01/06/2025;0;107;1985,55;1;0
8;1;394666;01/12/2024;0;31;1891;1;0
8;1;394666;06/12/2023;0;44;1698;1;0
8;1;394667;01/11/2024;0;107;1777;1;0
8;1;394667;01/11/2025;0;107;1986,05;1;0
8;1;394667;01/12/2024;0;565;1891;1;0
8;1;394667;07/12/2023;0;44;1693;1;0
8;1;394668;07/12/2023;0;44;1723;1;0
8;1;394669;01/03/2024;0;107;1777,28;1;0
8;1;394669;01/12/2024;0;565;1891;1;0
8;1;394669;07/12/2023;0;44;1692,65;1;0
8;1;394670;07/12/2023;0;44;1612,05;1;0
8;1;394671;07/12/2023;0;44;1612,05;1;0
8;1;394672;07/12/2023;0;44;1612,05;1;0
8;1;394673;01/12/2024;0;565;1346,6;1;0
8;1;394673;07/12/2023;0;44;1269,46;1;0
8;1;394674;01/02/2024;0;107;1777,28;1;0
8;1;394674;01/02/2025;0;107;1985,55;1;0
8;1;394674;01/12/2024;0;565;1891;1;0
8;1;394674;07/12/2023;0;44;1692,65;1;0
8;1;394675;11/12/2023;0;44;1766,63;1;0
8;1;394676;08/12/2023;0;44;1321,07;1;0
8;1;394677;01/10/2024;0;107;1810,86;1;0
8;1;394677;01/10/2025;0;107;2008,55;1;0
8;1;394677;01/12/2024;0;31;1891;1;0
8;1;394677;09/12/2023;0;44;1724,65;1;0
8;1;394678;08/12/2023;0;44;1692,65;1;0
8;1;394679;01/01/2024;0;457;350,36;1;0
8;1;394679;11/12/2023;0;44;330,3;1;0
8;1;394680;01/01/2024;0;457;1445,27;1;0
8;1;394680;01/01/2025;0;457;1543,2;1;0
8;1;394680;01/06/2024;0;113;1473,75;1;0
8;1;394680;01/06/2025;0;113;1565,25;1;0
8;1;394680;11/12/2023;0;44;1362,44;1;0
8;1;394681;01/03/2024;0;113;1754,82;1;0
8;1;394681;01/03/2025;0;107;1983,1;1;0
8;1;394681;01/09/2024;0;103;1777,28;1;0
8;1;394681;01/09/2025;0;103;2002,95;1;0
8;1;394681;01/12/2024;0;565;1891;1;0
8;1;394681;08/12/2023;0;44;1692,65;1;0
8;1;394682;11/12/2023;0;44;1362,44;1;0
8;1;394683;01/11/2024;0;107;1950,4;1;0
8;1;394683;08/12/2023;0;113;1840;1;0
8;1;394684;01/01/2024;0;457;1445,27;1;0
8;1;394684;01/06/2024;0;107;1448,1;1;0
8;1;394684;02/08/2024;0;129;1931;1;0
8;1;394684;08/12/2023;0;44;1376,5;1;0
8;1;394685;01/04/2024;0;107;1354,5;1;0
8;1;394685;01/12/2024;0;565;1891;1;0
8;1;394685;08/12/2023;0;44;1290;1;0
8;1;394685;26/08/2024;0;129;1806;1;0
8;1;394686;01/03/2024;0;107;1777,28;1;0
8;1;394686;01/03/2025;0;107;1985,85;1;0
8;1;394686;01/12/2024;0;565;1891;1;0
8;1;394686;08/12/2023;0;44;1692,65;1;0
8;1;394688;12/12/2023;0;44;1209,03;1;0
8;1;394689;12/12/2023;0;44;1765;1;0
8;1;394690;12/12/2023;0;44;1612,05;1;0
8;1;394691;12/12/2023;0;44;1209,03;1;0
8;1;394692;01/02/2024;0;107;1211,78;1;0
8;1;394692;01/02/2025;0;107;1985,55;1;0
8;1;394692;01/12/2024;0;565;1891;1;0
8;1;394692;02/07/2024;0;129;1777,28;1;0
8;1;394692;12/12/2023;0;44;1099,12;1;0
8;1;394693;01/01/2024;0;31;1692,65;1;0
8;1;394693;01/03/2024;0;107;1777,29;1;0
8;1;394693;01/12/2024;0;565;1891;1;0
8;1;394693;12/12/2023;0;44;1612,05;1;0
8;1;394694;01/01/2024;0;457;1327;1;0
8;1;394694;01/01/2025;0;457;1898;1;0
8;1;394694;01/05/2024;0;113;1837;1;0
8;1;394694;01/05/2025;0;107;1985,55;1;0
8;1;394694;03/04/2024;0;129;1769,14;1;0
8;1;394694;12/12/2023;0;44;1269,46;1;0
8;1;394695;01/05/2024;0;107;1777,29;1;0
8;1;394695;01/12/2024;0;565;1891;1;0
8;1;394695;12/12/2023;0;44;1692,65;1;0
8;1;394696;12/12/2023;0;44;1290;1;0
8;1;394697;12/12/2023;0;44;1692,65;1;0
8;1;394699;13/12/2023;0;44;1269,46;1;0
8;1;394700;13/12/2023;0;44;1251,74;1;0
8;1;394701;01/04/2024;0;107;1855;1;0
8;1;394701;01/04/2025;0;107;2256,54;1;0
8;1;394701;01/11/2024;0;31;2000;1;0
8;1;394701;01/12/2024;0;565;2145;1;0
8;1;394701;13/12/2023;0;44;1766,63;1;0
8;1;394702;13/12/2023;0;44;1312,5;1;0
8;1;394703;13/12/2023;0;44;1766,63;1;0
8;1;394704;01/08/2024;0;107;1333;1;0
8;1;394704;01/12/2024;0;565;1414;1;0
8;1;394704;13/12/2023;0;44;1269,5;1;0
8;1;394705;01/04/2024;0;107;1806;1;0
8;1;394705;01/04/2025;0;107;1989,33;1;0
8;1;394705;01/12/2024;0;565;1891;1;0
8;1;394705;13/12/2023;0;44;1720;1;0
8;1;394706;13/12/2023;0;44;1293,48;1;0
8;1;394707;13/12/2023;0;44;773,41;1;0
8;1;394708;13/12/2023;0;44;960,8;1;0
8;1;394709;01/10/2024;0;107;1810,85;1;0
8;1;394709;01/10/2025;0;107;2008,25;1;0
8;1;394709;01/12/2024;0;31;1891;1;0
8;1;394709;12/09/2024;0;129;1724,65;1;0
8;1;394709;13/12/2023;0;44;1293,48;1;0
8;1;394710;01/04/2024;0;107;1231,37;1;0
8;1;394710;01/05/2024;0;129;1806;1;0
8;1;394710;01/12/2024;0;565;1891;1;0
8;1;394710;13/12/2023;0;44;1172,73;1;0
8;1;394711;01/07/2024;0;107;1808;1;0
8;1;394711;01/07/2025;0;113;2140;1;0
8;1;394711;01/12/2024;0;31;2022;1;0
8;1;394711;14/12/2023;0;44;1730;1;0
8;1;394712;14/12/2023;0;44;1228,5;1;0
8;1;394713;01/03/2024;0;113;1810;1;0
8;1;394713;01/09/2024;0;113;1918,6;1;0
8;1;394713;15/12/2023;0;44;1740;1;0
8;1;394714;01/06/2024;0;107;1801,49;1;0
8;1;394714;01/06/2025;0;107;1985,55;1;0
8;1;394714;01/12/2024;0;31;1891;1;0
8;1;394714;15/12/2023;0;44;1698;1;0
8;1;394715;15/12/2023;0;44;1290;1;0
8;1;394716;01/01/2024;0;457;1927,02;1;0
8;1;394716;01/01/2025;0;457;2057,59;1;0
8;1;394716;01/06/2024;0;107;1965;1;0
8;1;394716;15/12/2023;0;44;1816,6;1;0
8;1;394717;15/12/2023;0;44;1209,03;1;0
8;1;394718;15/12/2023;0;44;1612,05;1;0
8;1;394719;01/10/2024;0;108;1358,15;1;0
8;1;394719;01/10/2025;0;107;2008,25;1;0
8;1;394719;01/12/2024;0;565;1414;1;0
8;1;394719;12/08/2025;0;129;1891;1;0
8;1;394719;15/12/2023;0;44;1293,48;1;0
4;1;394720;03/02/2025;0;31;2166,5;1;0
4;1;394720;03/12/2024;0;31;2005,5;1;0
4;1;394720;04/03/2024;0;107;1857,5;1;0
4;1;394720;09/06/2025;0;136;2291,4;1;0
4;1;394720;12/03/2025;0;107;2274,8;1;0
4;1;394720;18/12/2023;0;44;1769;1;0
4;1;394721;18/12/2023;0;44;1769;1;0
8;1;394722;01/01/2024;0;457;525,55;1;0
8;1;394722;01/01/2025;0;457;561,16;1;0
8;1;394722;01/06/2024;0;107;526,65;1;0
8;1;394722;01/06/2025;0;107;569,4;1;0
8;1;394722;15/12/2023;0;44;495,45;1;0
4;1;394723;04/03/2024;0;107;1857,5;1;0
4;1;394723;18/12/2023;0;44;1769;1;0
8;1;394724;16/12/2023;0;44;1730;1;0
8;1;394725;16/12/2023;0;44;1612,05;1;0
8;1;394726;16/12/2023;0;44;1612,05;1;0
8;1;394727;01/02/2024;0;113;1721;1;0
8;1;394727;16/12/2023;0;44;1629;1;0
8;1;394728;16/12/2023;0;44;1209,04;1;0
8;1;394729;18/12/2023;0;44;1612,05;1;0
8;1;394730;16/12/2023;0;44;1612,05;1;0
8;1;394731;01/01/2024;0;457;1927,02;1;0
8;1;394731;01/05/2024;0;107;1933,28;1;0
8;1;394731;16/12/2023;0;44;1841,22;1;0
8;1;394732;01/02/2024;0;107;1777,3;1;0
8;1;394732;19/12/2023;0;44;1692,66;1;0
8;1;394733;19/12/2023;0;44;1209,04;1;0
4;1;394734;04/03/2024;0;107;1857,5;1;0
4;1;394734;12/03/2025;0;107;2105,8;1;0
4;1;394734;19/12/2023;0;44;1769;1;0
4;1;394734;24/01/2025;0;31;2005,5;1;0
8;1;394735;01/03/2024;0;113;843,56;1;0
8;1;394735;01/06/2025;0;457;879,14;1;0
8;1;394735;19/12/2023;0;44;803,17;1;0
4;1;394736;19/12/2023;0;44;1769;1;0
8;1;394737;01/05/2024;0;107;1777,28;1;0
8;1;394737;01/05/2025;0;107;1985,55;1;0
8;1;394737;01/12/2024;0;565;1891;1;0
8;1;394737;20/12/2023;0;44;1700,74;1;0
8;1;394738;20/12/2023;0;44;1669;1;0
8;1;394739;20/12/2023;0;44;1761,28;1;0
8;1;394740;01/02/2024;0;129;1720;1;0
8;1;394740;01/04/2024;0;107;1806;1;0
8;1;394740;01/04/2025;0;107;1989,33;1;0
8;1;394740;01/12/2024;0;565;1891;1;0
8;1;394740;20/12/2023;0;44;1290;1;0
8;1;394741;01/02/2024;0;143;1333;1;0
8;1;394741;01/03/2025;0;31;1529,79;1;0
8;1;394741;01/10/2025;0;129;2039,72;1;0
8;1;394741;21/12/2023;0;44;1269,5;1;0
8;1;394742;01/02/2024;0;107;1338,75;1;0
8;1;394742;01/12/2024;0;565;1891;1;0
8;1;394742;10/02/2024;0;129;1777;1;0
8;1;394742;21/12/2023;0;44;1275;1;0
8;1;394743;01/04/2024;0;107;1354,5;1;0
8;1;394743;21/12/2023;0;44;1290;1;0
8;1;394744;21/12/2023;0;44;1634,12;1;0
8;1;394745;21/12/2023;0;44;1669;1;0
8;1;394746;01/01/2024;0;457;1051,11;1;0
8;1;394746;21/12/2023;0;44;990,9;1;0
8;1;394747;01/01/2025;0;457;1898;1;0
8;1;394747;01/05/2024;0;107;1777;1;0
8;1;394747;01/05/2025;0;107;1985,55;1;0
8;1;394747;01/12/2024;0;565;1891;1;0
8;1;394747;21/12/2023;0;44;1692,65;1;0
8;1;394748;21/12/2023;0;44;1612,05;1;0
8;1;394749;21/12/2023;0;44;1612,05;1;0
8;1;394750;21/12/2023;0;44;1640;1;0
4;1;394751;02/01/2024;0;44;1769;1;0
4;1;394751;02/01/2025;0;31;2166,5;1;0
4;1;394751;04/03/2024;0;107;1857,5;1;0
4;1;394751;09/06/2025;0;136;2291,4;1;0
4;1;394751;12/03/2025;0;107;2274,8;1;0
4;1;394751;29/10/2024;0;27;2005,5;1;0
4;1;394752;01/04/2025;0;27;2274,8;1;0
4;1;394752;02/01/2024;0;44;1769;1;0
4;1;394752;02/01/2025;0;31;2005,5;1;0
4;1;394752;04/03/2024;0;107;1857,5;1;0
4;1;394752;09/06/2025;0;136;2291,4;1;0
4;1;394752;12/03/2025;0;107;2105,8;1;0
4;1;394753;02/01/2024;0;44;1769;1;0
4;1;394753;03/02/2025;0;31;2166,5;1;0
4;1;394753;04/03/2024;0;107;1857,5;1;0
4;1;394753;09/06/2025;0;136;2679,42;1;0
4;1;394753;11/03/2024;0;100;2005,5;1;0
4;1;394753;11/04/2025;0;27;2660;1;0
4;1;394753;12/03/2025;0;107;2274,8;1;0
8;1;394754;02/01/2024;0;44;1209,05;1;0
8;1;394755;02/01/2024;0;44;1638;1;0
8;1;394756;02/01/2024;0;44;1720;1;0
8;1;394757;01/01/2025;0;565;2145;1;0
8;1;394757;01/04/2024;0;107;1855;1;0
8;1;394757;01/04/2025;0;107;2256,54;1;0
8;1;394757;01/11/2024;0;31;2000;1;0
8;1;394757;02/01/2024;0;44;1766,63;1;0
8;1;394758;02/01/2024;0;44;898,2;1;0
8;1;394759;02/01/2024;0;44;1209,03;1;0
8;1;394760;01/04/2024;0;113;1350;1;0
8;1;394760;01/05/2024;0;113;1425;1;0
8;1;394760;02/01/2024;0;44;1275;1;0
8;1;394761;02/01/2024;0;44;449,09;1;0
8;1;394762;02/01/2024;0;44;1691,8;1;0
8;1;394763;02/01/2024;0;44;1612,05;1;0
8;1;394764;02/01/2024;0;44;1620,08;1;0
8;1;394765;01/04/2024;0;107;1855;1;0
8;1;394765;01/11/2024;0;31;2000;1;0
8;1;394765;02/01/2024;0;44;1766,63;1;0
8;1;394766;01/01/2025;0;565;1916;1;0
8;1;394766;01/04/2024;0;107;1855;1;0
8;1;394766;01/04/2025;0;107;2015,65;1;0
8;1;394766;01/12/2025;0;27;2665;1;0
8;1;394766;02/01/2024;0;44;1766,63;1;0
8;1;394767;02/01/2024;0;44;1321,07;1;0
8;1;394768;02/01/2024;0;44;1321,07;1;0
8;1;394769;02/01/2024;0;44;1612,05;1;0
8;1;394770;01/11/2024;0;107;1950;1;0
8;1;394770;02/01/2024;0;44;1840;1;0
8;1;394771;02/01/2024;0;44;1612,05;1;0
8;1;394772;01/01/2025;0;565;1891;1;0
8;1;394772;01/05/2024;0;107;1785,78;1;0
8;1;394772;01/05/2025;0;107;1985,55;1;0
8;1;394772;02/01/2024;0;44;1700,74;1;0
8;1;394773;02/01/2024;0;44;1368,42;1;0
8;1;394774;02/01/2024;0;44;1612,05;1;0
8;1;394775;01/04/2024;0;107;1855;1;0
8;1;394775;01/11/2024;0;31;2000;1;0
8;1;394775;02/01/2024;0;44;1766,63;1;0
8;1;394776;01/02/2024;0;113;1732,61;1;0
8;1;394776;02/01/2024;0;44;1612,05;1;0
8;1;394777;01/01/2025;0;31;1891;1;0
8;1;394777;01/03/2025;0;107;1985,55;1;0
8;1;394777;02/01/2024;0;44;1333;1;0
8;1;394777;10/06/2024;0;129;1777;1;0
8;1;394778;03/01/2024;0;44;1644;1;0
8;1;394779;03/01/2024;0;100;1698;1;0
8;1;394780;03/01/2024;0;44;1720;1;0
8;1;394781;01/02/2024;0;107;1211,8;1;0
8;1;394781;03/01/2024;0;44;1154,1;1;0
8;1;394782;03/01/2024;0;44;1368,42;1;0
8;1;394783;01/04/2024;0;107;2590,55;1;0
8;1;394783;01/04/2025;0;107;3474,75;1;0
8;1;394783;01/06/2024;0;27;3303;1;0
8;1;394783;03/01/2024;0;44;2467,19;1;0
8;1;394784;03/01/2024;0;44;1761,28;1;0
8;1;394785;04/01/2024;0;44;1118,2;1;0
8;1;394786;01/04/2024;0;113;1723;1;0
8;1;394786;04/01/2024;0;44;1644;1;0
8;1;394787;01/05/2024;0;107;324,68;1;0
8;1;394787;04/01/2024;0;44;309,22;1;0
8;1;394788;04/01/2024;0;44;618,45;1;0
8;1;394789;01/01/2025;0;565;1414;1;0
8;1;394789;01/05/2024;0;107;1333;1;0
8;1;394789;01/05/2025;0;107;1484,7;1;0
8;1;394789;04/01/2024;0;44;1275,55;1;0
8;1;394790;04/01/2024;0;44;1209,05;1;0
8;1;394791;01/05/2024;0;107;1933,25;1;0
8;1;394791;04/01/2024;0;44;1445,26;1;0
8;1;394791;19/03/2024;0;129;1927,02;1;0
8;1;394792;04/01/2024;0;44;1612,05;1;0
8;1;394793;04/01/2024;0;44;1765;1;0
8;1;394794;05/01/2024;0;44;1209,03;1;0
8;1;394795;05/01/2024;0;44;1646,65;1;0
8;1;394796;05/01/2024;0;44;1646,65;1;0
8;1;394797;05/01/2024;0;44;1634;1;0
8;1;394798;01/01/2025;0;565;1891;1;0
8;1;394798;01/06/2024;0;107;1801,49;1;0
8;1;394798;05/01/2024;0;44;1698;1;0
8;1;394800;01/03/2025;0;457;2057,59;1;0
8;1;394800;01/06/2024;0;113;1965;1;0
8;1;394800;01/06/2025;0;107;2087;1;0
8;1;394800;06/01/2024;0;44;1927,02;1;0
8;1;394801;01/05/2024;0;107;811,72;1;0
8;1;394801;08/01/2024;0;44;773,07;1;0
8;1;394802;06/01/2024;0;44;1816,6;1;0
8;1;394803;01/04/2024;0;107;1806;1;0
8;1;394803;06/01/2024;0;44;1720;1;0
8;1;394804;06/01/2024;0;44;1646,65;1;0
8;1;394805;01/01/2025;0;31;1891;1;0
8;1;394805;01/06/2024;0;107;1796,55;1;0
8;1;394805;01/06/2025;0;107;1985,55;1;0
8;1;394805;06/01/2024;0;44;1711;1;0
8;1;394806;01/01/2025;0;565;1414;1;0
8;1;394806;01/03/2024;0;107;1333;1;0
8;1;394806;01/03/2025;0;107;1484,7;1;0
8;1;394806;09/01/2024;0;44;1269,5;1;0
8;1;394807;09/01/2024;0;44;1293,48;1;0
8;1;394808;09/01/2024;0;44;1720;1;0
8;1;394809;09/01/2024;0;44;1235;1;0
8;1;394810;01/08/2024;0;113;1796,75;1;0
8;1;394810;01/08/2025;0;107;2429,95;1;0
8;1;394810;01/12/2024;0;27;2300;1;0
8;1;394810;09/01/2024;0;44;1723;1;0
8;1;394811;10/01/2024;0;44;1290;1;0
8;1;394812;01/04/2024;0;113;1291;1;0
8;1;394812;10/01/2024;0;44;1221,75;1;0
8;1;394813;01/01/2025;0;565;1414;1;0
8;1;394813;01/11/2024;0;107;1333;1;0
8;1;394813;10/01/2024;0;44;1269,5;1;0
8;1;394814;10/01/2024;0;44;1209,05;1;0
8;1;394815;03/06/2024;0;129;1777;1;0
8;1;394815;10/01/2024;0;44;1251,75;1;0
8;1;394816;01/01/2025;0;31;1891;1;0
8;1;394816;01/03/2024;0;107;1777,28;1;0
8;1;394816;01/03/2025;0;107;1985,55;1;0
8;1;394816;10/01/2024;0;44;1692,65;1;0
8;1;394817;01/01/2025;0;565;1414;1;0
8;1;394817;01/04/2024;0;107;1354,5;1;0
8;1;394817;10/01/2024;0;44;1290;1;0
8;1;394818;01/06/2025;0;457;879,14;1;0
8;1;394818;01/12/2024;0;457;814,02;1;0
8;1;394818;10/01/2024;0;44;773,41;1;0
8;1;394819;11/01/2024;0;44;299,4;1;0
4;1;394820;04/03/2024;0;107;2005,5;1;0
4;1;394820;15/01/2024;0;44;1769;1;0
4;1;394820;16/01/2024;0;44;1828,5;1;0
4;1;394820;20/02/2024;0;31;1910;1;0
8;1;394821;01/03/2024;0;113;1822;1;0
8;1;394821;01/04/2024;0;113;1976;1;0
8;1;394821;01/08/2024;0;113;2085;1;0
8;1;394821;01/08/2025;0;107;2235;1;0
8;1;394821;03/11/2025;0;29;2726;1;0
8;1;394821;12/01/2024;0;44;1790;1;0
8;1;394822;01/01/2025;0;565;1414;1;0
8;1;394822;01/04/2024;0;107;1338,75;1;0
8;1;394822;01/04/2025;0;107;1484,7;1;0
8;1;394822;12/01/2024;0;44;1269,46;1;0
8;1;394823;12/01/2024;0;44;1700,74;1;0
8;1;394824;01/03/2024;0;107;1296,75;1;0
8;1;394824;01/03/2025;0;107;1366,8;1;0
8;1;394824;01/06/2025;0;457;1403,81;1;0
8;1;394824;12/01/2024;0;44;1259,25;1;0
8;1;394825;12/01/2024;0;44;1496,96;1;0
8;1;394826;01/01/2025;0;457;1898;1;0
8;1;394826;01/10/2024;0;129;1777;1;0
8;1;394826;01/11/2025;0;113;2010;1;0
8;1;394826;12/01/2024;0;44;1268,85;1;0
8;1;394827;13/01/2024;0;44;1612,05;1;0
8;1;394828;01/06/2024;0;107;1777,28;1;0
8;1;394828;13/01/2024;0;44;1701,5;1;0
8;1;394829;13/01/2024;0;44;1209,05;1;0
8;1;394830;13/01/2024;0;44;1720;1;0
8;1;394831;16/01/2024;0;44;1766,63;1;0
8;1;394832;16/01/2024;0;44;1629;1;0
8;1;394833;16/01/2024;0;44;1230;1;0
4;1;394834;01/02/2024;0;44;1769;1;0
4;1;394834;02/01/2025;0;31;2005,5;1;0
4;1;394834;04/03/2024;0;107;1857,5;1;0
4;1;394834;09/06/2025;0;136;2291,4;1;0
4;1;394834;12/03/2025;0;107;2274,8;1;0
4;1;394834;14/02/2025;0;27;2166,5;1;0
8;1;394835;16/01/2024;0;44;1624,3;1;0
8;1;394836;01/01/2025;0;565;1414;1;0
8;1;394836;01/04/2024;0;107;1354,5;1;0
8;1;394836;16/01/2024;0;44;1290;1;0
8;1;394837;17/01/2024;0;44;1290;1;0
8;1;394838;17/01/2024;0;44;1720;1;0
8;1;394839;01/01/2025;0;565;1414;1;0
8;1;394839;01/04/2024;0;107;1354,5;1;0
8;1;394839;17/01/2024;0;44;1290;1;0
8;1;394840;01/01/2025;0;565;1801,22;1;0
8;1;394840;01/12/2024;0;457;1733,1;1;0
8;1;394840;17/01/2024;0;44;1692,66;1;0
8;1;394842;01/11/2024;0;113;881,3;1;0
8;1;394842;18/01/2024;0;44;773,41;1;0
8;1;394843;01/01/2025;0;31;1891;1;0
8;1;394843;01/10/2024;0;129;1721;1;0
8;1;394843;01/10/2025;0;107;1985,55;1;0
8;1;394843;02/10/2024;0;107;1856;1;0
8;1;394843;18/01/2024;0;44;1290,74;1;0
8;1;394844;01/01/2025;0;31;1804,1;1;0
8;1;394844;01/04/2024;0;107;1517,72;1;0
