COD_EMP;FIXO1;COD_CONTRATO;DATA_INICIO;COD_CLH;COD_FUN_CARGO;COD_MOTIVO
8;1;381464;14/11/2011;60;;43
8;1;381465;03/11/2011;204;;43
8;1;381466;14/11/2011;68;;43
8;1;381467;04/11/2011;60;;43
8;1;381468;10/11/2011;206;;43
8;1;366846;14/11/2011;15;;22
8;1;376485;14/11/2011;15;;22
8;1;377488;14/11/2011;15;;22
8;1;381469;12/11/2011;120;;43
8;1;379003;03/11/2011;88;;22
8;1;378495;14/11/2011;190;;22
8;1;379827;03/11/2011;88;;22
8;1;376452;16/11/2011;88;;22
8;1;377664;16/11/2011;88;;22
8;1;378474;14/11/2011;191;;22
8;1;380793;01/11/2011;122;;22
8;1;381470;19/11/2011;122;;43
8;1;381471;17/11/2011;204;;43
8;1;380117;11/11/2011;206;;22
8;1;379821;01/11/2011;58;;22
8;1;381472;18/11/2011;206;;43
8;1;380860;01/11/2011;206;;22
8;1;381229;11/11/2011;206;;22
8;1;381473;18/11/2011;206;;43
8;1;381474;21/11/2011;206;;43
8;1;381475;21/11/2011;204;;43
8;1;381476;21/11/2011;74;;43
8;1;381477;21/11/2011;175;;43
8;1;381478;21/11/2011;175;;43
8;1;381479;22/11/2011;122;;43
8;1;381480;22/11/2011;206;;43
8;1;381481;22/11/2011;121;;43
8;1;381482;22/11/2011;175;;43
8;1;381483;22/11/2011;175;;43
8;1;381484;25/11/2011;122;;43
8;1;381485;21/11/2011;121;;43
8;1;381486;23/11/2011;206;;43
8;1;381487;24/11/2011;204;;43
8;1;381488;16/11/2011;206;;43
8;1;381489;24/11/2011;120;;43
8;1;381490;25/11/2011;204;;43
8;1;381491;16/11/2011;121;;43
8;1;381492;21/11/2011;204;;43
8;1;378729;07/11/2011;58;;431
8;1;381493;01/12/2011;175;;43
8;1;381494;01/12/2011;204;;43
8;1;381495;05/12/2011;51;;43
8;1;381496;02/12/2011;60;;43
8;1;381497;01/12/2011;122;;43
8;1;381498;01/12/2011;206;;43
8;1;381499;01/12/2011;206;;43
8;1;381500;01/12/2011;122;;43
8;1;381501;01/12/2011;204;;43
8;1;381502;01/12/2011;121;;43
8;1;381503;01/12/2011;121;;43
8;1;381504;01/12/2011;204;;43
4;1;379674;06/09/2010;265;;22
8;1;380179;09/09/2010;206;;43
8;1;380180;09/09/2010;206;;43
8;1;380181;09/09/2010;204;;43
8;1;380182;08/09/2010;206;;43
8;1;380183;08/09/2010;206;;43
8;1;380198;14/09/2010;206;;43
8;1;380199;14/09/2010;122;;43
8;1;380200;16/09/2010;206;;43
8;1;380201;17/09/2010;121;;43
8;1;380202;17/09/2010;122;;43
8;1;380203;17/09/2010;121;;43
8;1;380204;09/09/2010;74;;43
8;1;379723;01/09/2010;206;;22
8;1;379912;01/09/2010;206;;22
8;1;379534;16/09/2010;121;;22
8;1;379655;21/09/2010;121;;22
8;1;378611;01/09/2010;122;;24
8;1;379949;06/09/2010;122;;22
8;1;380217;23/09/2010;206;;43
8;1;380218;22/09/2010;204;;43
8;1;378371;01/09/2010;145;;22
8;1;379584;01/09/2010;206;;22
8;1;380358;08/11/2010;74;;43
8;1;380359;08/11/2010;74;;43
8;1;292680;22/11/2010;132;;22
8;1;300578;12/11/2010;88;;24
8;1;330647;01/11/2010;87;;22
8;1;377600;22/11/2010;88;;22
8;1;377409;01/11/2010;89;;22
8;1;378374;01/11/2010;88;;22
8;1;378203;01/11/2010;89;;22
8;1;378098;22/11/2010;190;;22
8;1;375888;01/11/2010;190;;22
8;1;244830;08/11/2010;190;;22
8;1;377494;08/11/2010;190;;22
8;1;379220;16/11/2010;190;;22
8;1;319244;08/11/2010;188;;22
8;1;330558;19/11/2010;79;;22
8;1;340030;01/11/2010;79;;26
8;1;379356;16/11/2010;79;;22
8;1;377645;01/11/2010;15;;22
8;1;338540;01/11/2010;264;;24
8;1;379999;01/12/2010;60;;22
8;1;380000;01/12/2010;60;;22
8;1;379901;01/12/2010;60;;22
8;1;380074;01/12/2010;60;;22
8;1;380246;01/12/2010;60;;22
8;1;379768;15/12/2010;122;;22
8;1;380147;01/12/2010;206;;22
8;1;379933;03/12/2010;206;;22
8;1;380473;15/12/2010;206;;43
8;1;380474;10/12/2010;121;;43
8;1;380475;11/12/2010;204;;43
8;1;380490;16/12/2010;122;;43
8;1;380491;16/12/2010;122;;43
8;1;380492;16/12/2010;204;;43
8;1;380493;16/12/2010;122;;43
8;1;380494;16/12/2010;206;;43
8;1;380495;01/12/2010;204;;43
8;1;380510;22/12/2010;121;;43
8;1;380529;03/01/2011;122;;43
8;1;380530;03/01/2011;204;;43
8;1;380531;03/01/2011;121;;43
8;1;380532;03/01/2011;57;;43
8;1;380533;03/01/2011;206;;43
8;1;380534;03/01/2011;206;;43
8;1;380535;03/01/2011;68;;43
8;1;380536;03/01/2011;68;;43
8;1;380537;10/01/2011;204;;43
4;1;354759;18/01/2011;8;;22
8;1;380600;01/02/2011;204;;43
8;1;380602;01/02/2011;206;;43
8;1;380604;01/02/2011;206;;43
8;1;380628;07/02/2011;57;;43
8;1;380629;07/02/2011;51;;43
8;1;380630;15/02/2011;122;;43
8;1;380631;16/02/2011;121;;43
8;1;380632;15/02/2011;68;;43
8;1;380633;15/02/2011;120;;43
8;1;379286;17/02/2011;154;;24
8;1;379972;17/02/2011;206;;24
8;1;380276;17/02/2011;122;;24
8;1;380649;18/02/2011;122;;43
8;1;380652;28/02/2011;74;;43
8;1;379641;01/03/2011;58;;22
8;1;379806;23/03/2011;61;;22
8;1;376310;01/03/2011;59;;22
8;1;380789;13/04/2011;122;;43
8;1;380790;14/04/2011;68;;43
8;1;380791;13/04/2011;206;;43
8;1;380792;12/04/2011;206;;43
8;1;380793;11/04/2011;204;;43
8;1;380794;14/04/2011;206;;43
8;1;380796;13/04/2011;204;;43
8;1;380797;08/04/2011;204;;43
8;1;380798;08/04/2011;206;;43
8;1;380799;11/04/2011;122;;43
8;1;380800;08/04/2011;206;;43
8;1;380801;07/04/2011;206;;43
8;1;380802;08/04/2011;206;;43
8;1;380803;12/04/2011;122;;43
8;1;380804;11/04/2011;206;;43
8;1;380805;08/04/2011;206;;43
8;1;380806;11/04/2011;206;;43
8;1;380807;11/04/2011;206;;43
8;1;380808;11/04/2011;206;;43
8;1;380809;08/04/2011;206;;43
8;1;380810;12/04/2011;122;;43
8;1;380811;08/04/2011;120;;43
8;1;379982;07/04/2011;206;;22
8;1;296449;01/04/2011;189;;22
8;1;364002;01/08/2010;122;;24
8;1;380932;23/05/2011;204;;43
4;1;379700;23/05/2011;61;;26
4;1;379753;23/05/2011;61;;26
8;1;380940;06/06/2011;74;;43
8;1;380941;01/06/2011;204;;43
8;1;380942;01/06/2011;122;;43
8;1;380943;01/06/2011;206;;43
8;1;380944;01/06/2011;143;;43
8;1;380945;01/06/2011;121;;43
8;1;380946;01/06/2011;121;;43
8;1;380947;01/06/2011;122;;43
8;1;380948;01/06/2011;122;;43
8;1;380949;01/06/2011;206;;43
8;1;380950;01/06/2011;60;;43
8;1;380951;01/06/2011;60;;43
8;1;380975;09/06/2011;122;;43
8;1;380976;01/06/2011;2;;43
8;1;380977;09/06/2011;204;;43
8;1;380994;16/06/2011;68;;43
8;1;380978;09/06/2011;204;;43
8;1;380995;20/06/2011;122;;43
8;1;380996;01/06/2011;204;;43
8;1;380997;15/06/2011;204;;43
8;1;380998;20/06/2011;121;;43
8;1;380999;17/06/2011;68;;43
8;1;381000;17/06/2011;204;;43
8;1;381001;17/06/2011;121;;43
8;1;381002;20/06/2011;60;;43
8;1;381003;18/06/2011;204;;43
8;1;381004;18/06/2011;120;;43
8;1;381005;18/06/2011;204;;43
8;1;380375;22/06/2011;122;;22
8;1;381016;07/07/2011;206;;43
8;1;381017;07/07/2011;206;;43
8;1;381018;08/07/2011;121;;43
8;1;381019;08/07/2011;206;;43
8;1;381020;01/07/2011;57;;43
8;1;381021;05/07/2011;206;;43
8;1;381022;01/07/2011;68;;43
276;1;381023;01/07/2011;68;;43
8;1;381024;01/07/2011;68;;43
8;1;381025;01/07/2011;206;;43
8;1;381026;01/07/2011;206;;43
8;1;381027;04/07/2011;204;;43
8;1;381037;05/07/2011;121;;43
8;1;381038;05/07/2011;121;;43
8;1;381039;05/07/2011;121;;43
8;1;381040;06/07/2011;206;;43
8;1;381041;05/07/2011;206;;43
8;1;381042;05/07/2011;206;;43
8;1;381043;04/07/2011;204;;43
8;1;381044;01/07/2011;204;;43
8;1;381045;11/07/2011;57;;43
8;1;381058;11/07/2011;68;;43
8;1;381059;12/07/2011;206;;43
8;1;381060;13/07/2011;206;;43
8;1;381061;14/07/2011;120;;43
8;1;381062;14/07/2011;204;;43
8;1;381063;13/07/2011;175;;43
8;1;381064;14/07/2011;206;;43
8;1;381065;01/07/2011;206;;43
8;1;381066;14/07/2011;121;;43
8;1;381067;14/07/2011;121;;43
8;1;381068;27/07/2011;74;;43
8;1;381069;27/07/2011;74;;43
8;1;381094;20/07/2011;206;;43
8;1;381095;19/07/2011;121;;43
8;1;381096;19/07/2011;121;;43
8;1;381097;14/07/2011;204;;43
8;1;380720;30/07/2011;122;;22
8;1;381132;04/08/2011;121;;43
8;1;381133;05/08/2011;121;;43
8;1;381134;04/08/2011;68;;43
8;1;381135;04/08/2011;122;;43
8;1;381136;02/08/2011;122;;43
8;1;381137;02/08/2011;204;;43
8;1;381138;01/08/2011;60;;43
8;1;377199;01/08/2011;147;;22
8;1;304107;01/08/2011;188;;22
8;1;377542;05/07/2011;26;;22
8;1;380074;19/07/2010;51;;43
8;1;380075;16/07/2010;122;;43
8;1;380076;16/07/2010;122;;43
4;1;379186;03/08/2010;61;;26
8;1;380097;02/08/2010;206;;43
8;1;380098;02/08/2010;206;;43
8;1;380099;02/08/2010;206;;43
8;1;380100;02/08/2010;206;;43
8;1;380101;02/08/2010;206;;43
8;1;377199;01/08/2010;146;;22
8;1;380145;20/08/2010;206;;43
8;1;380147;19/08/2010;204;;43
8;1;380148;19/08/2010;206;;43
8;1;380149;19/08/2010;204;;43
8;1;380150;17/08/2010;204;;43
8;1;380151;17/08/2010;122;;43
8;1;380152;21/08/2010;206;;43
8;1;380153;20/08/2010;206;;43
8;1;379208;10/08/2010;58;;22
8;1;380221;01/10/2010;204;;43
8;1;380242;07/10/2010;206;;43
4;1;379187;01/11/2010;61;;26
4;1;379442;16/11/2010;61;;26
8;1;380324;04/11/2010;120;;43
8;1;380325;09/11/2010;204;;43
8;1;380326;10/11/2010;206;;43
8;1;380327;09/11/2010;121;;43
8;1;380436;01/12/2010;204;;43
8;1;380437;01/12/2010;204;;43
8;1;380438;01/12/2010;204;;43
8;1;380439;07/12/2010;204;;43
8;1;380440;07/12/2010;204;;43
8;1;380441;01/12/2010;204;;43
8;1;380442;07/12/2010;122;;43
8;1;380443;06/12/2010;122;;43
8;1;380444;06/12/2010;122;;43
8;1;380445;03/12/2010;204;;43
8;1;380446;06/12/2010;204;;43
8;1;380447;08/12/2010;206;;43
8;1;380448;07/12/2010;121;;43
8;1;380449;07/12/2010;121;;43
8;1;380059;13/07/2010;206;;43
8;1;380060;14/07/2010;204;;43
8;1;380061;15/07/2010;120;;43
8;1;380071;15/07/2010;206;;43
8;1;380072;15/07/2010;204;;43
8;1;380073;20/07/2010;206;;43
8;1;380077;20/07/2010;60;;43
8;1;380078;20/07/2010;68;;43
8;1;380079;20/07/2010;122;;43
8;1;380080;20/07/2010;68;;43
8;1;380081;20/07/2010;122;;43
8;1;380082;20/07/2010;122;;43
8;1;380083;21/07/2010;206;;43
8;1;380084;20/07/2010;68;;43
8;1;380085;26/07/2010;74;;43
8;1;380086;22/07/2010;206;;43
8;1;380087;22/07/2010;122;;43
8;1;380088;22/07/2010;122;;43
8;1;380095;02/08/2010;60;;43
8;1;380096;02/08/2010;60;;43
8;1;380103;02/08/2010;204;;43
8;1;380130;16/08/2010;51;;43
8;1;380131;16/08/2010;51;;43
8;1;380132;16/08/2010;51;;43
8;1;380134;16/08/2010;60;;43
8;1;380135;14/08/2010;204;;43
8;1;380136;17/08/2010;121;;43
4;1;380140;01/09/2010;60;;43
8;1;380024;01/08/2010;120;;22
8;1;380094;07/08/2010;206;;22
8;1;379891;09/08/2010;206;;22
8;1;380205;18/09/2010;121;;43
8;1;380206;17/09/2010;206;;43
8;1;380207;17/09/2010;120;;43
8;1;380208;17/09/2010;206;;43
8;1;380209;09/09/2010;68;;43
8;1;380210;21/09/2010;121;;43
8;1;380211;21/09/2010;121;;43
8;1;380212;22/09/2010;206;;43
8;1;380213;22/09/2010;206;;43
8;1;380214;22/09/2010;206;;43
8;1;380228;02/10/2010;122;;43
8;1;380229;02/10/2010;122;;43
8;1;380230;02/10/2010;122;;43
8;1;380243;11/10/2010;206;;43
8;1;380244;11/10/2010;206;;43
8;1;380245;09/10/2010;121;;43
8;1;380246;11/10/2010;51;;43
8;1;379360;15/10/2010;61;;22
4;1;379083;01/11/2010;268;;22
8;1;380283;01/11/2010;122;;43
8;1;380284;01/11/2010;122;;43
8;1;380285;01/11/2010;122;;43
8;1;380286;01/11/2010;206;;43
8;1;380287;01/11/2010;121;;43
8;1;380288;01/11/2010;206;;43
8;1;380289;01/11/2010;122;;43
8;1;380290;01/11/2010;204;;43
8;1;380291;01/11/2010;206;;43
8;1;380292;01/11/2010;206;;43
8;1;380293;01/11/2010;206;;43
8;1;380295;01/11/2010;204;;43
8;1;380297;03/11/2010;206;;43
8;1;380299;03/11/2010;60;;43
8;1;380300;01/11/2010;204;;43
8;1;380311;08/11/2010;122;;43
8;1;380364;25/11/2010;204;;43
8;1;380365;17/11/2010;204;;43
8;1;380366;17/11/2010;204;;43
8;1;380367;17/11/2010;204;;43
8;1;380368;17/11/2010;204;;43
8;1;380369;17/11/2010;121;;43
8;1;380370;18/11/2010;122;;43
8;1;380371;17/11/2010;206;;43
8;1;380372;18/11/2010;51;;43
8;1;380373;18/11/2010;121;;43
8;1;380374;18/11/2010;122;;43
8;1;380375;17/11/2010;74;;43
8;1;344834;16/11/2010;197;;431
8;1;380383;08/11/2010;74;;43
8;1;375640;23/11/2010;88;;22
8;1;379450;16/11/2010;58;;22
8;1;379398;03/11/2010;58;;22
8;1;378407;01/11/2010;189;;22
8;1;378633;25/11/2010;190;;22
8;1;380509;13/12/2010;74;;43
8;1;380527;06/01/2011;122;;43
8;1;380528;03/01/2011;204;;43
8;1;380572;10/01/2011;74;;43
8;1;380573;10/01/2011;74;;43
8;1;380574;10/01/2011;74;;43
8;1;380575;20/01/2011;206;;43
8;1;380576;20/01/2011;206;;43
8;1;380558;17/01/2011;121;;43
8;1;380559;17/01/2011;121;;43
4;1;380637;21/02/2011;60;;43
8;1;380395;17/02/2011;121;;22
8;1;380015;01/02/2011;173;;22
8;1;378989;01/02/2011;173;;22
8;1;340049;15/02/2011;15;;22
8;1;378472;17/02/2011;190;;22
8;1;377401;17/02/2011;190;;22
8;1;378532;21/02/2011;89;;22
8;1;291250;07/02/2011;190;;22
8;1;378559;01/02/2011;89;;22
8;1;377555;02/02/2011;88;;22
8;1;377311;07/02/2011;89;;22
8;1;380691;07/03/2011;204;;43
8;1;380692;07/03/2011;122;;43
8;1;380693;01/03/2011;74;;43
4;1;378442;15/03/2011;59;;22
8;1;380704;11/03/2011;68;;43
8;1;380705;11/03/2011;206;;43
8;1;380706;11/03/2011;122;;43
8;1;380707;11/03/2011;206;;43
8;1;380708;11/03/2011;206;;43
8;1;380709;15/03/2011;121;;43
8;1;380710;15/03/2011;121;;43
8;1;380711;15/03/2011;204;;43
8;1;380712;15/03/2011;204;;43
8;1;380713;15/03/2011;122;;43
8;1;380786;04/04/2011;122;;43
8;1;380787;11/04/2011;57;;43
8;1;376485;04/04/2011;17;;24
8;1;379588;01/04/2011;17;;24
8;1;375179;01/04/2011;14;;24
8;1;380138;01/04/2011;57;;22
8;1;366846;04/04/2011;17;;24
8;1;377542;05/04/2011;27;;22
8;1;380815;14/04/2011;206;;43
8;1;380816;15/04/2011;68;;43
8;1;380817;15/04/2011;204;;43
8;1;380818;19/04/2011;206;;43
8;1;380819;18/04/2011;122;;43
8;1;380820;18/04/2011;122;;43
8;1;380821;18/04/2011;122;;43
8;1;380822;15/04/2011;204;;43
8;1;380823;14/04/2011;206;;43
8;1;380824;18/04/2011;206;;43
8;1;380825;15/04/2011;204;;43
8;1;380826;15/04/2011;121;;43
8;1;380827;15/04/2011;206;;43
8;1;380828;18/04/2011;60;;43
8;1;380829;11/04/2011;206;;43
8;1;380830;11/04/2011;206;;43
8;1;380831;11/04/2011;206;;43
8;1;380850;09/05/2011;74;;43
8;1;380851;09/05/2011;74;;43
8;1;380913;09/05/2011;122;;43
8;1;380914;16/05/2011;120;;43
8;1;380915;13/05/2011;206;;43
8;1;380363;02/05/2011;206;;22
8;1;380933;23/05/2011;206;;43
8;1;380934;23/05/2011;206;;43
8;1;380935;23/05/2011;206;;43
8;1;380936;24/05/2011;204;;43
8;1;380937;24/05/2011;204;;43
8;1;380938;24/05/2011;206;;43
8;1;380982;01/06/2011;204;;43
8;1;380980;01/06/2011;204;;43
8;1;380981;01/06/2011;204;;43
8;1;380983;13/06/2011;121;;43
8;1;380984;11/06/2011;122;;43
8;1;380985;13/06/2011;122;;43
8;1;380986;14/06/2011;122;;43
8;1;380987;13/06/2011;120;;43
8;1;380988;14/06/2011;206;;43
8;1;380989;15/06/2011;206;;43
8;1;380990;14/06/2011;121;;43
8;1;378529;01/06/2011;89;;22
8;1;378318;02/06/2011;88;;22
8;1;379838;08/06/2011;122;;24
8;1;380722;22/06/2011;60;;22
8;1;381031;01/07/2011;206;;43
8;1;381032;01/07/2011;204;;43
8;1;381033;05/07/2011;68;;43
8;1;381034;01/07/2011;120;;43
8;1;381035;01/07/2011;68;;43
8;1;381036;01/07/2011;122;;43
8;1;381158;20/08/2011;204;;43
4;1;380814;24/07/2011;60;;90
4;1;380813;24/07/2011;60;;90
8;1;381159;16/08/2011;206;;43
8;1;381160;16/08/2011;121;;43
8;1;381161;15/08/2011;122;;43
8;1;381162;16/08/2011;121;;43
8;1;381226;01/09/2011;121;;43
8;1;381228;10/09/2011;121;;43
8;1;381229;12/09/2011;204;;43
8;1;381230;12/09/2011;204;;43
8;1;381231;09/09/2011;206;;43
8;1;381235;01/09/2011;74;;43
8;1;381236;13/09/2011;204;;43
8;1;381237;13/09/2011;206;;43
8;1;381239;14/09/2011;204;;43
8;1;381240;08/09/2011;206;;43
8;1;381241;15/09/2011;68;;43
8;1;381243;17/09/2011;206;;43
8;1;381244;19/09/2011;206;;43
8;1;381245;19/09/2011;204;;43
8;1;381246;17/09/2011;206;;43
8;1;381247;15/09/2011;122;;43
8;1;381248;15/09/2011;122;;43
8;1;381249;16/09/2011;68;;43
8;1;381250;15/09/2011;206;;43
8;1;381251;15/09/2011;121;;43
8;1;380702;30/09/2011;206;;22
282;1;379038;01/09/2011;59;;22
8;1;380332;07/09/2011;122;;22
8;1;381097;12/09/2011;206;;22
8;1;379040;13/09/2011;122;;24
8;1;378469;14/09/2011;88;;22
8;1;379475;12/09/2011;88;;22
8;1;377791;14/09/2011;88;;22
8;1;378832;05/09/2011;89;;22
8;1;377990;12/09/2011;88;;22
8;1;354716;12/09/2011;88;;22
8;1;281590;05/09/2011;88;;22
8;1;379019;12/09/2011;88;;22
8;1;338540;05/09/2011;80;;22
8;1;377400;26/09/2011;188;;22
8;1;378515;01/09/2011;59;;22
4;1;380737;04/10/2011;173;;22
8;1;381288;01/10/2011;204;;43
8;1;381289;01/10/2011;206;;43
8;1;381290;01/10/2011;204;;43
8;1;381291;01/10/2011;122;;43
8;1;381292;01/10/2011;206;;43
8;1;381293;03/10/2011;60;;43
8;1;381294;03/10/2011;121;;43
8;1;380046;08/07/2010;121;;43
8;1;380047;08/07/2010;206;;43
8;1;380048;09/07/2010;206;;43
4;1;380050;12/07/2010;60;;43
8;1;379894;01/07/2010;120;;22
8;1;379151;13/07/2010;206;;22
8;1;379242;01/07/2010;206;;22
8;1;377862;01/07/2010;59;;22
8;1;379947;16/07/2010;206;;22
8;1;377293;08/07/2010;173;;22
8;1;379649;01/07/2010;122;;22
8;1;379886;06/07/2010;122;;22
8;1;379903;01/07/2010;122;;22
8;1;378658;08/07/2010;122;;22
8;1;379380;05/07/2010;17;;24
8;1;377241;05/07/2010;17;;24
8;1;379715;01/07/2010;206;;22
8;1;377856;01/07/2010;99;;22
8;1;346721;01/07/2010;88;;22
8;1;379957;01/07/2010;60;;22
8;1;380133;23/08/2010;74;;43
4;1;380143;01/09/2010;60;;43
4;1;380154;01/09/2010;60;;43
8;1;350079;12/08/2010;135;;22
8;1;378865;26/08/2010;89;;22
8;1;377769;01/08/2010;88;;22
8;1;380167;01/09/2010;206;;43
8;1;380168;01/09/2010;68;;43
8;1;380169;01/09/2010;122;;43
8;1;380170;01/09/2010;206;;43
8;1;380171;09/09/2010;121;;43
8;1;380184;09/09/2010;206;;43
8;1;380185;09/09/2010;206;;43
8;1;380186;10/09/2010;206;;43
8;1;380187;10/09/2010;120;;43
8;1;380188;09/09/2010;51;;43
8;1;380189;09/09/2010;51;;43
8;1;380190;01/09/2010;204;;43
8;1;380191;10/09/2010;122;;43
8;1;380192;10/09/2010;122;;43
8;1;380193;10/09/2010;206;;43
4;1;377244;15/09/2010;8;;22
8;1;380253;13/10/2010;122;;43
8;1;380254;13/10/2010;122;;43
8;1;380255;13/10/2010;206;;43
8;1;330566;01/10/2010;159;;22
8;1;377241;01/10/2010;120;;24
8;1;375080;18/10/2010;14;;22
8;1;377985;19/10/2010;88;;22
8;1;377445;04/10/2010;88;;22
8;1;378645;05/10/2010;185;;22
8;1;206008;01/10/2010;132;;22
8;1;376936;01/10/2010;184;;22
8;1;380282;25/10/2010;51;;43
8;1;380308;08/11/2010;122;;43
8;1;380309;08/11/2010;122;;43
8;1;380310;08/11/2010;122;;43
8;1;380328;01/11/2010;74;;43
8;1;380330;08/11/2010;74;;43
8;1;380332;08/11/2010;74;;43
8;1;380333;04/11/2010;74;;43
8;1;380334;09/11/2010;74;;43
8;1;380335;29/11/2010;74;;43
8;1;380336;29/11/2010;74;;43
8;1;380338;09/11/2010;74;;43
8;1;380340;08/11/2010;74;;43
8;1;380346;08/11/2010;74;;43
8;1;380347;08/11/2010;74;;43
8;1;380348;12/11/2010;74;;43
8;1;380350;08/11/2010;74;;43
4;1;379611;01/12/2010;256;;22
8;1;380476;10/12/2010;206;;43
8;1;380477;09/12/2010;60;;43
8;1;380478;08/12/2010;68;;43
8;1;380479;13/12/2010;204;;43
8;1;380480;13/12/2010;206;;43
8;1;380481;01/12/2010;204;;43
8;1;380482;13/12/2010;204;;43
8;1;380483;13/12/2010;204;;43
8;1;380484;13/12/2010;204;;43
8;1;380485;13/12/2010;204;;43
8;1;380486;10/12/2010;68;;43
8;1;380487;10/12/2010;204;;43
8;1;380488;10/12/2010;68;;43
8;1;380489;01/12/2010;204;;43
8;1;380507;18/12/2010;206;;43
8;1;380508;18/12/2010;206;;43
8;1;380511;22/12/2010;122;;43
8;1;380512;05/01/2011;122;;43
8;1;380522;06/01/2011;68;;43
8;1;380523;03/01/2011;122;;43
8;1;380524;03/01/2011;74;;43
8;1;380525;03/01/2011;204;;43
282;1;365246;01/01/2011;59;;22
8;1;375276;01/01/2011;27;;22
8;1;380561;10/01/2011;74;;43
8;1;380562;10/01/2011;74;;43
8;1;380563;10/01/2011;74;;43
8;1;380564;10/01/2011;74;;43
8;1;380565;10/01/2011;74;;43
8;1;380566;10/01/2011;74;;43
4;1;379330;21/01/2011;61;;26
4;1;380584;01/02/2011;60;;43
4;1;380585;01/02/2011;60;;43
8;1;380651;28/02/2011;74;;43
8;1;380653;01/03/2011;122;;43
4;1;379678;15/03/2011;61;;26
4;1;379449;15/03/2011;61;;26
8;1;380742;11/03/2011;74;;43
8;1;380741;23/03/2011;206;;43
8;1;380743;23/03/2011;206;;43
8;1;380744;23/03/2011;122;;43
8;1;380745;17/03/2011;74;;43
8;1;380746;23/03/2011;65;;43
8;1;282324;01/03/2011;78;;22
8;1;378713;24/03/2011;78;;22
8;1;380755;05/04/2011;206;;43
8;1;380756;01/04/2011;206;;43
8;1;380757;04/04/2011;204;;43
8;1;380770;01/04/2011;121;;43
8;1;380771;01/04/2011;121;;43
4;1;380795;25/04/2011;51;;43
8;1;380870;03/05/2011;206;;43
8;1;380871;03/05/2011;204;;43
8;1;380872;03/05/2011;60;;43
8;1;380874;04/05/2011;204;;43
8;1;380877;04/05/2011;204;;43
8;1;380879;04/05/2011;206;;43
8;1;376885;23/05/2011;190;;22
8;1;361640;23/05/2011;190;;22
8;1;381012;27/06/2011;60;;43
8;1;381050;13/07/2011;206;;43
8;1;381051;12/07/2011;206;;43
8;1;381052;12/07/2011;206;;43
8;1;381053;08/07/2011;121;;43
8;1;381054;09/07/2011;206;;43
8;1;381055;09/07/2011;122;;43
8;1;381056;13/07/2011;206;;43
8;1;381057;14/07/2011;206;;43
8;1;381072;14/07/2011;60;;43
8;1;381073;14/07/2011;60;;43
8;1;381074;15/07/2011;206;;43
8;1;381075;15/07/2011;206;;43
8;1;381076;15/07/2011;206;;43
8;1;381077;15/07/2011;206;;43
8;1;381078;15/07/2011;121;;43
8;1;381079;15/07/2011;121;;43
8;1;381117;01/08/2011;204;;43
8;1;381118;01/08/2011;121;;43
8;1;381119;01/08/2011;122;;43
8;1;381120;01/08/2011;204;;43
8;1;381121;01/08/2011;120;;43
8;1;381122;01/08/2011;120;;43
8;1;381123;01/08/2011;122;;43
8;1;381124;01/08/2011;206;;43
8;1;381125;01/08/2011;204;;43
8;1;381126;03/08/2011;122;;43
8;1;381127;01/08/2011;206;;43
8;1;381128;01/08/2011;204;;43
8;1;381129;01/08/2011;68;;43
8;1;381130;03/08/2011;120;;43
8;1;381131;03/08/2011;122;;43
8;1;381139;08/08/2011;206;;43
8;1;381140;08/08/2011;206;;43
8;1;381141;08/08/2011;206;;43
8;1;381142;02/08/2011;121;;43
8;1;381143;05/08/2011;204;;43
8;1;381144;02/08/2011;68;;43
4;1;379817;06/09/2011;265;;22
4;1;379186;06/09/2011;265;;22
4;1;379958;06/09/2011;58;;24
8;1;381196;08/09/2011;122;;43
8;1;381274;01/10/2011;204;;43
8;1;381275;04/10/2011;204;;43
8;1;381276;01/10/2011;122;;43
8;1;381277;01/10/2011;122;;43
8;1;381278;03/10/2011;60;;43
8;1;381279;01/10/2011;121;;43
8;1;381280;01/10/2011;206;;43
8;1;381281;01/10/2011;121;;43
8;1;381282;01/10/2011;204;;43
8;1;381283;01/10/2011;206;;43
8;1;381284;01/10/2011;204;;43
8;1;381285;01/10/2011;206;;43
8;1;381286;01/10/2011;121;;43
8;1;381287;01/10/2011;204;;43
8;1;381295;03/10/2011;122;;43
8;1;381311;07/10/2011;122;;43
8;1;381312;06/10/2011;121;;43
8;1;381318;03/10/2011;74;;43
8;1;381319;03/10/2011;74;;43
8;1;381320;03/10/2011;74;;43
8;1;381321;03/10/2011;74;;43
8;1;381322;11/10/2011;206;;43
8;1;381335;15/10/2011;206;;43
8;1;381336;15/10/2011;206;;43
8;1;381337;14/10/2011;122;;43
8;1;381338;13/10/2011;206;;43
8;1;381339;13/10/2011;206;;43
8;1;381343;17/10/2011;204;;43
8;1;381344;17/10/2011;204;;43
8;1;381345;17/10/2011;68;;43
8;1;381346;17/10/2011;68;;43
8;1;381347;18/10/2011;206;;43
8;1;381348;18/10/2011;122;;43
8;1;381349;18/10/2011;122;;43
8;1;381350;31/10/2011;74;;43
8;1;381351;18/10/2011;206;;43
8;1;381352;31/10/2011;74;;43
8;1;381353;18/10/2011;204;;43
8;1;381354;18/10/2011;206;;43
8;1;381355;20/10/2011;206;;43
8;1;381356;21/10/2011;206;;43
