CODIGO_CIDADE;NOME_CIDADE;COD_UF;CODIGO_BAIRRO;NOME_BAIRRO;CEP_BAIRRO
4314100;PASSO FUNDO;RS;1684;DONA JULIA;99032280
4314100;PASSO FUNDO;RS;1684;DONA JULIA;99030240
4314100;PASSO FUNDO;RS;1684;DONA JULIA;99062260
4314100;PASSO FUNDO;RS;1684;DONA JULIA;99030280
4314100;PASSO FUNDO;RS;1684;DONA JULIA;99060540
4314100;PASSO FUNDO;RS;1684;DONA JULIA;99100000
4314100;PASSO FUNDO;RS;1684;DONA JULIA;99032003
4314100;PASSO FUNDO;RS;1684;DONA JULIA;99001970
4314100;PASSO FUNDO;RS;1684;DONA JULIA;99032000
4314100;PASSO FUNDO;RS;1684;DONA JULIA;99030250
4314100;PASSO FUNDO;RS;1684;DONA JULIA;99032240
4314100;PASSO FUNDO;RS;1684;DONA JULIA;99032670
4314100;PASSO FUNDO;RS;1684;DONA JULIA;99032300
4314100;PASSO FUNDO;RS;1684;DONA JULIA;99032005
4314100;PASSO FUNDO;RS;1720;J.A. ZACHIA;99042500
4314100;PASSO FUNDO;RS;1723;COHAB I;99030190
4314100;PASSO FUNDO;RS;1723;COHAB I;99030130
4314100;PASSO FUNDO;RS;1723;COHAB I;99100000
4314100;PASSO FUNDO;RS;1853;CRUZEIROS;99070210
4314100;PASSO FUNDO;RS;1970;BRANQUINHA;94400970
4314100;PASSO FUNDO;RS;1971;N S APARECIDA;99034570
4314100;PASSO FUNDO;RS;1971;N S APARECIDA;99010970
4314100;PASSO FUNDO;RS;1984;LEAO 13;99100000
4314100;PASSO FUNDO;RS;1984;LEAO 13;99040310
4314100;PASSO FUNDO;RS;1984;LEAO 13;99042085
4314100;PASSO FUNDO;RS;1984;LEAO 13;99032170
4314100;PASSO FUNDO;RS;1984;LEAO 13;99042040
4314100;PASSO FUNDO;RS;2027;BOM JESUS;99001970
4314100;PASSO FUNDO;RS;2027;BOM JESUS;99062147
4314100;PASSO FUNDO;RS;2027;BOM JESUS;99062146
4314100;PASSO FUNDO;RS;2027;BOM JESUS;99062030
4314100;PASSO FUNDO;RS;2027;BOM JESUS;99062000
4314100;PASSO FUNDO;RS;2027;BOM JESUS;99062140
4314100;PASSO FUNDO;RS;2027;BOM JESUS;99062180
4314100;PASSO FUNDO;RS;2027;BOM JESUS;99062065
4314100;PASSO FUNDO;RS;2068;SANTA RITA;99066050
4314100;PASSO FUNDO;RS;2068;SANTA RITA;95020360
4314100;PASSO FUNDO;RS;2068;SANTA RITA;99062410
4314100;PASSO FUNDO;RS;2068;SANTA RITA;99530000
4314100;PASSO FUNDO;RS;2068;SANTA RITA;99066060
4314100;PASSO FUNDO;RS;2068;SANTA RITA;99062060
4314100;PASSO FUNDO;RS;2068;SANTA RITA;99066080
4314100;PASSO FUNDO;RS;2068;SANTA RITA;99066070
4314100;PASSO FUNDO;RS;2068;SANTA RITA;99010060
4314100;PASSO FUNDO;RS;2068;SANTA RITA;99062070
4314100;PASSO FUNDO;RS;2068;SANTA RITA;89066030
4314100;PASSO FUNDO;RS;2068;SANTA RITA;99064004
4314100;PASSO FUNDO;RS;2068;SANTA RITA;99054000
4314100;PASSO FUNDO;RS;2068;SANTA RITA;99066000
4314100;PASSO FUNDO;RS;2068;SANTA RITA;99066170
4314100;PASSO FUNDO;RS;2068;SANTA RITA;95012580
4314100;PASSO FUNDO;RS;2068;SANTA RITA;99066100
4314100;PASSO FUNDO;RS;2164;VILA BERTHIER;99100000
4314100;PASSO FUNDO;RS;2164;VILA BERTHIER;99060070
4314100;PASSO FUNDO;RS;2197;LOT SAGRADA FAMILIA;99001970
4314100;PASSO FUNDO;RS;2197;LOT SAGRADA FAMILIA;99062385
4314100;PASSO FUNDO;RS;2197;LOT SAGRADA FAMILIA;99100000
4314100;PASSO FUNDO;RS;2258;VERGEIRO;99020140
4314100;PASSO FUNDO;RS;2258;VERGEIRO;99020010
4314100;PASSO FUNDO;RS;2346;SAO CRISTOVA;99062030
4314100;PASSO FUNDO;RS;2360;BOM RECREIO;99010035
4314100;PASSO FUNDO;RS;2360;BOM RECREIO;99040120
4314100;PASSO FUNDO;RS;2360;BOM RECREIO;99034460
4314100;PASSO FUNDO;RS;2402;SECHI;99030420
4314100;PASSO FUNDO;RS;2402;SECHI;99030410
4314100;PASSO FUNDO;RS;2437;FEY;99500000
4314100;PASSO FUNDO;RS;2443;VIA SUL;99064002
4314100;PASSO FUNDO;RS;2443;VIA SUL;99010050
4314100;PASSO FUNDO;RS;2443;VIA SUL;99070000
4314100;PASSO FUNDO;RS;2443;VIA SUL;99064292
4314100;PASSO FUNDO;RS;2443;VIA SUL;99064294
4314100;PASSO FUNDO;RS;2443;VIA SUL;99060010
4314100;PASSO FUNDO;RS;2443;VIA SUL;99064250
4314100;PASSO FUNDO;RS;2443;VIA SUL;99064009
4314100;PASSO FUNDO;RS;2443;VIA SUL;99064006
4314100;PASSO FUNDO;RS;2443;VIA SUL;99100000
4314100;PASSO FUNDO;RS;2443;VIA SUL;99064232
4314100;PASSO FUNDO;RS;2443;VIA SUL;99070972
4314100;PASSO FUNDO;RS;2443;VIA SUL;99060360
4314100;PASSO FUNDO;RS;2443;VIA SUL;99700000
4314100;PASSO FUNDO;RS;2443;VIA SUL;99064190
4314100;PASSO FUNDO;RS;2443;VIA SUL;99060610
4314100;PASSO FUNDO;RS;2608;VILA RODRIGUES;99064050
4314100;PASSO FUNDO;RS;2608;VILA RODRIGUES;99070010
4314100;PASSO FUNDO;RS;2608;VILA RODRIGUES;99010580
4314100;PASSO FUNDO;RS;2608;VILA RODRIGUES;99070220
4314100;PASSO FUNDO;RS;2608;VILA RODRIGUES;99010210
4314100;PASSO FUNDO;RS;2608;VILA RODRIGUES;99070160
4314100;PASSO FUNDO;RS;2608;VILA RODRIGUES;99070110
4314100;PASSO FUNDO;RS;2608;VILA RODRIGUES;99052780
4314100;PASSO FUNDO;RS;2608;VILA RODRIGUES;99070000
4314100;PASSO FUNDO;RS;2608;VILA RODRIGUES;99070150
4314100;PASSO FUNDO;RS;2608;VILA RODRIGUES;99070100
4314100;PASSO FUNDO;RS;2608;VILA RODRIGUES;99070070
4314100;PASSO FUNDO;RS;2608;VILA RODRIGUES;99070210
4314100;PASSO FUNDO;RS;2608;VILA RODRIGUES;99070140
4314100;PASSO FUNDO;RS;2608;VILA RODRIGUES;99010520
4314100;PASSO FUNDO;RS;2614;ALEXANDRE ZACHIA;99010900
4314100;PASSO FUNDO;RS;2614;ALEXANDRE ZACHIA;99042510
4314100;PASSO FUNDO;RS;2633;PARQUE RECREIO;99034060
4314100;PASSO FUNDO;RS;2633;PARQUE RECREIO;99034400
4314100;PASSO FUNDO;RS;2638;VILA CARMEM;99072400
4314100;PASSO FUNDO;RS;2638;VILA CARMEM;99072420
4314100;PASSO FUNDO;RS;2638;VILA CARMEM;99072270
4314100;PASSO FUNDO;RS;2638;VILA CARMEM;99070380
4314100;PASSO FUNDO;RS;2638;VILA CARMEM;99074510
4314100;PASSO FUNDO;RS;2698;COHAB II;99030350
4314100;PASSO FUNDO;RS;2698;COHAB II;99030410
4314100;PASSO FUNDO;RS;2698;COHAB II;99030370
4314100;PASSO FUNDO;RS;2698;COHAB II;99030260
4314100;PASSO FUNDO;RS;2698;COHAB II;99025452
4314100;PASSO FUNDO;RS;2698;COHAB II;99100370
4314100;PASSO FUNDO;RS;2701;EDMUNDO TREIN;99030140
4314100;PASSO FUNDO;RS;2701;EDMUNDO TREIN;99030090
4314100;PASSO FUNDO;RS;2701;EDMUNDO TREIN;99100000
4314100;PASSO FUNDO;RS;2701;EDMUNDO TREIN;99030210
4314100;PASSO FUNDO;RS;2701;EDMUNDO TREIN;99030010
4314100;PASSO FUNDO;RS;2701;EDMUNDO TREIN;99030120
4314100;PASSO FUNDO;RS;2701;EDMUNDO TREIN;99030190
4314100;PASSO FUNDO;RS;2777;NENE GREFF;99030220
4314100;PASSO FUNDO;RS;2777;NENE GREFF;99032030
4314100;PASSO FUNDO;RS;2777;NENE GREFF;99030010
4314100;PASSO FUNDO;RS;2777;NENE GREFF;99032180
4314100;PASSO FUNDO;RS;2779;SAO BENTO;99040330
4314100;PASSO FUNDO;RS;2779;SAO BENTO;99040320
4314100;PASSO FUNDO;RS;2792;VILA SHELL;99070200
4314100;PASSO FUNDO;RS;2792;VILA SHELL;99072160
4314100;PASSO FUNDO;RS;2836;PROFESSOR SCHISLER;99032060
4314100;PASSO FUNDO;RS;2836;PROFESSOR SCHISLER;99032320
4314100;PASSO FUNDO;RS;2836;PROFESSOR SCHISLER;99034315
4314100;PASSO FUNDO;RS;2836;PROFESSOR SCHISLER;99100000
4314100;PASSO FUNDO;RS;2836;PROFESSOR SCHISLER;99064000
4314100;PASSO FUNDO;RS;2836;PROFESSOR SCHISLER;99034560
4314100;PASSO FUNDO;RS;2836;PROFESSOR SCHISLER;99034210
4314100;PASSO FUNDO;RS;2836;PROFESSOR SCHISLER;99032010
4314100;PASSO FUNDO;RS;2838;MENINO DEUS;99100000
4314100;PASSO FUNDO;RS;2838;MENINO DEUS;99036100
4314100;PASSO FUNDO;RS;2838;MENINO DEUS;99036659
4314100;PASSO FUNDO;RS;2838;MENINO DEUS;99036663
4314100;PASSO FUNDO;RS;2838;MENINO DEUS;99036498
4314100;PASSO FUNDO;RS;2838;MENINO DEUS;99070000
4314100;PASSO FUNDO;RS;2838;MENINO DEUS;99036000
4314100;PASSO FUNDO;RS;2838;MENINO DEUS;99070290
4314100;PASSO FUNDO;RS;2838;MENINO DEUS;99036673
4314100;PASSO FUNDO;RS;2861;LEAO TREZE;99042080
4314100;PASSO FUNDO;RS;2861;LEAO TREZE;99032030
4314100;PASSO FUNDO;RS;2861;LEAO TREZE;99025080
4314100;PASSO FUNDO;RS;2861;LEAO TREZE;99032580
4314100;PASSO FUNDO;RS;2867;LOT SAO BENTO;99040740
4314100;PASSO FUNDO;RS;2867;LOT SAO BENTO;99040330
4314100;PASSO FUNDO;RS;2879;DR GALVES;99025140
4314100;PASSO FUNDO;RS;2892;LOT SANTA RITA;99066080
4314100;PASSO FUNDO;RS;2892;LOT SANTA RITA;99066070
4314100;PASSO FUNDO;RS;2892;LOT SANTA RITA;99100000
4314100;PASSO FUNDO;RS;2892;LOT SANTA RITA;99066030
4314100;PASSO FUNDO;RS;2892;LOT SANTA RITA;99066060
4314100;PASSO FUNDO;RS;2892;LOT SANTA RITA;99066040
4314100;PASSO FUNDO;RS;2922;CARANJAL;99500000
4314100;PASSO FUNDO;RS;2926;XANGRILA;99032380
4314100;PASSO FUNDO;RS;2926;XANGRILA;99032320
4314100;PASSO FUNDO;RS;2992;COHAB SECHI;99030020
4314100;PASSO FUNDO;RS;2992;COHAB SECHI;99030260
4314100;PASSO FUNDO;RS;2992;COHAB SECHI;99100000
4314100;PASSO FUNDO;RS;2992;COHAB SECHI;99030310
4314100;PASSO FUNDO;RS;3046;VALINHOS;99040690
4314100;PASSO FUNDO;RS;3046;VALINHOS;99042130
4314100;PASSO FUNDO;RS;3046;VALINHOS;99042630
4314100;PASSO FUNDO;RS;3046;VALINHOS;99042080
4314100;PASSO FUNDO;RS;3046;VALINHOS;99060515
4314100;PASSO FUNDO;RS;3046;VALINHOS;99100000
4314100;PASSO FUNDO;RS;3046;VALINHOS;99040710
4314100;PASSO FUNDO;RS;3046;VALINHOS;99042425
4314100;PASSO FUNDO;RS;3046;VALINHOS;99040360
4314100;PASSO FUNDO;RS;3046;VALINHOS;99042240
4314100;PASSO FUNDO;RS;3046;VALINHOS;99040410
4314100;PASSO FUNDO;RS;3046;VALINHOS;99042260
4314100;PASSO FUNDO;RS;3046;VALINHOS;99042540
4314100;PASSO FUNDO;RS;3046;VALINHOS;99042030
4314100;PASSO FUNDO;RS;3046;VALINHOS;99042142
4314100;PASSO FUNDO;RS;3046;VALINHOS;99042065
4314100;PASSO FUNDO;RS;3046;VALINHOS;99042050
4314100;PASSO FUNDO;RS;3046;VALINHOS;99042450
4314100;PASSO FUNDO;RS;3046;VALINHOS;99042000
4314100;PASSO FUNDO;RS;3046;VALINHOS;99042060
4314100;PASSO FUNDO;RS;3046;VALINHOS;99042610
4314100;PASSO FUNDO;RS;3046;VALINHOS;99042530
4314100;PASSO FUNDO;RS;3046;VALINHOS;99040000
4314100;PASSO FUNDO;RS;3046;VALINHOS;94040110
4314100;PASSO FUNDO;RS;3046;VALINHOS;99010480
4314100;PASSO FUNDO;RS;3046;VALINHOS;99001970
4314100;PASSO FUNDO;RS;3046;VALINHOS;99043100
4314100;PASSO FUNDO;RS;3046;VALINHOS;99042560
4314100;PASSO FUNDO;RS;3046;VALINHOS;99042312
4314100;PASSO FUNDO;RS;3046;VALINHOS;99042620
4314100;PASSO FUNDO;RS;3046;VALINHOS;99042300
4314100;PASSO FUNDO;RS;3046;VALINHOS;99060540
4314100;PASSO FUNDO;RS;3081;LUIZ SECCHI;99030260
4314100;PASSO FUNDO;RS;3081;LUIZ SECCHI;99060120
4314100;PASSO FUNDO;RS;3118;SANTO MARIA;99070320
4314100;PASSO FUNDO;RS;3133;LOT SANTO AFONSO;96036657
4314100;PASSO FUNDO;RS;3156;LEAO 13;99100000
4314100;PASSO FUNDO;RS;3160;LOTEAMENTO STA RITA;99066080
4314100;PASSO FUNDO;RS;3223;EDMUNDO TREM;99030010
4314100;PASSO FUNDO;RS;3223;EDMUNDO TREM;99100000
4314100;PASSO FUNDO;RS;3242;JARDIM AMERICA;99040050
4314100;PASSO FUNDO;RS;3242;JARDIM AMERICA;99060000
4314100;PASSO FUNDO;RS;3242;JARDIM AMERICA;99036200
4314100;PASSO FUNDO;RS;3242;JARDIM AMERICA;99036620
4314100;PASSO FUNDO;RS;3364;MORADA ALEM DO HORIZ;99060000
4314100;PASSO FUNDO;RS;3366;LOTEAMENTO IPANEMA;99100970
4314100;PASSO FUNDO;RS;3375;EDIMUNDO TREIN;99030200
4314100;PASSO FUNDO;RS;3375;EDIMUNDO TREIN;99100000
4314100;PASSO FUNDO;RS;3375;EDIMUNDO TREIN;99030190
4314100;PASSO FUNDO;RS;3375;EDIMUNDO TREIN;99030010
4314100;PASSO FUNDO;RS;3427;INDUSTRIAL;99042320
4314100;PASSO FUNDO;RS;3427;INDUSTRIAL;99042350
4314100;PASSO FUNDO;RS;3427;INDUSTRIAL;99042300
4314100;PASSO FUNDO;RS;3427;INDUSTRIAL;99042130
4314100;PASSO FUNDO;RS;3427;INDUSTRIAL;99050070
4314100;PASSO FUNDO;RS;3427;INDUSTRIAL;99040770
4314100;PASSO FUNDO;RS;3427;INDUSTRIAL;99042060
4314100;PASSO FUNDO;RS;3427;INDUSTRIAL;99042050
4314100;PASSO FUNDO;RS;3449;NOSSA S APARECIDA;99025001
4314100;PASSO FUNDO;RS;3449;NOSSA S APARECIDA;99034810
4314100;PASSO FUNDO;RS;3473;J ALEXANDRE ZACHIA;99042170
4314100;PASSO FUNDO;RS;3491;VICTOR ISLLER;99020340
4314100;PASSO FUNDO;RS;3491;VICTOR ISLLER;99020330
4314100;PASSO FUNDO;RS;3562;CRUIZEIRO;99070070
4314100;PASSO FUNDO;RS;3562;CRUIZEIRO;99070400
4314100;PASSO FUNDO;RS;3621;PETROPOLES;99050050
4314100;PASSO FUNDO;RS;3621;PETROPOLES;99050090
4314100;PASSO FUNDO;RS;3624;CARMEM;99072020
4314100;PASSO FUNDO;RS;3624;CARMEM;99072270
4314100;PASSO FUNDO;RS;3624;CARMEM;99070720
4314100;PASSO FUNDO;RS;3654;VICTOR ISSLER;99020300
4314100;PASSO FUNDO;RS;3654;VICTOR ISSLER;99020670
4314100;PASSO FUNDO;RS;3654;VICTOR ISSLER;99020440
4314100;PASSO FUNDO;RS;3654;VICTOR ISSLER;99020340
4314100;PASSO FUNDO;RS;3654;VICTOR ISSLER;99020360
4314100;PASSO FUNDO;RS;3654;VICTOR ISSLER;99010970
4314100;PASSO FUNDO;RS;3654;VICTOR ISSLER;99020410
4314100;PASSO FUNDO;RS;3654;VICTOR ISSLER;99020380
4314100;PASSO FUNDO;RS;3654;VICTOR ISSLER;99020290
4314100;PASSO FUNDO;RS;3656;SAO LUIS GONZAGA;99070630
4314100;PASSO FUNDO;RS;3656;SAO LUIS GONZAGA;99054430
4314100;PASSO FUNDO;RS;3656;SAO LUIS GONZAGA;99060030
4314100;PASSO FUNDO;RS;3656;SAO LUIS GONZAGA;99054030
4314100;PASSO FUNDO;RS;3656;SAO LUIS GONZAGA;99034540
4314100;PASSO FUNDO;RS;3656;SAO LUIS GONZAGA;99054055
4314100;PASSO FUNDO;RS;3656;SAO LUIS GONZAGA;99054270
4314100;PASSO FUNDO;RS;3721;LEONARDO ILHA;99100000
4314100;PASSO FUNDO;RS;3721;LEONARDO ILHA;99000001
4314100;PASSO FUNDO;RS;3721;LEONARDO ILHA;99052329
4314100;PASSO FUNDO;RS;3721;LEONARDO ILHA;99052327
4314100;PASSO FUNDO;RS;3721;LEONARDO ILHA;99052339
4314100;PASSO FUNDO;RS;3721;LEONARDO ILHA;99024320
4314100;PASSO FUNDO;RS;3721;LEONARDO ILHA;99052323
4314100;PASSO FUNDO;RS;3721;LEONARDO ILHA;99052320
4314100;PASSO FUNDO;RS;3721;LEONARDO ILHA;99052180
4314100;PASSO FUNDO;RS;3721;LEONARDO ILHA;99052337
4314100;PASSO FUNDO;RS;3721;LEONARDO ILHA;99052356
4314100;PASSO FUNDO;RS;3721;LEONARDO ILHA;99052000
4314100;PASSO FUNDO;RS;3826;POPULAR;99010580
4314100;PASSO FUNDO;RS;3826;POPULAR;99010122
4314100;PASSO FUNDO;RS;3826;POPULAR;99010640
4314100;PASSO FUNDO;RS;3826;POPULAR;99010121
4314100;PASSO FUNDO;RS;3862;PLANALTINA 3;99062577
4314100;PASSO FUNDO;RS;3862;PLANALTINA 3;99062060
4314100;PASSO FUNDO;RS;3862;PLANALTINA 3;99062572
4314100;PASSO FUNDO;RS;3862;PLANALTINA 3;99062030
4314100;PASSO FUNDO;RS;3876;VILA COLUSSI;99010100
4314100;PASSO FUNDO;RS;3935;CORONEL MASSATI;99010510
4314100;PASSO FUNDO;RS;3935;CORONEL MASSATI;99100000
4314100;PASSO FUNDO;RS;4000;ARMANDO ANNES;99010150
4314100;PASSO FUNDO;RS;4000;ARMANDO ANNES;99051260
4314100;PASSO FUNDO;RS;4128;SAO GERALDO;99025130
4314100;PASSO FUNDO;RS;4128;SAO GERALDO;99025270
4314100;PASSO FUNDO;RS;4137;LEÃO 13;99032240
4314100;PASSO FUNDO;RS;4142;POLIDORO ALBUQUERQUE;99025180
4314100;PASSO FUNDO;RS;4161;JOSE ALEXANDRE ZACHIA;99042435
4314100;PASSO FUNDO;RS;4161;JOSE ALEXANDRE ZACHIA;99042550
4314100;PASSO FUNDO;RS;4161;JOSE ALEXANDRE ZACHIA;99042650
4314100;PASSO FUNDO;RS;4161;JOSE ALEXANDRE ZACHIA;99042370
4314100;PASSO FUNDO;RS;4161;JOSE ALEXANDRE ZACHIA;99042410
4314100;PASSO FUNDO;RS;4161;JOSE ALEXANDRE ZACHIA;99042403
4314100;PASSO FUNDO;RS;4161;JOSE ALEXANDRE ZACHIA;99042405
4314100;PASSO FUNDO;RS;4161;JOSE ALEXANDRE ZACHIA;99042000
4314100;PASSO FUNDO;RS;4161;JOSE ALEXANDRE ZACHIA;99042480
4314100;PASSO FUNDO;RS;4161;JOSE ALEXANDRE ZACHIA;99042400
4314100;PASSO FUNDO;RS;4161;JOSE ALEXANDRE ZACHIA;99042580
4314100;PASSO FUNDO;RS;4161;JOSE ALEXANDRE ZACHIA;99042190
4314100;PASSO FUNDO;RS;4161;JOSE ALEXANDRE ZACHIA;99042210
4314100;PASSO FUNDO;RS;4371;JABOTICABAL;99034240
4314100;PASSO FUNDO;RS;4371;JABOTICABAL;99034500
4314100;PASSO FUNDO;RS;4666;DONARIA;99036440
4314100;PASSO FUNDO;RS;4666;DONARIA;99036190
4314100;PASSO FUNDO;RS;4666;DONARIA;99036530
4314100;PASSO FUNDO;RS;4666;DONARIA;99036495
4314100;PASSO FUNDO;RS;4666;DONARIA;99036640
4314100;PASSO FUNDO;RS;4666;DONARIA;95012580
4314100;PASSO FUNDO;RS;4666;DONARIA;99036480
4314100;PASSO FUNDO;RS;4666;DONARIA;99036270
4314100;PASSO FUNDO;RS;4666;DONARIA;99050060
4314100;PASSO FUNDO;RS;4666;DONARIA;99036230
4314100;PASSO FUNDO;RS;4666;DONARIA;99010470
4314100;PASSO FUNDO;RS;4666;DONARIA;99010102
4314100;PASSO FUNDO;RS;4668;INTERIOR;99070110
4314100;PASSO FUNDO;RS;4668;INTERIOR;99125000
4314100;PASSO FUNDO;RS;4668;INTERIOR;99074500
4314100;PASSO FUNDO;RS;4668;INTERIOR;99099899
4314100;PASSO FUNDO;RS;4668;INTERIOR;99010111
4314100;PASSO FUNDO;RS;4668;INTERIOR;99036630
4314100;PASSO FUNDO;RS;4688;CAPAO BONITO;99070190
4314100;PASSO FUNDO;RS;4696;LOTEAMENTO VIA SUL;99064009
4314100;PASSO FUNDO;RS;4696;LOTEAMENTO VIA SUL;99064000
4314100;PASSO FUNDO;RS;4696;LOTEAMENTO VIA SUL;99070000
4314100;PASSO FUNDO;RS;4696;LOTEAMENTO VIA SUL;99064234
4314100;PASSO FUNDO;RS;4696;LOTEAMENTO VIA SUL;99000001
4314100;PASSO FUNDO;RS;4831;ENTRE RIOS;99054020
4314100;PASSO FUNDO;RS;4831;ENTRE RIOS;99054130
4314100;PASSO FUNDO;RS;4831;ENTRE RIOS;99054120
4314100;PASSO FUNDO;RS;4831;ENTRE RIOS;99070660
4314100;PASSO FUNDO;RS;4831;ENTRE RIOS;99025080
4314100;PASSO FUNDO;RS;4925;PARQUE COMERCIARIOS;99042260
4314100;PASSO FUNDO;RS;4936;LOTEAMENTO NOVA ESTACAO;99070670
4314100;PASSO FUNDO;RS;4937;SANTA MARIA II;99054341
4314100;PASSO FUNDO;RS;4937;SANTA MARIA II;99070060
4314100;PASSO FUNDO;RS;4937;SANTA MARIA II;99064170
4314100;PASSO FUNDO;RS;4937;SANTA MARIA II;99054325
4314100;PASSO FUNDO;RS;4937;SANTA MARIA II;99054346
4314100;PASSO FUNDO;RS;4937;SANTA MARIA II;99054347
4314100;PASSO FUNDO;RS;4937;SANTA MARIA II;99054343
4314100;PASSO FUNDO;RS;4937;SANTA MARIA II;99054345
4314100;PASSO FUNDO;RS;4937;SANTA MARIA II;99060390
4314100;PASSO FUNDO;RS;4937;SANTA MARIA II;99060640
4314100;PASSO FUNDO;RS;4937;SANTA MARIA II;99054344
4314100;PASSO FUNDO;RS;4937;SANTA MARIA II;99054340
4314100;PASSO FUNDO;RS;5005;LOTEAMENTO MENINO DEUS;99036667
4314100;PASSO FUNDO;RS;5108;MORADA DO SOL;99032460
4314100;PASSO FUNDO;RS;5108;MORADA DO SOL;99032260
4314100;PASSO FUNDO;RS;5108;MORADA DO SOL;99032077
4314100;PASSO FUNDO;RS;5108;MORADA DO SOL;99032130
4314100;PASSO FUNDO;RS;5108;MORADA DO SOL;99054420
4314100;PASSO FUNDO;RS;5159;COPACABANA;99060450
4314100;PASSO FUNDO;RS;5159;COPACABANA;99060490
4314100;PASSO FUNDO;RS;5159;COPACABANA;99060070
4314100;PASSO FUNDO;RS;5159;COPACABANA;99060570
4314100;PASSO FUNDO;RS;5167;MORADA ALEM DO HORIZONTE;99062220
4314100;PASSO FUNDO;RS;5167;MORADA ALEM DO HORIZONTE;99064995
4314100;PASSO FUNDO;RS;5167;MORADA ALEM DO HORIZONTE;99060000
4314100;PASSO FUNDO;RS;5167;MORADA ALEM DO HORIZONTE;99000001
4314100;PASSO FUNDO;RS;5267;VICTOR ISSLER;99020300
4314100;PASSO FUNDO;RS;5267;VICTOR ISSLER;99042805
4314100;PASSO FUNDO;RS;5418;1 CENTENARIO;95012580
4314100;PASSO FUNDO;RS;5418;1 CENTENARIO;99040630
4314100;PASSO FUNDO;RS;5608;SAO JOAO DA BELA VISTA;99100000
4314100;PASSO FUNDO;RS;5608;SAO JOAO DA BELA VISTA;99060000
4314100;PASSO FUNDO;RS;5608;SAO JOAO DA BELA VISTA;99064430
4314100;PASSO FUNDO;RS;5674;SANTO ANTAO;97175000
4314100;PASSO FUNDO;RS;5724;ROSELANDIA;99064310
4314100;PASSO FUNDO;RS;5724;ROSELANDIA;99066170
4314100;PASSO FUNDO;RS;5724;ROSELANDIA;99064300
4314100;PASSO FUNDO;RS;5724;ROSELANDIA;99066055
4314100;PASSO FUNDO;RS;5724;ROSELANDIA;99066000
4314100;PASSO FUNDO;RS;5724;ROSELANDIA;99066075
4314100;PASSO FUNDO;RS;5724;ROSELANDIA;99066060
4314100;PASSO FUNDO;RS;5724;ROSELANDIA;99066200
4314100;PASSO FUNDO;RS;5724;ROSELANDIA;99066080
4314100;PASSO FUNDO;RS;5724;ROSELANDIA;99054580
4314100;PASSO FUNDO;RS;5724;ROSELANDIA;99066070
4314100;PASSO FUNDO;RS;5724;ROSELANDIA;99066160
4314100;PASSO FUNDO;RS;5724;ROSELANDIA;99066180
4314100;PASSO FUNDO;RS;5724;ROSELANDIA;99066050
4314100;PASSO FUNDO;RS;5725;LOTEAMENTO DA BRIGADA;99052242
4314100;PASSO FUNDO;RS;5725;LOTEAMENTO DA BRIGADA;22060300
4314100;PASSO FUNDO;RS;5878;INTEGRACAO;66026010
4314100;PASSO FUNDO;RS;5878;INTEGRACAO;99034190
4314100;PASSO FUNDO;RS;5878;INTEGRACAO;99032294
4314100;PASSO FUNDO;RS;5878;INTEGRACAO;99032060
4314100;PASSO FUNDO;RS;5878;INTEGRACAO;99062030
4314100;PASSO FUNDO;RS;5878;INTEGRACAO;99034040
4314100;PASSO FUNDO;RS;5878;INTEGRACAO;99034550
4314100;PASSO FUNDO;RS;5878;INTEGRACAO;99034250
4314100;PASSO FUNDO;RS;5878;INTEGRACAO;99034260
4314100;PASSO FUNDO;RS;5878;INTEGRACAO;99032223
4314100;PASSO FUNDO;RS;5878;INTEGRACAO;99032050
4314100;PASSO FUNDO;RS;5878;INTEGRACAO;99034540
4314100;PASSO FUNDO;RS;5878;INTEGRACAO;99032080
4314100;PASSO FUNDO;RS;5878;INTEGRACAO;99032470
4314100;PASSO FUNDO;RS;5878;INTEGRACAO;99032010
4314100;PASSO FUNDO;RS;5878;INTEGRACAO;99032120
4314100;PASSO FUNDO;RS;5878;INTEGRACAO;99034240
4314100;PASSO FUNDO;RS;5878;INTEGRACAO;99034360
4314100;PASSO FUNDO;RS;5878;INTEGRACAO;99034295
4314100;PASSO FUNDO;RS;5878;INTEGRACAO;99032210
4314100;PASSO FUNDO;RS;5878;INTEGRACAO;99062630
4314100;PASSO FUNDO;RS;5878;INTEGRACAO;99034500
4314100;PASSO FUNDO;RS;5878;INTEGRACAO;99010050
4314100;PASSO FUNDO;RS;5878;INTEGRACAO;99032220
4314100;PASSO FUNDO;RS;5878;INTEGRACAO;99034285
4314100;PASSO FUNDO;RS;5878;INTEGRACAO;99034200
4314100;PASSO FUNDO;RS;5878;INTEGRACAO;99034315
4314100;PASSO FUNDO;RS;5878;INTEGRACAO;99034203
4314100;PASSO FUNDO;RS;5878;INTEGRACAO;99060450
4314100;PASSO FUNDO;RS;5878;INTEGRACAO;99054347
4314100;PASSO FUNDO;RS;5878;INTEGRACAO;99032320
4314100;PASSO FUNDO;RS;5878;INTEGRACAO;99034413
4314100;PASSO FUNDO;RS;5878;INTEGRACAO;99032000
4314100;PASSO FUNDO;RS;5878;INTEGRACAO;99032310
4314100;PASSO FUNDO;RS;5936;CORONEL MASSOT;99052242
4314100;PASSO FUNDO;RS;5936;CORONEL MASSOT;99054270
