codigo_empresa;tipo_colaborador;cadastro_colaborador;data_alteracao;codigo_centro_custos
8;1;377141;06/02/07;324
8;1;377142;22/02/07;768
8;1;377143;05/02/07;770
8;1;377144;05/02/07;838
8;1;377145;05/02/07;838
8;1;377146;05/02/07;848
8;1;377147;05/02/07;818
8;1;377148;05/02/07;818
8;1;377149;05/02/07;044
8;1;377150;05/02/07;786
8;1;377151;05/02/07;097
8;1;377152;05/02/07;120
8;1;377153;05/02/07;158
8;1;377154;05/02/07;159
8;1;377155;05/02/07;245
8;1;377156;05/02/07;307
8;1;377157;12/02/07;044
8;1;377158;12/02/07;763
8;1;377159;12/02/07;828
8;1;377160;12/02/07;858
8;1;377161;12/02/07;053
8;1;377163;07/02/07;838
8;1;377164;07/02/07;838
8;1;377166;07/02/07;253
8;1;377167;09/02/07;818
8;1;377168;09/02/07;818
8;1;377169;09/02/07;042
8;1;377170;12/02/07;177
8;1;377171;09/02/07;333
8;1;377172;12/02/07;818
8;1;377173;12/02/07;818
8;1;377174;12/02/07;044
8;1;377175;12/02/07;044
8;1;377176;14/02/07;113
8;1;377177;13/02/07;277
8;1;377178;01/03/10;432
8;1;377178;01/10/08;341
8;1;377178;13/02/07;307
8;1;377179;13/02/07;009
8;1;377180;13/02/07;245
8;1;377180;13/11/07;307
8;1;377182;01/03/07;360
8;1;377182;21/02/07;831
8;1;377183;01/03/07;360
8;1;377183;02/09/12;354
8;1;377183;21/02/07;831
8;1;377184;13/02/07;124
8;1;377185;19/02/07;334
8;1;377186;13/02/07;041
8;1;377187;11/05/20;581
8;1;377187;14/07/18;493
8;1;377187;17/11/11;159
8;1;377187;19/02/07;053
8;1;377188;12/02/07;047
8;1;377189;12/02/07;074
8;1;377190;17/02/07;162
8;1;377191;12/02/07;057
8;1;377192;21/02/07;306
8;1;377193;01/10/08;336
8;1;377193;19/02/07;324
8;1;377194;21/02/07;061
8;1;377195;21/02/07;227
8;1;377196;22/02/07;278
8;1;377197;01/03/07;360
8;1;377197;02/01/13;831
8;1;377197;02/07/13;360
8;1;377197;23/02/07;831
8;1;377198;23/02/07;041
8;1;377199;01/02/19;769
8;1;377199;01/05/17;768
8;1;377199;01/06/24;740
8;1;377199;01/11/23;740
8;1;377199;14/07/08;768
8;1;377199;26/02/07;818
8;1;377200;01/03/07;046
8;1;377201;01/03/07;244
8;1;377201;13/12/23;540
8;1;377201;14/09/20;7540
8;1;377201;16/04/20;540
8;1;377202;01/03/07;253
8;1;377203;01/03/07;004
8;1;377204;07/03/07;818
8;1;377206;01/03/07;351
8;1;377207;01/03/07;336
8;1;377208;02/03/07;341
8;1;377209;05/03/07;034
8;1;377212;12/03/07;015
8;1;377214;03/03/07;124
8;1;377215;02/03/07;346
8;1;377216;12/03/07;009
8;1;377217;12/03/07;022
8;1;377218;05/03/07;022
8;1;377219;05/03/07;183
8;1;377219;11/06/12;425
8;1;377220;06/03/07;129
8;1;377221;06/03/07;169
8;1;377222;05/03/07;018
8;1;377222;21/02/08;125
8;1;377223;06/03/07;117
8;1;377224;06/03/07;061
8;1;377225;06/03/07;061
8;1;377226;06/03/07;159
8;1;377227;04/06/21;7009
8;1;377227;07/03/07;009
8;1;377228;08/03/07;202
8;1;377229;08/03/07;333
8;1;377230;08/03/07;040
8;1;377231;10/03/07;032
8;1;377232;09/03/07;818
8;1;377233;09/03/07;318
8;1;377235;10/03/07;320
8;1;377236;12/03/07;818
8;1;377237;12/03/07;262
8;1;377238;12/03/07;037
8;1;377239;16/03/07;100
8;1;377240;11/05/10;387
8;1;377240;13/03/07;138
8;1;377241;01/10/10;162
8;1;377241;05/07/10;835
8;1;377241;13/03/07;162
8;1;377242;03/06/09;162
8;1;377242;13/03/07;108
8;1;377243;13/03/07;340
8;1;377245;15/03/07;838
8;1;377246;15/03/07;112
8;1;377247;13/07/09;108
8;1;377247;15/03/07;206
8;1;377247;24/04/17;467
8;1;377248;15/03/07;770
8;1;377249;19/03/07;047
8;1;377250;19/03/07;142
8;1;377251;19/03/07;838
8;1;377252;20/03/07;239
8;1;377253;19/03/07;046
8;1;377254;20/03/07;046
8;1;377255;21/03/07;838
8;1;377256;21/03/07;818
8;1;377257;20/03/07;025
8;1;377258;20/03/07;025
8;1;377259;20/03/07;025
8;1;377260;22/03/07;097
8;1;377261;22/03/07;253
8;1;377262;22/03/07;253
8;1;377263;17/08/09;050
8;1;377263;20/03/07;292
8;1;377264;26/03/07;360
8;1;377265;26/03/07;360
8;1;377267;02/04/07;008
8;1;377268;02/04/07;014
8;1;377269;02/04/07;025
8;1;377270;02/04/07;034
8;1;377271;02/04/07;051
8;1;377272;02/04/07;054
8;1;377273;02/04/07;071
8;1;377273;16/07/07;350
8;1;377274;01/11/09;390
8;1;377274;02/04/07;071
8;1;377275;02/04/07;121
8;1;377276;02/04/07;125
8;1;377277;01/06/19;285
8;1;377277;02/04/07;268
8;1;377277;13/09/10;126
8;1;377278;05/04/07;295
8;1;377279;01/08/08;786
8;1;377279;03/04/07;848
8;1;377280;04/04/07;838
8;1;377281;03/04/07;169
8;1;377282;02/04/07;341
8;1;377283;02/04/07;362
8;1;377284;02/04/07;362
8;1;377285;02/04/07;362
8;1;377286;16/04/07;183
8;1;377287;16/04/07;183
8;1;377288;09/04/07;818
8;1;377289;09/04/07;818
8;1;377290;09/04/07;818
8;1;377290;20/06/08;763
8;1;377291;09/04/07;818
8;1;377292;09/04/07;818
8;1;377293;02/01/16;771
8;1;377293;09/04/07;818
8;1;377293;10/09/12;770
8;1;377294;09/04/07;818
8;1;377295;09/04/07;818
8;1;377296;09/04/07;818
8;1;377297;07/04/07;022
8;1;377298;01/11/22;631
8;1;377298;02/10/24;648
8;1;377298;09/04/07;093
8;1;377298;16/07/20;7412
8;1;377298;21/09/10;412
8;1;377299;09/04/07;296
8;1;377300;09/04/07;071
8;1;377301;10/04/07;227
8;1;377302;01/04/07;061
8;1;377303;12/04/07;319
8;1;377304;16/04/07;004
8;1;377305;12/04/07;055
8;1;377306;17/04/07;071
8;1;377307;17/04/07;071
8;1;377308;16/04/07;838
8;1;377309;20/04/07;295
8;1;377310;18/04/07;360
8;1;377311;07/02/11;367
8;1;377311;11/04/12;473
8;1;377311;13/05/13;487
8;1;377311;18/04/07;343
8;1;377312;23/04/07;838
8;1;377313;23/04/07;838
8;1;377315;23/04/07;838
8;1;377316;23/04/07;838
8;1;377317;23/04/07;838
8;1;377318;23/04/07;838
8;1;377319;23/04/07;838
8;1;377320;23/04/07;838
8;1;377321;23/04/07;838
8;1;377322;01/05/07;364
8;1;377322;23/04/07;831
8;1;377323;01/05/07;364
8;1;377323;01/10/08;381
8;1;377323;23/04/07;831
8;1;377324;01/05/07;364
8;1;377324;23/04/07;831
8;1;377325;23/04/07;361
8;1;377326;06/12/10;443
8;1;377326;23/04/07;361
8;1;377327;23/04/07;361
8;1;377328;23/04/07;071
8;1;377329;10/04/07;705
8;1;377330;25/04/07;246
8;1;377331;10/04/07;705
8;1;377332;02/05/07;838
8;1;377333;01/04/20;721
8;1;377333;01/04/24;781
8;1;377333;02/05/07;838
8;1;377333;02/05/19;835
8;1;377333;11/07/11;781
8;1;377333;24/05/16;835
8;1;377333;24/09/18;845
8;1;377334;02/05/07;838
8;1;377335;02/05/07;327
8;1;377336;02/05/07;024
8;1;377337;02/05/07;189
8;1;377338;02/05/07;061
8;1;377339;02/05/07;299
8;1;377340;03/05/07;093
8;1;377341;02/05/07;002
8;1;377342;02/05/07;227
8;1;377342;02/12/12;485
8;1;377342;09/05/11;398
8;1;377343;02/05/07;011
8;1;377344;02/05/07;337
8;1;377345;02/05/07;242
8;1;377345;22/10/07;183
8;1;377346;01/10/07;310
8;1;377346;02/05/07;249
8;1;377347;03/05/07;158
8;1;377348;03/05/07;159
8;1;377349;07/05/07;014
8;1;377350;08/05/07;362
8;1;377351;08/05/07;362
8;1;377352;08/05/07;362
8;1;377353;08/05/07;034
8;1;377354;07/05/07;296
8;1;377356;09/05/07;208
8;1;377357;09/05/07;046
8;1;377358;09/05/07;282
8;1;377359;10/05/07;818
8;1;377360;10/05/07;022
8;1;377361;10/05/07;336
8;1;377362;10/05/07;358
8;1;377364;10/05/07;341
8;1;377365;10/05/07;341
8;1;377366;10/05/07;325
8;1;377366;21/12/09;143
8;1;377367;14/05/07;838
8;1;377368;15/05/07;055
8;1;377369;21/05/07;838
8;1;377370;19/05/07;219
8;1;377372;21/05/07;242
8;1;377373;22/05/07;044
8;1;377374;28/05/07;044
8;1;377375;21/09/07;059
8;1;377375;24/05/07;302
8;1;377376;23/05/07;061
8;1;377377;01/05/07;705
8;1;377378;24/05/07;061
8;1;377379;01/06/07;052
8;1;377380;01/06/07;145
8;1;377381;01/06/07;227
8;1;377382;01/06/07;239
8;1;377383;01/06/07;256
8;1;377384;01/06/07;256
8;1;377385;01/06/07;261
8;1;377386;01/06/07;341
8;1;377386;03/06/09;329
8;1;377387;01/10/08;082
8;1;377387;08/06/07;316
8;1;377388;01/06/07;361
8;1;377389;01/06/07;361
8;1;377390;01/06/07;361
8;1;377391;01/06/07;364
8;1;377392;01/06/07;364
8;1;377393;04/06/07;364
8;1;377395;05/06/07;838
8;1;377396;05/06/07;838
8;1;377397;11/06/07;762
8;1;377397;18/08/08;815
8;1;377398;04/06/07;770
8;1;377400;04/06/07;366
8;1;377400;12/05/15;080
8;1;377400;19/11/09;428
8;1;377400;26/09/11;038
8;1;377401;04/06/07;366
8;1;377402;04/06/07;366
8;1;377403;04/06/07;367
8;1;377404;04/06/07;367
8;1;377405;04/06/07;367
8;1;377406;05/06/07;264
8;1;377407;06/06/07;065
8;1;377408;05/06/07;297
8;1;377409;08/06/07;352
8;1;377410;08/06/07;074
8;1;377411;09/06/07;025
8;1;377412;03/11/14;040
8;1;377412;09/08/17;546
8;1;377412;11/06/07;290
8;1;377413;10/06/07;020
8;1;377414;01/01/14;900
8;1;377414;01/06/24;768
8;1;377414;11/06/07;838
8;1;377414;15/06/20;768
8;1;377415;01/06/07;295
8;1;377416;09/06/07;034
8;1;377417;09/06/07;159
8;1;377418;08/06/07;334
8;1;377419;08/06/07;055
8;1;377420;09/06/07;154
8;1;377421;09/06/07;046
8;1;377423;13/06/07;838
8;1;377424;13/06/07;848
8;1;377425;15/06/07;304
8;1;377426;15/06/07;100
8;1;377426;18/05/09;262
8;1;377427;08/09/07;009
8;1;377427;15/06/07;305
8;1;377428;18/06/07;097
8;1;377429;19/06/07;011
8;1;377429;26/10/09;053
8;1;377430;20/06/07;093
8;1;377431;20/06/07;002
8;1;377432;02/11/16;358
8;1;377432;21/06/07;186
8;1;377433;19/06/07;304
8;1;377434;19/06/07;304
8;1;377435;01/11/08;354
8;1;377435;22/06/07;330
8;1;377436;02/05/15;355
8;1;377436;02/05/20;7438
8;1;377436;25/06/07;054
8;1;377437;25/06/07;348
8;1;377438;10/11/14;521
8;1;377438;25/06/07;332
8;1;377439;13/09/07;183
8;1;377439;25/06/07;246
8;1;377440;01/09/21;605
8;1;377440;17/06/20;7183
8;1;377440;23/05/12;411
8;1;377440;25/06/07;242
8;1;377443;25/06/07;838
8;1;377444;01/08/21;723
8;1;377444;01/08/24;8709
8;1;377444;03/01/25;8713
8;1;377444;25/06/07;370
8;1;377445;04/10/10;386
8;1;377445;25/06/07;370
8;1;377446;25/06/07;370
8;1;377447;01/01/14;900
8;1;377447;20/06/07;838
8;1;377448;02/07/07;023
8;1;377449;02/07/07;093
8;1;377449;20/11/20;7093
8;1;377450;02/07/07;042
8;1;377451;02/07/07;325
8;1;377452;02/07/07;046
8;1;377453;03/07/07;061
8;1;377454;02/07/07;264
8;1;377455;02/07/07;096
8;1;377456;02/07/07;014
8;1;377457;02/07/07;054
8;1;377458;04/07/07;224
8;1;377459;04/07/07;224
8;1;377460;03/07/07;233
8;1;377461;02/07/07;284
8;1;377462;02/07/07;024
8;1;377463;02/07/07;160
8;1;377464;03/07/07;328
8;1;377465;02/07/07;155
8;1;377466;02/07/07;317
8;1;377467;02/07/07;055
8;1;377467;22/09/08;033
8;1;377468;02/07/07;334
8;1;377469;02/07/07;141
8;1;377470;02/07/07;334
8;1;377471;02/07/07;058
8;1;377472;02/07/07;367
8;1;377473;02/07/07;367
8;1;377474;06/07/07;005
8;1;377475;09/07/07;143
8;1;377476;09/07/07;373
8;1;377477;07/07/07;284
8;1;377478;10/07/07;209
8;1;377480;10/07/07;295
8;1;377481;06/07/09;845
8;1;377481;07/07/07;007
8;1;377482;03/07/07;366
8;1;377483;06/07/07;126
8;1;377484;09/07/07;186
8;1;377485;10/07/07;055
8;1;377486;06/07/07;093
8;1;377488;01/05/11;815
8;1;377488;01/05/17;770
8;1;377488;01/11/22;763
8;1;377488;01/12/24;751
8;1;377488;11/07/07;770
8;1;377488;20/04/15;770
8;1;377489;09/07/07;140
8;1;377490;10/07/07;177
8;1;377492;09/07/07;015
8;1;377493;10/07/07;342
8;1;377494;12/07/07;008
8;1;377494;23/05/20;7008
8;1;377495;01/10/07;015
8;1;377495;02/05/14;811
8;1;377495;16/07/07;249
8;1;377495;19/09/14;815
8;1;377496;09/07/07;241
8;1;377497;12/07/07;285
8;1;377498;12/07/07;311
8;1;377499;02/06/13;313
8;1;377499;07/09/09;418
8;1;377499;10/07/07;199
8;1;377499;25/10/10;321
8;1;377500;02/07/07;371
8;1;377501;02/07/07;371
8;1;377502;02/07/07;371
8;1;377503;07/07/07;354
8;1;377504;14/07/07;269
8;1;377505;18/07/07;087
8;1;377505;22/05/09;233
8;1;377506;19/07/07;293
8;1;377507;05/07/07;092
8;1;377508;20/07/07;092
8;1;377509;09/07/07;373
8;1;377510;09/07/07;373
8;1;377511;23/07/07;024
8;1;377512;20/07/07;041
8;1;377514;17/08/18;065
8;1;377514;23/07/07;367
8;1;377517;23/07/07;187
8;1;377518;24/07/07;858
8;1;377519;24/07/07;858
8;1;377520;01/08/07;378
8;1;377520;23/07/07;831
8;1;377521;01/08/07;378
8;1;377521;23/07/07;831
8;1;377522;01/08/07;378
8;1;377522;23/07/07;831
8;1;377523;01/08/07;374
8;1;377523;23/07/07;831
8;1;377524;01/08/07;374
8;1;377524;23/07/07;831
8;1;377525;01/08/07;374
8;1;377525;23/07/07;831
8;1;377526;23/07/07;372
8;1;377527;23/07/07;368
8;1;377527;25/06/09;380
8;1;377528;23/07/07;368
8;1;377529;23/07/07;368
8;1;377530;01/10/08;353
8;1;377530;23/07/07;369
8;1;377531;23/07/07;369
8;1;377532;23/07/07;369
8;1;377533;23/07/07;372
8;1;377534;23/07/07;372
8;1;377535;25/07/07;357
8;1;377536;24/07/07;022
8;1;377537;26/07/07;370
8;1;377538;26/07/07;370
8;1;377539;23/07/07;705
8;1;377541;01/08/07;047
8;1;377542;01/08/07;848
8;1;377543;01/08/07;858
8;1;377544;01/08/07;002
8;1;377545;01/08/07;020
8;1;377546;01/08/07;022
8;1;377547;01/08/07;055
8;1;377548;01/08/07;120
8;1;377549;01/08/07;159
8;1;377550;01/08/07;146
8;1;377551;01/08/07;167
8;1;377552;01/08/07;208
8;1;377553;01/08/07;227
8;1;377554;01/08/07;246
8;1;377554;14/09/07;242
8;1;377555;01/08/07;331
8;1;377556;01/08/07;371
8;1;377557;13/08/07;007
8;1;377558;13/08/07;055
8;1;377559;13/08/07;163
8;1;377560;13/08/07;283
8;1;377561;13/08/07;321
8;1;377562;03/08/07;083
8;1;377565;02/08/07;025
8;1;377566;02/08/07;025
8;1;377567;02/08/07;143
8;1;377568;03/08/07;282
8;1;377569;06/08/07;293
8;1;377570;08/08/07;309
8;1;377571;06/08/07;244
8;1;377572;06/08/07;348
8;1;377573;06/08/07;373
8;1;377574;06/08/07;373
8;1;377575;08/08/07;369
8;1;377576;09/08/07;364
8;1;377577;10/08/07;002
8;1;377578;10/08/07;075
8;1;377579;13/08/07;093
8;1;377580;13/08/07;140
8;1;377581;10/08/07;112
8;1;377582;10/08/07;253
8;1;377583;10/08/07;332
8;1;377584;10/08/07;337
8;1;377585;14/08/07;125
8;1;377586;15/08/07;242
8;1;377587;15/08/07;259
8;1;377588;20/08/07;368
8;1;377589;20/08/07;368
8;1;377590;20/08/07;372
8;1;377591;05/03/09;099
8;1;377591;20/08/07;374
8;1;377592;06/12/10;445
8;1;377592;17/08/07;037
8;1;377593;17/08/07;333
8;1;377594;20/08/07;058
8;1;377595;14/08/07;159
8;1;377596;19/06/20;7268
8;1;377596;20/08/07;268
8;1;377597;20/08/07;268
8;1;377598;01/09/09;835
8;1;377598;06/08/07;363
8;1;377599;06/08/07;363
8;1;377600;06/08/07;363
8;1;377601;05/12/11;465
8;1;377601;06/08/07;365
8;1;377602;06/08/07;365
8;1;377603;06/08/07;365
8;1;377603;19/11/12;328
8;1;377604;06/08/07;375
8;1;377605;06/08/07;375
8;1;377606;06/08/07;375
8;1;377607;13/08/07;233
8;1;377608;20/08/07;093
8;1;377609;05/05/08;159
8;1;377609;17/08/07;334
8;1;377610;17/08/07;373
8;1;377611;17/08/07;283
8;1;377612;20/08/07;378
8;1;377613;20/08/07;378
8;1;377614;10/10/21;7536
8;1;377614;16/05/22;377
8;1;377614;20/08/07;377
8;1;377615;20/08/07;377
8;1;377616;20/08/07;377
8;1;377617;23/08/07;781
8;1;377618;23/08/07;838
8;1;377619;22/08/07;335
8;1;377620;24/08/07;339
8;1;377621;01/09/07;099
8;1;377622;01/09/07;071
8;1;377623;01/09/07;015
8;1;377624;01/09/07;023
8;1;377625;01/09/07;374
8;1;377626;01/09/07;052
8;1;377627;01/09/07;146
8;1;377628;01/09/07;253
8;1;377629;01/09/07;071
8;1;377630;01/09/07;083
8;1;377631;01/09/07;014
8;1;377632;01/02/12;833
8;1;377632;03/09/07;376
8;1;377632;24/10/11;831
8;1;377633;01/09/07;324
8;1;377634;03/09/07;376
8;1;377635;03/09/07;009
8;1;377636;05/09/07;044
8;1;377637;04/09/07;189
8;1;377638;01/09/07;369
8;1;377639;01/09/07;369
8;1;377640;11/09/07;369
8;1;377641;03/09/07;079
8;1;377643;06/09/07;315
8;1;377644;11/09/07;372
8;1;377645;01/04/10;815
8;1;377645;06/09/07;005
8;1;377646;06/09/07;120
8;1;377647;06/09/07;039
8;1;377648;05/09/07;219
8;1;377649;03/09/07;120
8;1;377649;05/04/10;855
8;1;377650;03/09/07;311
8;1;377651;08/09/07;317
8;1;377652;11/09/07;375
8;1;377653;11/09/07;375
8;1;377654;11/09/07;004
8;1;377655;03/09/07;376
8;1;377656;03/09/07;380
8;1;377657;03/09/07;380
8;1;377658;03/09/07;380
8;1;377659;13/09/07;043
8;1;377660;13/09/07;005
8;1;377661;13/09/07;033
8;1;377662;14/09/07;146
8;1;377663;14/09/07;041
8;1;377664;14/09/07;331
8;1;377664;16/11/11;080
8;1;377665;14/09/07;259
8;1;377666;14/09/07;016
8;1;377667;17/09/07;323
8;1;377668;17/09/07;838
8;1;377669;18/09/07;315
8;1;377670;18/09/07;365
8;1;377671;18/09/07;365
8;1;377672;18/09/07;014
8;1;377673;18/09/07;058
8;1;377674;18/09/07;269
8;1;377676;18/09/07;096
8;1;377677;21/09/07;295
8;1;377678;17/09/07;363
8;1;377679;17/09/07;363
8;1;377680;17/09/07;040
8;1;377681;17/09/07;254
8;1;377682;18/09/07;377
8;1;377684;21/09/07;334
8;1;377685;21/09/07;370
8;1;377686;21/09/07;321
8;1;377687;21/09/07;054
8;1;377688;24/09/07;838
8;1;377689;22/09/07;052
8;1;377690;24/09/07;352
8;1;377691;24/09/07;105
8;1;377692;01/10/07;380
8;1;377693;01/10/07;380
8;1;377694;01/10/07;024
8;1;377694;27/03/10;378
8;1;377695;01/10/07;084
8;1;377696;01/10/07;005
8;1;377697;01/10/07;041
8;1;377698;01/10/07;375
8;1;377699;01/10/07;334
8;1;377700;01/10/07;025
8;1;377701;02/06/17;544
8;1;377701;02/10/07;061
8;1;377702;02/10/07;046
8;1;377703;02/10/07;368
8;1;377704;02/10/07;061
8;1;377705;02/10/07;838
8;1;377707;01/10/07;383
8;1;377707;23/03/15;833
8;1;377707;25/06/09;422
8;1;377708;01/10/07;386
8;1;377709;01/10/07;383
8;1;377710;01/10/07;386
8;1;377711;01/10/07;383
8;1;377712;01/10/07;386
8;1;377712;03/08/09;367
8;1;377713;01/10/07;838
8;1;377714;01/10/07;385
8;1;377715;01/10/07;385
8;1;377716;01/10/07;385
8;1;377717;01/10/07;381
8;1;377718;01/10/07;381
8;1;377719;01/10/07;381
8;1;377719;03/12/09;380
8;1;377719;08/11/11;381
8;1;377720;01/10/07;379
8;1;377721;01/10/07;379
8;1;377722;01/10/07;379
8;1;377723;01/10/07;384
8;1;377724;01/10/07;384
8;1;377725;01/10/07;384
8;1;377726;02/10/07;140
8;1;377727;02/10/07;259
8;1;377728;03/10/07;277
8;1;377729;03/10/07;376
8;1;377730;03/10/07;376
8;1;377731;05/10/07;838
8;1;377732;04/10/07;838
8;1;377733;05/10/07;838
8;1;377734;01/10/07;024
8;1;377735;08/10/07;838
8;1;377736;09/10/07;838
8;1;377737;15/10/07;838
8;1;377738;15/10/07;838
8;1;377739;18/10/07;838
8;1;377740;01/10/07;851
8;1;377740;01/11/07;388
8;1;377741;01/10/07;851
8;1;377741;01/11/07;388
8;1;377742;01/10/07;851
8;1;377743;01/10/07;382
8;1;377744;01/10/07;382
8;1;377745;01/10/07;382
8;1;377746;04/10/07;025
8;1;377747;04/10/07;051
8;1;377748;04/10/07;125
8;1;377749;05/10/07;016
8;1;377750;04/10/07;155
8;1;377751;08/10/07;304
8;1;377752;04/10/07;349
8;1;377753;09/10/07;293
8;1;377755;10/10/07;011
8;1;377756;10/10/07;354
8;1;377757;10/10/07;125
8;1;377758;10/10/07;377
8;1;377758;10/10/21;7536
8;1;377759;10/10/07;140
8;1;377760;11/10/07;009
8;1;377761;16/10/07;242
8;1;377762;11/10/07;377
8;1;377763;13/10/07;299
8;1;377764;16/10/07;818
8;1;377765;15/10/07;163
8;1;377766;15/10/07;378
8;1;377767;17/10/07;356
8;1;377768;18/10/07;310
8;1;377769;07/11/20;7314
8;1;377769;18/10/07;314
8;1;377769;24/07/25;662
8;1;377770;18/10/07;169
8;1;377771;25/10/07;351
8;1;377772;19/10/07;259
8;1;377773;22/10/07;284
8;1;377774;22/10/07;343
8;1;377775;01/01/08;393
8;1;377775;22/10/07;831
8;1;377776;01/01/08;393
8;1;377776;22/10/07;831
8;1;377777;01/01/08;393
8;1;377777;22/10/07;831
8;1;377778;01/12/07;390
8;1;377778;22/10/07;811
8;1;377779;01/12/07;390
8;1;377779;22/10/07;811
8;1;377780;01/12/07;390
8;1;377780;22/10/07;811
8;1;377781;01/12/07;390
8;1;377781;22/10/07;811
8;1;377782;01/12/07;390
8;1;377782;22/10/07;811
8;1;377783;01/12/07;390
8;1;377783;22/10/07;811
8;1;377784;01/12/07;390
8;1;377784;22/10/07;811
8;1;377785;01/12/07;390
8;1;377785;22/10/07;811
8;1;377786;01/12/07;390
8;1;377786;22/10/07;811
8;1;377787;01/12/07;390
8;1;377787;22/10/07;811
8;1;377788;01/12/07;390
8;1;377788;22/10/07;811
8;1;377789;01/11/07;387
8;1;377789;22/10/07;831
8;1;377790;01/11/07;387
8;1;377790;22/10/07;831
8;1;377791;01/11/07;387
8;1;377791;11/05/16;387
8;1;377791;14/09/11;140
8;1;377791;22/10/07;831
8;1;377792;01/12/07;389
8;1;377792;22/10/07;831
8;1;377793;01/12/07;389
8;1;377793;22/10/07;831
8;1;377794;01/12/07;389
8;1;377794;22/10/07;831
8;1;377795;01/11/07;848
8;1;377796;01/11/07;858
8;1;377797;01/11/07;858
8;1;377798;01/11/07;838
8;1;377799;05/11/07;838
8;1;377800;07/11/07;838
8;1;377801;05/11/07;851
8;1;377801;14/06/10;371
8;1;377801;20/12/07;392
8;1;377802;05/10/09;126
8;1;377802;05/11/07;851
8;1;377802;13/09/10;392
8;1;377802;20/12/07;392
8;1;377803;05/11/07;851
8;1;377803;20/12/07;392
8;1;377804;01/01/08;818
8;1;377804;01/03/09;053
8;1;377804;01/11/07;848
8;1;377805;01/11/07;382
8;1;377806;01/11/07;382
8;1;377807;05/11/07;385
8;1;377808;01/11/07;381
8;1;377809;06/11/07;381
8;1;377810;01/03/13;784
8;1;377810;08/11/07;818
8;1;377810;18/03/09;783
8;1;377811;08/11/07;838
8;1;377812;08/11/07;838
8;1;377813;01/11/07;007
8;1;377814;01/11/07;041
8;1;377815;01/11/07;046
8;1;377816;01/11/07;079
8;1;377817;01/11/07;082
8;1;377818;01/11/07;084
8;1;377819;06/11/07;125
8;1;377820;01/11/07;201
8;1;377821;01/11/07;311
8;1;377822;01/11/07;334
8;1;377823;01/11/07;345
8;1;377824;01/11/07;332
8;1;377825;01/11/07;345
8;1;377826;01/11/07;336
8;1;377827;01/11/07;335
8;1;377828;01/11/07;380
8;1;377829;03/11/07;379
8;1;377830;05/11/07;097
8;1;377831;05/11/07;140
8;1;377832;05/11/07;244
8;1;377833;05/11/07;379
8;1;377834;07/11/07;068
8;1;377835;07/11/07;330
8;1;377836;08/11/07;267
8;1;377837;08/11/07;379
8;1;377838;05/11/07;383
8;1;377839;05/11/07;173
8;1;377840;05/11/07;383
8;1;377841;07/11/07;383
8;1;377842;08/11/07;384
8;1;377843;08/11/07;384
8;1;377844;08/11/07;112
8;1;377845;08/11/07;023
8;1;377846;08/11/07;007
8;1;377847;08/11/07;143
8;1;377848;08/11/07;310
8;1;377849;08/11/07;005
8;1;377850;02/06/10;068
8;1;377850;12/11/07;057
8;1;377851;12/11/07;002
8;1;377852;12/11/07;206
8;1;377853;12/11/07;268
8;1;377854;12/11/07;224
8;1;377855;12/11/07;382
8;1;377856;12/11/07;014
8;1;377857;01/11/07;019
8;1;377858;12/11/07;838
8;1;377859;14/11/07;356
8;1;377860;16/11/07;240
8;1;377861;10/11/07;202
8;1;377862;01/02/17;835
8;1;377862;01/04/23;871
8;1;377862;14/11/07;838
8;1;377862;22/08/11;783
8;1;377863;14/11/07;838
8;1;377864;12/11/07;046
8;1;377865;14/11/07;096
8;1;377866;16/11/07;025
8;1;377867;16/11/07;025
8;1;377868;19/11/07;388
8;1;377869;19/11/07;387
8;1;377870;26/11/07;289
8;1;377871;12/11/07;371
8;1;377873;01/11/07;295
8;1;377874;19/11/07;818
8;1;377875;20/11/07;374
8;1;377876;20/11/07;319
8;1;377877;28/11/07;004
8;1;377878;16/11/07;385
8;1;377879;20/11/07;385
8;1;377880;02/06/14;386
8;1;377880;06/11/17;313
8;1;377880;20/11/07;177
8;1;377881;20/11/07;284
8;1;377882;20/11/07;369
8;1;377883;21/11/07;348
8;1;377884;22/11/07;007
8;1;377885;20/11/07;082
8;1;377886;20/11/07;347
8;1;377887;21/11/07;022
8;1;377888;21/11/07;376
8;1;377889;20/12/07;390
8;1;377889;21/11/07;811
8;1;377890;20/12/07;390
8;1;377890;21/11/07;811
8;1;377891;20/12/07;390
8;1;377891;21/11/07;811
8;1;377892;20/12/07;390
8;1;377892;21/11/07;811
8;1;377893;22/11/07;384
8;1;377894;22/11/07;386
8;1;377895;01/03/10;435
8;1;377895;01/05/11;267
8;1;377895;22/11/07;299
8;1;377896;22/11/07;009
8;1;377897;27/11/07;387
8;1;377898;28/11/07;387
8;1;377899;01/12/07;389
8;1;377900;01/12/07;389
8;1;377901;06/12/07;858
8;1;377902;01/12/07;256
8;1;377903;01/12/07;083
8;1;377904;01/12/07;124
8;1;377904;26/09/17;547
8;1;377905;01/12/07;341
8;1;377906;01/12/07;295
8;1;377907;01/12/07;084
8;1;377908;01/12/07;050
8;1;377909;01/12/07;347
8;1;377910;01/12/07;151
8;1;377911;01/12/07;040
8;1;377912;01/12/07;256
8;1;377913;01/12/07;140
8;1;377914;03/12/07;121
8;1;377914;05/05/11;451
