codigo_empresa;tipo_colaborador;cadastro_colaborador;data_alteracao;categoria_colaborador
8;1;391731;30/06/2022;101
8;1;391751;30/06/2022;101
8;1;391841;30/06/2022;101
8;1;391864;30/06/2022;101
8;1;391898;30/06/2022;101
8;1;391901;30/06/2022;101
8;1;391913;30/06/2022;101
8;1;391935;30/06/2022;101
8;1;391940;30/06/2022;101
8;1;391967;30/06/2022;101
8;1;391968;30/06/2022;101
8;1;391972;30/06/2022;101
8;1;391976;30/06/2022;101
8;1;391989;30/06/2022;101
8;1;392005;30/06/2022;101
8;1;392046;30/06/2022;101
8;1;392091;30/06/2022;103
8;1;392102;30/06/2022;101
8;1;392145;30/06/2022;101
8;1;392163;30/06/2022;101
8;1;392164;30/06/2022;101
8;1;392191;30/06/2022;101
8;1;392216;30/06/2022;101
8;1;392222;30/06/2022;101
8;1;392226;30/06/2022;101
8;1;392227;30/06/2022;101
8;1;392244;30/06/2022;101
8;1;392247;30/06/2022;101
8;1;392286;30/06/2022;101
8;1;392297;30/06/2022;101
8;1;392306;30/06/2022;101
8;1;392346;30/06/2022;101
8;1;392397;30/06/2022;101
8;1;392402;30/06/2022;101
8;1;392427;30/06/2022;101
8;1;392437;30/06/2022;101
8;1;392439;30/06/2022;101
8;1;392441;30/06/2022;101
8;1;392450;30/06/2022;101
8;1;392489;30/06/2022;101
8;1;392499;30/06/2022;101
8;1;392505;30/06/2022;101
8;1;392512;30/06/2022;103
8;1;392513;30/06/2022;103
8;1;391157;30/06/2022;101
8;1;391179;30/06/2022;101
8;1;391207;30/06/2022;101
8;1;391249;30/06/2022;101
8;1;391309;30/06/2022;101
8;1;391310;30/06/2022;101
8;1;391311;30/06/2022;101
8;1;391326;30/06/2022;101
8;1;391327;30/06/2022;101
8;1;391338;30/06/2022;103
8;1;391411;30/06/2022;101
8;1;391431;30/06/2022;101
8;1;391461;30/06/2022;101
8;1;391473;30/06/2022;101
8;1;391505;30/06/2022;101
8;1;391558;30/06/2022;101
8;1;391564;30/06/2022;101
8;1;391580;30/06/2022;101
8;1;387510;30/06/2022;101
8;1;387315;30/06/2022;101
8;1;387316;30/06/2022;101
8;1;387364;30/06/2022;101
8;1;383527;30/06/2022;101
8;1;383679;30/06/2022;101
8;1;337196;30/06/2022;101
8;1;364614;30/06/2022;101
8;1;372986;30/06/2022;101
8;1;376238;30/06/2022;101
8;1;385112;30/06/2022;101
8;1;385411;30/06/2022;101
8;1;385498;30/06/2022;101
8;1;385529;30/06/2022;101
8;1;385813;30/06/2022;101
8;1;385815;30/06/2022;101
8;1;386252;30/06/2022;101
8;1;386324;30/06/2022;101
8;1;386369;30/06/2022;101
8;1;377598;30/06/2022;101
8;1;377776;30/06/2022;101
8;1;377969;30/06/2022;101
8;1;378820;30/06/2022;101
8;1;379295;30/06/2022;101
8;1;379562;30/06/2022;101
8;1;379576;30/06/2022;101
8;1;379781;30/06/2022;101
276;1;379465;30/06/2022;101
8;1;386537;30/06/2022;101
8;1;386686;30/06/2022;101
8;1;386954;30/06/2022;101
8;1;387110;30/06/2022;101
8;1;387168;30/06/2022;101
8;1;380491;30/06/2022;101
8;1;380507;30/06/2022;101
8;1;380576;30/06/2022;101
8;1;380722;30/06/2022;101
8;1;381021;30/06/2022;101
8;1;390003;30/06/2022;101
8;1;390067;30/06/2022;101
8;1;390125;30/06/2022;101
8;1;390144;30/06/2022;101
8;1;390243;30/06/2022;101
8;1;390251;30/06/2022;101
8;1;390280;30/06/2022;101
8;1;390296;30/06/2022;101
8;1;390362;30/06/2022;101
8;1;390373;30/06/2022;101
8;1;390381;30/06/2022;101
8;1;390441;30/06/2022;101
8;1;390451;30/06/2022;101
8;1;390557;30/06/2022;101
8;1;390573;30/06/2022;101
8;1;390584;30/06/2022;101
8;1;390596;30/06/2022;101
8;1;390626;30/06/2022;103
8;1;390639;30/06/2022;101
8;1;390666;30/06/2022;103
8;1;390722;30/06/2022;101
8;1;390756;30/06/2022;101
8;1;390787;30/06/2022;101
8;1;390792;30/06/2022;101
8;1;390808;30/06/2022;101
8;1;390817;30/06/2022;101
8;1;390829;30/06/2022;101
8;1;390927;30/06/2022;101
8;1;390973;30/06/2022;101
8;1;390998;30/06/2022;101
8;1;391001;30/06/2022;101
8;1;391069;30/06/2022;101
8;1;391071;30/06/2022;101
8;1;391111;30/06/2022;101
8;1;391114;30/06/2022;101
282;1;385883;30/06/2022;101
4;1;382648;30/06/2022;101
8;1;6970;30/06/2022;101
8;1;121827;30/06/2022;101
8;1;256897;30/06/2022;101
8;1;270181;30/06/2022;101
8;1;324400;30/06/2022;101
8;1;324710;30/06/2022;101
8;1;383242;30/06/2022;101
8;1;383335;30/06/2022;101
8;1;392007;30/06/2022;101
8;1;392013;30/06/2022;101
8;1;392068;30/06/2022;101
8;1;392199;30/06/2022;101
8;1;392214;30/06/2022;101
8;1;392240;30/06/2022;101
8;1;392248;30/06/2022;101
8;1;392272;30/06/2022;101
8;1;392281;30/06/2022;101
8;1;392303;30/06/2022;101
8;1;392318;30/06/2022;101
8;1;392370;30/06/2022;101
8;1;392398;30/06/2022;101
8;1;392419;30/06/2022;101
8;1;392436;30/06/2022;101
8;1;392445;30/06/2022;101
8;1;392451;30/06/2022;101
8;1;392475;30/06/2022;103
8;1;392477;30/06/2022;101
8;1;391155;30/06/2022;101
8;1;391210;30/06/2022;101
8;1;391222;30/06/2022;101
8;1;391231;30/06/2022;101
8;1;391286;30/06/2022;103
8;1;391298;30/06/2022;103
8;1;391305;30/06/2022;101
8;1;391339;30/06/2022;103
8;1;391348;30/06/2022;101
8;1;391357;30/06/2022;101
8;1;391382;30/06/2022;101
8;1;391467;30/06/2022;101
8;1;391486;30/06/2022;101
8;1;391514;30/06/2022;101
8;1;391552;30/06/2022;101
8;1;391579;30/06/2022;101
8;1;381030;30/06/2022;101
8;1;381333;30/06/2022;101
8;1;381687;30/06/2022;101
8;1;381737;30/06/2022;101
8;1;381873;30/06/2022;101
8;1;382210;30/06/2022;101
8;1;382364;30/06/2022;101
8;1;382851;30/06/2022;101
8;1;382862;30/06/2022;101
8;1;382954;30/06/2022;101
8;1;382970;30/06/2022;101
8;1;388429;30/06/2022;101
8;1;388445;30/06/2022;101
8;1;388469;30/06/2022;101
8;1;388677;30/06/2022;101
8;1;388691;30/06/2022;101
8;1;388715;30/06/2022;101
8;1;388768;30/06/2022;101
8;1;388847;30/06/2022;101
8;1;388865;30/06/2022;101
8;1;388889;30/06/2022;101
8;1;388897;30/06/2022;101
8;1;388940;30/06/2022;101
8;1;389088;30/06/2022;101
8;1;389138;30/06/2022;101
8;1;389164;30/06/2022;101
8;1;389355;30/06/2022;101
8;1;389381;30/06/2022;101
8;1;389480;30/06/2022;101
8;1;389714;30/06/2022;101
8;1;389731;30/06/2022;101
8;1;389771;30/06/2022;101
8;1;389807;30/06/2022;101
8;1;389838;30/06/2022;101
8;1;389923;30/06/2022;101
8;1;389930;30/06/2022;101
8;1;389949;30/06/2022;101
8;1;387733;30/06/2022;101
8;1;387736;30/06/2022;101
8;1;387776;30/06/2022;101
8;1;387800;30/06/2022;101
8;1;388061;30/06/2022;101
8;1;388257;30/06/2022;101
8;1;388332;30/06/2022;101
8;1;388338;30/06/2022;101
8;1;391617;30/06/2022;101
8;1;391642;30/06/2022;101
8;1;391712;30/06/2022;101
8;1;391742;30/06/2022;103
8;1;391797;30/06/2022;101
8;1;391823;30/06/2022;101
8;1;391825;30/06/2022;101
8;1;391849;30/06/2022;101
8;1;391870;30/06/2022;101
8;1;391896;30/06/2022;101
8;1;391903;30/06/2022;101
8;1;391971;30/06/2022;101
8;1;392000;30/06/2022;101
4;1;386268;30/06/2022;101
4;1;386579;30/06/2022;101
4;1;388854;30/06/2022;101
4;1;389057;30/06/2022;101
4;1;390407;30/06/2022;103
4;1;391273;30/06/2022;101
8;1;212831;30/06/2022;101
8;1;312878;30/06/2022;101
8;1;319252;30/06/2022;101
8;1;383077;30/06/2022;101
8;1;383393;30/06/2022;101
8;1;387267;30/06/2022;101
8;1;387271;30/06/2022;101
8;1;387321;30/06/2022;101
8;1;386446;30/06/2022;101
8;1;386728;30/06/2022;101
8;1;386799;30/06/2022;101
8;1;386875;30/06/2022;101
8;1;386886;30/06/2022;101
8;1;386922;30/06/2022;101
8;1;386970;30/06/2022;101
8;1;386999;30/06/2022;101
8;1;380707;30/06/2022;101
8;1;381119;30/06/2022;101
8;1;381701;30/06/2022;101
8;1;381733;30/06/2022;101
8;1;381765;30/06/2022;101
8;1;382426;30/06/2022;101
8;1;382556;30/06/2022;101
8;1;382826;30/06/2022;101
8;1;382998;30/06/2022;101
8;1;388590;30/06/2022;101
8;1;388637;30/06/2022;101
8;1;388678;30/06/2022;101
8;1;388701;30/06/2022;101
8;1;388717;30/06/2022;101
8;1;388724;30/06/2022;101
8;1;388985;30/06/2022;101
8;1;389047;30/06/2022;101
8;1;389153;30/06/2022;101
8;1;389167;30/06/2022;101
8;1;389202;30/06/2022;101
8;1;389209;30/06/2022;101
8;1;389262;30/06/2022;101
8;1;389374;30/06/2022;101
8;1;389440;30/06/2022;101
8;1;389474;30/06/2022;101
8;1;389477;30/06/2022;101
8;1;390021;30/06/2022;101
8;1;390036;30/06/2022;101
8;1;390120;30/06/2022;101
8;1;390875;30/06/2022;103
8;1;390876;30/06/2022;101
8;1;390878;30/06/2022;101
8;1;390905;30/06/2022;101
8;1;390976;30/06/2022;101
8;1;391012;30/06/2022;101
8;1;391014;30/06/2022;101
8;1;391028;30/06/2022;101
8;1;391058;30/06/2022;101
8;1;391138;30/06/2022;101
8;1;389623;30/06/2022;101
8;1;389703;30/06/2022;101
8;1;389735;30/06/2022;101
8;1;389848;30/06/2022;101
8;1;389901;30/06/2022;101
8;1;389904;30/06/2022;101
8;1;389915;30/06/2022;101
8;1;387748;30/06/2022;101
8;1;387817;30/06/2022;101
8;1;387888;30/06/2022;101
8;1;387967;30/06/2022;101
8;1;388014;30/06/2022;101
8;1;388164;30/06/2022;101
8;1;388203;30/06/2022;101
8;1;391656;30/06/2022;101
8;1;391715;30/06/2022;101
8;1;391721;30/06/2022;101
8;1;391755;30/06/2022;101
8;1;391831;30/06/2022;101
8;1;391833;30/06/2022;101
8;1;391847;30/06/2022;101
8;1;391855;30/06/2022;103
8;1;391889;30/06/2022;101
8;1;391956;30/06/2022;101
8;1;391981;30/06/2022;101
8;1;392043;30/06/2022;101
8;1;392069;30/06/2022;101
8;1;384424;30/06/2022;101
8;1;384522;30/06/2022;101
8;1;384626;30/06/2022;101
8;1;384732;30/06/2022;101
8;1;385000;30/06/2022;101
8;1;385072;30/06/2022;101
8;1;331406;30/06/2022;101
8;1;336297;30/06/2022;101
8;1;339873;30/06/2022;101
8;1;371386;30/06/2022;101
8;1;373575;30/06/2022;101
8;1;376407;30/06/2022;101
8;1;376646;30/06/2022;101
8;1;376950;30/06/2022;101
8;1;377128;30/06/2022;101
8;1;385262;30/06/2022;101
8;1;385456;30/06/2022;101
8;1;385600;30/06/2022;101
8;1;385731;30/06/2022;101
8;1;386270;30/06/2022;101
8;1;377657;30/06/2022;101
8;1;377769;30/06/2022;101
8;1;378226;30/06/2022;101
8;1;378865;30/06/2022;101
8;1;379132;30/06/2022;101
8;1;379515;30/06/2022;101
8;1;380309;30/06/2022;101
8;1;391396;30/06/2022;101
8;1;391451;30/06/2022;101
8;1;391453;30/06/2022;101
8;1;390122;30/06/2022;101
8;1;390142;30/06/2022;101
8;1;390161;30/06/2022;101
8;1;390163;30/06/2022;101
8;1;390197;30/06/2022;101
8;1;390211;30/06/2022;101
8;1;390228;30/06/2022;101
8;1;390235;30/06/2022;101
8;1;390335;30/06/2022;101
8;1;390340;30/06/2022;101
8;1;390375;30/06/2022;101
8;1;390392;30/06/2022;101
8;1;390396;30/06/2022;103
8;1;390497;30/06/2022;101
8;1;390541;30/06/2022;101
8;1;390592;30/06/2022;101
8;1;390593;30/06/2022;101
8;1;390597;30/06/2022;101
8;1;390604;30/06/2022;103
8;1;390642;30/06/2022;101
8;1;390650;30/06/2022;101
8;1;390678;30/06/2022;101
8;1;390685;30/06/2022;101
8;1;390733;30/06/2022;101
8;1;390741;30/06/2022;101
8;1;390759;30/06/2022;101
8;1;390786;30/06/2022;101
8;1;392071;30/06/2022;101
8;1;392114;30/06/2022;103
8;1;392152;30/06/2022;101
8;1;392173;30/06/2022;101
8;1;392178;30/06/2022;101
8;1;392206;30/06/2022;101
8;1;392210;30/06/2022;101
8;1;392218;30/06/2022;101
8;1;392282;30/06/2022;101
8;1;392301;30/06/2022;101
8;1;392322;30/06/2022;101
8;1;392333;30/06/2022;101
8;1;392351;30/06/2022;101
8;1;392390;30/06/2022;101
8;1;392421;30/06/2022;101
8;1;392424;30/06/2022;101
8;1;392452;30/06/2022;101
8;1;392488;30/06/2022;101
8;1;392494;30/06/2022;101
8;1;391149;30/06/2022;101
8;1;391193;30/06/2022;101
8;1;391197;30/06/2022;101
8;1;391209;30/06/2022;101
8;1;391214;30/06/2022;101
8;1;391290;30/06/2022;103
8;1;391293;30/06/2022;103
8;1;391316;30/06/2022;101
8;1;387550;30/06/2022;101
8;1;387582;30/06/2022;101
8;1;387587;30/06/2022;101
8;1;387313;30/06/2022;101
8;1;387342;30/06/2022;101
4;1;389053;30/06/2022;101
4;1;390508;30/06/2022;101
4;1;392078;30/06/2022;101
8;1;383065;30/06/2022;101
8;1;236578;30/06/2022;101
8;1;275565;30/06/2022;101
8;1;383392;30/06/2022;101
8;1;383494;30/06/2022;101
8;1;383495;30/06/2022;101
8;1;383591;30/06/2022;101
8;1;383624;30/06/2022;101
8;1;383694;30/06/2022;101
8;1;383822;30/06/2022;101
8;1;384106;30/06/2022;101
8;1;384160;30/06/2022;101
8;1;384954;30/06/2022;101
8;1;338702;30/06/2022;101
8;1;354171;30/06/2022;101
8;1;357499;30/06/2022;101
8;1;376528;30/06/2022;101
8;1;390010;30/06/2022;101
8;1;390085;30/06/2022;101
8;1;390169;30/06/2022;101
8;1;390268;30/06/2022;101
8;1;390279;30/06/2022;101
8;1;390285;30/06/2022;101
8;1;390356;30/06/2022;101
8;1;390372;30/06/2022;101
8;1;390430;30/06/2022;101
8;1;390464;30/06/2022;101
8;1;390492;30/06/2022;103
8;1;390530;30/06/2022;101
8;1;390748;30/06/2022;101
8;1;390793;30/06/2022;101
8;1;390881;30/06/2022;101
8;1;390949;30/06/2022;101
8;1;391021;30/06/2022;101
8;1;391040;30/06/2022;101
8;1;391047;30/06/2022;101
8;1;391086;30/06/2022;103
8;1;391096;30/06/2022;101
282;1;392154;30/06/2022;901
4;1;376962;30/06/2022;722
4;1;378862;30/06/2022;101
8;1;392317;30/06/2022;101
8;1;392327;30/06/2022;103
8;1;392348;30/06/2022;101
8;1;392354;30/06/2022;101
8;1;392360;30/06/2022;101
8;1;392365;30/06/2022;101
8;1;392382;30/06/2022;101
8;1;392394;30/06/2022;101
8;1;392410;30/06/2022;101
8;1;392447;30/06/2022;101
8;1;392462;30/06/2022;101
8;1;392463;30/06/2022;101
8;1;392486;30/06/2022;101
8;1;392515;30/06/2022;101
8;1;391140;30/06/2022;101
8;1;391154;30/06/2022;101
8;1;391163;30/06/2022;101
8;1;391182;30/06/2022;101
8;1;391355;30/06/2022;101
8;1;391392;30/06/2022;101
8;1;391400;30/06/2022;101
8;1;376951;30/06/2022;101
8;1;377171;30/06/2022;101
8;1;385078;30/06/2022;101
8;1;385402;30/06/2022;101
8;1;385627;30/06/2022;101
8;1;385645;30/06/2022;101
8;1;385682;30/06/2022;101
8;1;386306;30/06/2022;101
8;1;386314;30/06/2022;101
8;1;386337;30/06/2022;101
8;1;386356;30/06/2022;101
8;1;378553;30/06/2022;101
8;1;378658;30/06/2022;101
8;1;379922;30/06/2022;101
8;1;380463;30/06/2022;101
8;1;386436;30/06/2022;101
8;1;386495;30/06/2022;101
8;1;386535;30/06/2022;101
8;1;386822;30/06/2022;101
8;1;386860;30/06/2022;101
8;1;386899;30/06/2022;101
8;1;387002;30/06/2022;101
8;1;387016;30/06/2022;101
8;1;380478;30/06/2022;101
8;1;380994;30/06/2022;101
8;1;381281;30/06/2022;101
8;1;382294;30/06/2022;101
8;1;382372;30/06/2022;101
8;1;382380;30/06/2022;101
8;1;382480;30/06/2022;101
8;1;388357;30/06/2022;101
8;1;388661;30/06/2022;101
8;1;388812;30/06/2022;101
8;1;388868;30/06/2022;101
8;1;388901;30/06/2022;101
8;1;389006;30/06/2022;101
8;1;389058;30/06/2022;101
8;1;389171;30/06/2022;101
8;1;389180;30/06/2022;101
8;1;389181;30/06/2022;101
8;1;389377;30/06/2022;101
8;1;389397;30/06/2022;101
8;1;389437;30/06/2022;101
8;1;391125;30/06/2022;101
8;1;389523;30/06/2022;101
8;1;389633;30/06/2022;101
8;1;389663;30/06/2022;101
8;1;389733;30/06/2022;101
8;1;389764;30/06/2022;101
8;1;389779;30/06/2022;101
8;1;389897;30/06/2022;101
8;1;389902;30/06/2022;101
8;1;389943;30/06/2022;101
8;1;389947;30/06/2022;101
8;1;389953;30/06/2022;101
8;1;389960;30/06/2022;101
8;1;389961;30/06/2022;101
8;1;387637;30/06/2022;101
8;1;387780;30/06/2022;101
8;1;387845;30/06/2022;101
8;1;387864;30/06/2022;101
8;1;388320;30/06/2022;101
8;1;391607;30/06/2022;101
8;1;391635;30/06/2022;101
8;1;391658;30/06/2022;101
8;1;391718;30/06/2022;101
8;1;391767;30/06/2022;101
8;1;391809;30/06/2022;101
8;1;391828;30/06/2022;101
8;1;391845;30/06/2022;101
8;1;391884;30/06/2022;101
8;1;391994;30/06/2022;101
8;1;392002;30/06/2022;101
8;1;392029;30/06/2022;101
8;1;392036;30/06/2022;101
8;1;392049;30/06/2022;101
8;1;392116;30/06/2022;103
8;1;392125;30/06/2022;103
8;1;392169;30/06/2022;101
8;1;392194;30/06/2022;101
8;1;392205;30/06/2022;101
8;1;392239;30/06/2022;101
8;1;392269;30/06/2022;101
8;1;392279;30/06/2022;101
8;1;392307;30/06/2022;101
8;1;392309;30/06/2022;101
8;1;391405;30/06/2022;101
8;1;391441;30/06/2022;101
8;1;391478;30/06/2022;101
8;1;391482;30/06/2022;101
8;1;391543;30/06/2022;101
8;1;391568;30/06/2022;101
8;1;387524;30/06/2022;101
8;1;387593;30/06/2022;101
8;1;387610;30/06/2022;101
8;1;387224;30/06/2022;101
8;1;387324;30/06/2022;101
8;1;387393;30/06/2022;101
4;1;347515;30/06/2022;101
4;1;379611;30/06/2022;101
4;1;388489;30/06/2022;101
4;1;388570;30/06/2022;101
4;1;388658;30/06/2022;101
4;1;389879;30/06/2022;101
4;1;390406;30/06/2022;101
4;1;391615;30/06/2022;101
4;1;391636;30/06/2022;101
4;1;391957;30/06/2022;101
4;1;392413;30/06/2022;101
8;1;71838;30/06/2022;101
8;1;259586;30/06/2022;101
8;1;270113;30/06/2022;101
8;1;272019;30/06/2022;101
8;1;293717;30/06/2022;101
8;1;311693;30/06/2022;101
8;1;383197;30/06/2022;101
8;1;383671;30/06/2022;101
8;1;384381;30/06/2022;101
8;1;384575;30/06/2022;101
8;1;384692;30/06/2022;101
8;1;384844;30/06/2022;101
8;1;385066;30/06/2022;101
8;1;335100;30/06/2022;101
8;1;348074;30/06/2022;101
8;1;353728;30/06/2022;101
8;1;363766;30/06/2022;101
8;1;366161;30/06/2022;101
8;1;375250;30/06/2022;101
8;1;376696;30/06/2022;101
8;1;377000;30/06/2022;101
8;1;377055;30/06/2022;101
8;1;377333;30/06/2022;101
8;1;385140;30/06/2022;101
8;1;385182;30/06/2022;101
8;1;385209;30/06/2022;101
8;1;385319;30/06/2022;101
8;1;385408;30/06/2022;101
8;1;385704;30/06/2022;101
8;1;385712;30/06/2022;101
8;1;385765;30/06/2022;101
8;1;385835;30/06/2022;101
8;1;385984;30/06/2022;101
8;1;386158;30/06/2022;101
8;1;386162;30/06/2022;101
8;1;386334;30/06/2022;101
8;1;386384;30/06/2022;101
8;1;377495;30/06/2022;101
8;1;378037;30/06/2022;101
8;1;378630;30/06/2022;101
8;1;379135;30/06/2022;101
8;1;379141;30/06/2022;101
8;1;379234;30/06/2022;101
8;1;379485;30/06/2022;101
8;1;379494;30/06/2022;101
8;1;380284;30/06/2022;101
8;1;380319;30/06/2022;101
8;1;386543;30/06/2022;101
8;1;386550;30/06/2022;101
8;1;386679;30/06/2022;101
8;1;386953;30/06/2022;101
8;1;386966;30/06/2022;101
8;1;386986;30/06/2022;101
8;1;380928;30/06/2022;101
8;1;381470;30/06/2022;101
8;1;382047;30/06/2022;101
8;1;382080;30/06/2022;101
8;1;382353;30/06/2022;101
8;1;382560;30/06/2022;101
8;1;382625;30/06/2022;101
8;1;382989;30/06/2022;101
8;1;382991;30/06/2022;101
8;1;388536;30/06/2022;101
8;1;388602;30/06/2022;101
8;1;388711;30/06/2022;101
8;1;388832;30/06/2022;101
8;1;388838;30/06/2022;101
8;1;388939;30/06/2022;101
8;1;389048;30/06/2022;101
8;1;389108;30/06/2022;101
8;1;389173;30/06/2022;101
8;1;389250;30/06/2022;101
8;1;389388;30/06/2022;101
8;1;389519;30/06/2022;101
8;1;390009;30/06/2022;101
8;1;390025;30/06/2022;101
8;1;390147;30/06/2022;101
8;1;390206;30/06/2022;101
8;1;390215;30/06/2022;101
8;1;390225;30/06/2022;101
8;1;390260;30/06/2022;101
8;1;390325;30/06/2022;101
8;1;390363;30/06/2022;101
8;1;390401;30/06/2022;101
8;1;390418;30/06/2022;101
8;1;390554;30/06/2022;101
8;1;390568;30/06/2022;101
8;1;390617;30/06/2022;101
8;1;390628;30/06/2022;101
8;1;390668;30/06/2022;101
8;1;390693;30/06/2022;101
8;1;390813;30/06/2022;101
8;1;390857;30/06/2022;101
8;1;390890;30/06/2022;103
8;1;390900;30/06/2022;101
8;1;390906;30/06/2022;101
8;1;390966;30/06/2022;101
8;1;390991;30/06/2022;103
8;1;391018;30/06/2022;101
8;1;391052;30/06/2022;101
8;1;391057;30/06/2022;101
8;1;391091;30/06/2022;101
8;1;391132;30/06/2022;101
8;1;389655;30/06/2022;101
8;1;389658;30/06/2022;101
8;1;389753;30/06/2022;101
8;1;389986;30/06/2022;101
8;1;387655;30/06/2022;101
8;1;387681;30/06/2022;101
8;1;387713;30/06/2022;101
8;1;387732;30/06/2022;101
8;1;387739;30/06/2022;722
8;1;387775;30/06/2022;101
8;1;387802;30/06/2022;101
8;1;387966;30/06/2022;101
8;1;388047;30/06/2022;101
8;1;388107;30/06/2022;101
8;1;391596;30/06/2022;101
8;1;391631;30/06/2022;101
8;1;391662;30/06/2022;101
8;1;391730;30/06/2022;101
8;1;391772;30/06/2022;101
8;1;391791;30/06/2022;101
8;1;391853;30/06/2022;101
8;1;391856;30/06/2022;101
8;1;391868;30/06/2022;101
8;1;391923;30/06/2022;101
8;1;391958;30/06/2022;101
8;1;391962;30/06/2022;101
8;1;392055;30/06/2022;101
8;1;392085;30/06/2022;101
8;1;299685;30/06/2022;722
8;1;392106;30/06/2022;101
8;1;392112;30/06/2022;101
8;1;392129;30/06/2022;103
8;1;392155;30/06/2022;101
8;1;392161;30/06/2022;101
8;1;392209;30/06/2022;101
8;1;392231;30/06/2022;101
8;1;392266;30/06/2022;101
8;1;392275;30/06/2022;101
8;1;392321;30/06/2022;101
8;1;392324;30/06/2022;101
8;1;392335;30/06/2022;101
8;1;392337;30/06/2022;103
8;1;392349;30/06/2022;101
8;1;392369;30/06/2022;101
8;1;392396;30/06/2022;101
8;1;392404;30/06/2022;101
8;1;392433;30/06/2022;101
8;1;392465;30/06/2022;101
8;1;392470;30/06/2022;101
8;1;392495;30/06/2022;101
8;1;392503;30/06/2022;101
8;1;392506;30/06/2022;101
8;1;392517;30/06/2022;103
8;1;391204;30/06/2022;101
8;1;391259;30/06/2022;101
8;1;391329;30/06/2022;101
8;1;391343;30/06/2022;101
8;1;391350;30/06/2022;101
8;1;391352;30/06/2022;101
8;1;391377;30/06/2022;101
8;1;391439;30/06/2022;101
8;1;391454;30/06/2022;101
8;1;391477;30/06/2022;101
8;1;391584;30/06/2022;103
8;1;388967;30/06/2022;101
8;1;392105;30/06/2022;101
8;1;387258;30/06/2022;101
8;1;384164;30/06/2022;101
8;1;384356;30/06/2022;101
8;1;384473;30/06/2022;101
8;1;384586;30/06/2022;101
8;1;384636;30/06/2022;101
8;1;384681;30/06/2022;101
8;1;384868;30/06/2022;101
8;1;348147;30/06/2022;101
8;1;353795;30/06/2022;101
8;1;355348;30/06/2022;101
8;1;364150;30/06/2022;101
8;1;376819;30/06/2022;101
8;1;376885;30/06/2022;101
8;1;377247;30/06/2022;101
8;1;377298;30/06/2022;101
8;1;377414;30/06/2022;101
8;1;385540;30/06/2022;101
8;1;385668;30/06/2022;101
8;1;385826;30/06/2022;101
8;1;385858;30/06/2022;101
8;1;385903;30/06/2022;101
8;1;385985;30/06/2022;101
8;1;385999;30/06/2022;101
8;1;386073;30/06/2022;101
8;1;386121;30/06/2022;101
8;1;386178;30/06/2022;101
8;1;386222;30/06/2022;101
8;1;390339;30/06/2022;101
8;1;390351;30/06/2022;101
8;1;390382;30/06/2022;101
8;1;390410;30/06/2022;101
8;1;390459;30/06/2022;101
8;1;390465;30/06/2022;103
8;1;390472;30/06/2022;101
8;1;390495;30/06/2022;101
8;1;390502;30/06/2022;101
8;1;390512;30/06/2022;101
8;1;390536;30/06/2022;101
8;1;390558;30/06/2022;101
8;1;390583;30/06/2022;101
8;1;390587;30/06/2022;103
8;1;390752;30/06/2022;101
8;1;390769;30/06/2022;101
8;1;390770;30/06/2022;101
8;1;390795;30/06/2022;101
8;1;390827;30/06/2022;101
8;1;390831;30/06/2022;101
8;1;390850;30/06/2022;101
8;1;391023;30/06/2022;101
8;1;391123;30/06/2022;101
8;1;389638;30/06/2022;101
8;1;389690;30/06/2022;101
8;1;389691;30/06/2022;101
8;1;389718;30/06/2022;101
282;1;379244;30/06/2022;722
282;1;390729;30/06/2022;101
4;1;373290;30/06/2022;101
4;1;388528;30/06/2022;101
4;1;388532;30/06/2022;101
4;1;390205;30/06/2022;101
1629;1;389354;30/06/2022;101
4;1;392119;30/06/2022;101
8;1;383033;30/06/2022;101
8;1;168769;30/06/2022;101
8;1;238911;30/06/2022;101
8;1;291498;30/06/2022;101
8;1;295653;30/06/2022;101
8;1;297186;30/06/2022;101
8;1;310336;30/06/2022;101
8;1;383158;30/06/2022;101
8;1;383386;30/06/2022;101
8;1;383944;30/06/2022;101
8;1;392054;30/06/2022;101
8;1;392058;30/06/2022;101
8;1;392062;30/06/2022;101
8;1;392096;30/06/2022;101
8;1;392098;30/06/2022;101
8;1;392103;30/06/2022;101
8;1;392130;30/06/2022;101
8;1;392142;30/06/2022;101
8;1;392158;30/06/2022;101
8;1;392159;30/06/2022;101
8;1;392175;30/06/2022;101
8;1;392180;30/06/2022;101
8;1;392198;30/06/2022;101
8;1;392236;30/06/2022;101
8;1;392246;30/06/2022;103
8;1;392277;30/06/2022;101
8;1;392283;30/06/2022;101
8;1;392299;30/06/2022;101
8;1;392320;30/06/2022;101
8;1;392332;30/06/2022;101
8;1;392367;30/06/2022;101
8;1;392371;30/06/2022;101
8;1;392426;30/06/2022;101
8;1;392464;30/06/2022;103
8;1;392493;30/06/2022;101
8;1;392498;30/06/2022;101
8;1;391158;30/06/2022;101
8;1;386223;30/06/2022;101
8;1;386224;30/06/2022;101
8;1;377904;30/06/2022;101
8;1;378462;30/06/2022;101
8;1;378503;30/06/2022;101
8;1;378645;30/06/2022;101
8;1;378737;30/06/2022;101
8;1;378992;30/06/2022;101
8;1;379641;30/06/2022;101
8;1;379832;30/06/2022;101
8;1;380241;30/06/2022;101
8;1;386411;30/06/2022;101
8;1;386425;30/06/2022;101
8;1;387010;30/06/2022;101
